Prot RefSeq, Name, E Value
YP_003980669.1, TR-Bcep1, 9.300000000000001e-27
YP_003983672.1, TR-Che8, 0.62
YP_003983801.1, TR-T1, 8.5
YP_003988067.1, TR-CD38, 2.3e-38
YP_003991876.1, TR-Adjutor, 0.0
YP_004005094.1, TR-SPP1, 4.5
YP_004009536.1, U_T4-gp15_tss, 0.0
YP_004009790.1, U_T4-gp15_tss, 0.0
YP_004010025.1, U_T4-gp15_tss, 0.0
YP_004010311.1, U_T4-gp15_tss, 0.0
YP_004017230.1, TR-P2, 3.7
YP_004023496.1, TR-FL3A, 4.6
YP_004025916.1, TR-FL3A, 3.0
YP_004027871.1, TR-P2, 0.064
YP_004027872.1, TR-P2, 1.3e-10
YP_004028603.1, TR-Bcep1, 7.300000000000001e-27
YP_004031448.1, TR-PA6, 9.1
YP_004031913.1, TR-SPP1, 0.01
YP_004032243.1, TR-BCJA1C, 0.0
YP_004040358.1, TR-DMS3, 3.8
YP_004044945.1, TR-T1, 7.1
YP_004047951.1, TR-BcepMu, 0.0
YP_004056584.1, TR-BCJA1C, 0.0017
YP_004056589.1, TR-BCJA1C, 0.00011
YP_004063859.1, U_T4-gp15_tss, 0.0
YP_004064314.1, TR-CD38, 4.3
YP_004084776.1, TR-Che8, 5.4
YP_004090419.1, TR-CD38, 0.0
YP_004090808.1, TR-CD38, 0.0
YP_004091860.1, TR-ClostridiumC, 2.4e-18
YP_004092097.1, TR-Bmccartyi, 5.8e-07
YP_004095094.1, TR-SPP1, 9.4e-20
YP_004095711.1, TR-FL3A, 1.3
YP_004096596.1, TR-BCJA1C, 3.8
YP_004100896.1, TR-SPP1, 9.2e-10
YP_004106323.1, TR-Cereus, 0.15
YP_004109915.1, TR-SPP1, 1.9e-22
YP_004115986.1, TR-phi297, 1.5e-05
YP_004117274.1, TR-P2, 2.3e-38
YP_004120220.1, TR-P2, 3.3e-34
YP_004122149.1, TR-Mu, 0.0
YP_004123832.1, TR-Che8, 5e-25
YP_004125923.1, TR-P2, 8.9e-33
YP_004126717.1, TR-DMS3, 1.8e-20
YP_004133432.1, TR-FL3A, 1.9e-05
YP_004134708.1, TR-P2, 1.1e-33
YP_004134848.1, TR-BCJA1C, 7.5
YP_004134918.1, TR-Bcep1, 1.9e-17
YP_004135014.1, TR-DMS3, 0.0
YP_004135402.1, TR-Bcep1, 2.1e-16
YP_004137853.1, TR-P2, 4.100000000000001e-37
YP_004138225.1, TR-Bcep1, 4.6e-17
YP_004138297.1, TR-BCJA1C, 5.7
YP_004138926.1, TR-Bcep1, 2.1e-16
YP_004144038.1, TR-SPP1, 5.8e-16
YP_004149427.1, TR-ListeriaB025, 1.7e-20
YP_004153275.1, TR-T1, 4.9
YP_004157783.1, TR-T4, 6.1
YP_004158354.1, TR-Bcep1, 8.7
YP_004158885.1, TR-Bcep1, 8.7
YP_004158908.1, TR-Bcep1, 8.7
YP_004163593.1, TR-CD38, 9.6
YP_004179247.1, TR-phi297, 7.6
YP_004179262.1, TR-DMS3, 8.0
YP_004192532.1, TR-T1, 9.9
YP_004195863.1, TR-DMS3, 0.11
YP_004204392.1, TR-CD38, 0.0041
YP_004206400.1, TR-phi297, 0.91
YP_004207298.1, TR-CD38, 6.3
YP_004209284.1, TR-Che8, 8.6
YP_004210871.1, TR-meningitidis, 6.7
YP_004211342.1, TR-P2, 3.5e-38
YP_004211474.1, TR-P2, 0.0
YP_004211638.1, TR-P2, 2.2
YP_004212235.1, TR-P2, 3.5e-38
YP_004212558.1, TR-SPP1, 5.5e-09
YP_004213268.1, TR-P2, 3.6e-26
YP_004217791.1, TR-SPP1, 5.4e-07
YP_004221081.1, TR-Che8, 8.6
YP_004225880.1, TR-Giles, 9.8
YP_004236587.1, TR-SPP1, 2.8
YP_004257478.1, TR-Adjutor, 3.2
YP_004264712.1, TR-CD38, 2.7999999999999997e-42
YP_004265133.1, TR-Andromeda, 7.5
YP_004269110.1, TR-Che8, 0.00056
YP_004278200.1, TR-SPP1, 0.0
YP_004278759.1, TR-SPP1, 8.3e-20
YP_004279068.1, TR-SPP1, 5e-10
YP_004282866.1, U_TR_Oligot, 7.1
YP_004286287.1, TR-ClostridiumC, 8.1
YP_004291765.1, TR-PA6, 9.0
YP_004292366.1, TR-SPP1, 1.5e-06
YP_004292911.1, TR-T4, 2.3
YP_004297998.1, TR-P2, 6.2e-38
YP_004300749.1, U_T4-gp15_tss, 0.0
YP_004300931.1, U_T4-gp15_tss, 0.0
YP_004301286.1, TR-SPP1, 3.3e-06
YP_004301426.1, TR-SPO1, 0.0
YP_004301545.1, TR-FL3A, 0.0
YP_004303421.1, TR-Che8, 0.65
YP_004304654.1, TR-SPP1, 0.0
YP_004305506.1, U_TR_Oligot, 0.0
YP_004305709.1, TR-Mu, 7.8
YP_004305765.1, U_TR_Oligot, 0.0
YP_004306111.1, TR-Bmccartyi, 0.085
YP_004306397.1, TR-P2, 7.5e-36
YP_004306442.1, TR-P2, 1.1e-34
YP_004306868.1, TR-P2, 3.1e-34
YP_004307679.1, TR-SPP1, 1.5
YP_004307756.1, TR-CD38, 0.0
YP_004308782.1, TR-SPP1, 0.12
YP_004309649.1, TR-CD38, 0.0
YP_004322261.1, U_T4-gp15_tss, 0.0
YP_004322532.1, U_T4-gp15_tss, 0.0
YP_004322771.1, U_T4-gp15_tss, 0.0
YP_004323003.1, U_T4-gp15_tss, 0.0
YP_004323245.1, U_T4-gp15_tss, 0.0
YP_004323478.1, U_T4-gp15_tss, 0.0
YP_004323931.1, U_T4-gp15_tss, 0.0
YP_004324190.1, U_T4-gp15_tss, 0.0
YP_004324707.1, U_T4-gp15_tss, 0.0
YP_004324932.1, U_T4-gp15_tss, 0.0
YP_004327534.1, U_T4-gp15_tss, 0.0
YP_004340627.1, TR-CD38, 6.2
YP_004352283.1, TR-DMS3, 7.200000000000001e-22
YP_004352988.1, TR-P2, 7.6
YP_004355183.1, TR-T1, 2.9e-37
YP_004356066.1, TR-PY54, 9.5
YP_004366984.1, TR-PY54, 1.6
YP_004370527.1, TR-Mu, 1.7e-05
YP_004375988.1, TR-BCJA1C, 2.1
YP_004375990.1, TR-BCJA1C, 1.5
YP_004379972.1, TR-P2, 4.6e-39
YP_004387918.1, U_TR_Oligot, 0.33
YP_004391929.1, TR-DMS3, 0.0
YP_004392439.1, TR-DMS3, 8.9e-16
YP_004393121.1, TR-P2, 3.6e-37
YP_004394054.1, TR-BCJA1C, 3.5
YP_004396688.1, TR-BCJA1C, 2.6
YP_004398832.1, TR-Sfi21, 6e-26
YP_004412818.1, U_TR_Oligot, 1.8
YP_004414715.1, TR-PA6, 0.0
YP_004414761.1, TR-PA6, 0.0
YP_004414857.1, TR-T1, 1.6e-26
YP_004415057.1, U_T4-gp15_tss, 0.0
YP_004418693.1, TR-SPP1, 5.2
YP_004419162.1, TR-P2, 3e-33
YP_004420539.1, TR-BcepMu, 0.0
YP_004421306.1, TR-Lam, 1.3e-20
YP_004421393.1, TR-P2, 1.7000000000000002e-27
YP_004421677.1, U_T4-gp15_tss, 0.0
YP_004421732.1, U_TR_Oligot, 9.5e-06
YP_004421845.1, TR-T1, 0.0081
YP_004422196.1, TR-CD38, 4.3
YP_004438026.1, TR-Sfi21, 8.9
YP_004447450.1, TR-BcepMu, 4.3
YP_004449274.1, TR-CD38, 8.8
YP_004456647.1, TR-BCJA1C, 0.00019
YP_004456721.1, TR-SPP1, 0.0021
YP_004456842.1, TR-PY54, 6.0
YP_004460513.1, TR-FL3A, 0.0
YP_004461826.1, TR-FL3A, 3.9e-07
YP_004462110.1, TR-Adjutor, 0.0
YP_004462604.1, TR-Adjutor, 0.0
YP_004464336.1, TR-BCJA1C, 0.83
YP_004464762.1, TR-Bmccartyi, 0.0
YP_004464850.1, TR-ListeriaB025, 0.0
YP_004469867.1, TR-Cereus, 8.7
YP_004469950.1, U_T4-gp15_tss, 0.75
YP_004470374.1, TR-Che8, 8.9
YP_004474223.1, TR-DMS3, 4.9
YP_004478970.1, TR-Sfi21, 8.2e-38
YP_004479385.1, TR-MGAS315, 0.0
YP_004479715.1, TR-BCJA1C, 5.3e-37
YP_004479976.1, TR-CD38, 1.9
YP_004481919.1, TR-PY54, 5.8
YP_004489381.1, TR-DMS3, 0.0
YP_004489710.1, TR-P2, 3.7000000000000003e-29
YP_004490511.1, U_TR_Oligot, 0.2
YP_004492226.1, TR-PA6, 1.9
YP_004494899.1, TR-SPP1, 8.8
YP_004495150.1, TR-SPP1, 1.0
YP_004499256.1, TR-P2, 5.5000000000000005e-31
YP_004500590.1, TR-DMS3, 1.1
YP_004501831.1, TR-Lam, 0.0
YP_004504208.1, TR-P2, 5.5000000000000005e-31
YP_004505543.1, TR-DMS3, 1.1
YP_004506783.1, TR-Lam, 0.0
YP_004508389.1, TR-CD38, 0.0
YP_004508464.1, U_T4-gp15_tss, 0.0
YP_004508690.1, TR-Cereus, 5.1
YP_004515086.1, TR-meningitidis, 5.6
YP_004516501.1, TR-BCJA1C, 0.88
YP_004530870.1, U_TR_Oligot, 5.7
YP_004533138.1, TR-P2, 2.5e-27
YP_004534256.1, TR-Lam, 5.4
YP_004535742.1, TR-Lam, 5.4
YP_004536094.1, TR-SPP1, 7.9e-10
YP_004538956.1, TR-Che8, 0.005
YP_004543587.1, TR-T1, 8.7
YP_004544873.1, TR-CD38, 4.7999999999999994e-42
YP_004546597.1, TR-SPP1, 9.2
YP_004546993.1, TR-Adjutor, 0.0
YP_004547033.1, TR-FL3A, 0.00024
YP_004558554.1, U_TR_Oligot, 8.6
YP_004560434.1, TR-Che8, 5.5
YP_004585531.1, TR-Giles, 4.4
YP_004586874.1, TR-Bmccartyi, 4.3e-05
YP_004594394.1, TR-T1, 5.6e-05
YP_004594629.1, TR-phi297, 3.7e-08
YP_004600385.1, TR-Che8, 1.2
YP_004605397.1, TR-Bmccartyi, 7.01e-45
YP_004606082.1, TR-Bmccartyi, 7.01e-45
YP_004609130.1, TR-SPP1, 3.0
YP_004613892.1, TR-SPP1, 4e-18
YP_004628661.1, TR-SPP1, 2.0
YP_004632424.1, TR-SPP1, 8.300000000000001e-26
YP_004634043.1, U_TR_Oligot, 0.0
YP_004634711.1, TR-SPP1, 4.9
YP_004636551.1, TR-Bmccartyi, 0.0036
YP_004639655.1, TR-FL3A, 1.3e-08
YP_004640130.1, TR-Bmccartyi, 4.2
YP_004641283.1, TR-Che8, 6.6
YP_004641338.1, TR-T1, 1.7
YP_004642050.1, TR-phi297, 6.3
YP_004650603.1, TR-ListeriaB025, 5.3e-07
YP_004665672.1, TR-DMS3, 4.9
YP_004666900.1, TR-Che8, 7.1
YP_004675965.1, TR-SPP1, 2e-16
YP_004676170.1, TR-SPP1, 6.2000000000000004e-27
YP_004678780.1, TR-Che8, 4.2e-18
YP_004689010.1, TR-T1, 2.2
YP_004690058.1, TR-Sfi21, 9.1
YP_004690368.1, TR-SPP1, 4.4e-20
YP_004695421.1, TR-T4, 1.5
YP_004698491.1, TR-BcepMu, 0.074
YP_004700710.1, TR-DMS3, 6e-29
YP_004701922.1, TR-T1, 9.9e-06
YP_004702128.1, TR-SPP1, 0.18
YP_004703794.1, TR-PY54, 1.4
YP_004706049.1, TR-SPP1, 2.2e-10
YP_004707245.1, TR-CD38, 3.9e-22
YP_004707806.1, TR-MGAS315, 9.4
YP_004718490.1, TR-Che8, 2.0
YP_004720969.1, U_TR_Oligot, 9.1
YP_004722224.1, TR-meningitidis, 2.9
YP_004726150.1, TR-Andromeda, 6.2
YP_004731633.1, TR-P2, 1.8e-36
YP_004737530.1, TR-Bmccartyi, 5.1
YP_004739482.1, TR-Sfi21, 0.017
YP_004743989.1, TR-meningitidis, 2.9
YP_004749879.1, TR-DMS3, 0.69
YP_004751658.1, TR-P2, 2e-37
YP_004761059.1, TR-SPP1, 3.6
YP_004765525.1, TR-T1, 9.8
YP_004767348.1, TR-FL3A, 0.0
YP_004767388.1, TR-ListeriaB025, 6.3e-38
YP_004768699.1, TR-T4, 2.3
YP_004770648.1, TR-CD38, 0.0
YP_004775899.1, TR-MGAS315, 1.2
YP_004779281.1, TR-FL3A, 0.0
YP_004784975.1, TR-DMS3, 3.3
YP_004787317.1, TR-CD38, 8.8
YP_004789522.1, TR-MGAS315, 9.7
YP_004790292.1, U_TR_Oligot, 7.7
YP_004790791.1, TR-Che8, 9.3e-09
YP_004799139.1, TR-FL3A, 3.0
YP_004822112.1, TR-P2, 2e-35
YP_004825541.1, TR-Che8, 1.8
YP_004829184.1, TR-phi297, 5.2e-08
YP_004829580.1, TR-Che8, 2.1e-10
YP_004831957.1, TR-Che8, 1.6e-05
YP_004835290.1, TR-Che8, 2.2
YP_004836450.1, TR-SPP1, 0.00016
YP_004838860.1, TR-Lam, 9.9
YP_004845802.1, TR-DMS3, 1.3e-18
YP_004846911.1, TR-DMS3, 8.8e-19
YP_004847340.1, TR-DMS3, 8.8e-19
YP_004853516.1, TR-SPP1, 1.1
YP_004855094.1, TR-Bcep1, 8.6
YP_004857463.1, TR-phi297, 4.2
YP_004857466.1, TR-BCJA1C, 0.03
YP_004864891.1, TR-T1, 1.9e-08
YP_004868334.1, TR-DMS3, 2.7e-09
YP_004868919.1, TR-DMS3, 2.7e-09
YP_004874266.1, TR-MGAS315, 9.9
YP_004875606.1, TR-CD38, 0.0001
YP_004875675.1, TR-CD38, 0.0001
YP_004875998.1, TR-phi297, 1.5
YP_004876855.1, TR-CD38, 0.84
YP_004881518.1, TR-CD38, 0.0026
YP_004881713.1, TR-CD38, 5.8
YP_004882439.1, TR-CD38, 5.8
YP_004883853.1, TR-Bmccartyi, 0.0
YP_004887295.1, TR-ListeriaB025, 5.2999999999999994e-42
YP_004888660.1, TR-SPP1, 1.4
YP_004890106.1, TR-SPP1, 8.5
YP_004895324.1, U_T4-gp15_tss, 0.0
YP_004896597.1, TR-DMS3, 0.77
YP_004896702.1, TR-CD38, 0.0
YP_004897261.1, TR-SPP1, 6.2e-08
YP_004897317.1, TR-CD38, 0.0
YP_004898501.1, TR-Che8, 0.68
YP_004898552.1, TR-SPP1, 0.0
YP_004905623.1, TR-SPP1, 8.3
YP_004908888.1, TR-SPP1, 6.6
YP_004912460.1, TR-Che8, 3.1
YP_004923664.1, TR-PA6, 9.4
YP_004925459.1, TR-SPP1, 6.7
YP_004926401.1, TR-Che8, 2.2
YP_004934041.1, TR-T1, 2.3e-30
YP_004934116.1, TR-SPP1, 0.0
YP_004934611.1, TR-meningitidis, 3.5
YP_004934689.1, TR-DMS3, 7.9e-07
YP_004935756.1, TR-Che8, 0.00081
YP_004935847.1, TR-Che8, 0.0028
YP_004940349.1, TR-FL3A, 4.6e-06
YP_004952119.1, TR-P2, 4.9e-28
YP_004953722.1, TR-P2, 6.6e-21
YP_004956933.1, U_T4-gp15_tss, 0.0
YP_004957010.1, TR-BCJA1C, 7.3
YP_004957035.1, TR-SPO1, 0.0
YP_004957451.1, TR-T1, 2.8e-35
YP_004957648.1, TR-Che8, 1.6e-28
YP_004957858.1, U_T4-gp15_tss, 0.0
YP_004958484.1, TR-Che8, 1.9e-25
YP_004973284.1, TR-CD38, 0.0
YP_004980739.1, TR-CD38, 2.9e-37
YP_004988522.1, TR-Andromeda, 6.3
YP_004998944.1, TR-meningitidis, 9.1
YP_005016439.1, TR-phi297, 6.5
YP_005019066.1, TR-Lam, 0.0
YP_005019510.1, TR-PY54, 0.0
YP_005026461.1, U_TR_Oligot, 0.4
YP_005032422.1, U_TR_Oligot, 4.0
YP_005039262.1, U_TR_Oligot, 0.0013
YP_005044911.1, TR-phi297, 6.1
YP_005048090.1, TR-Bmccartyi, 0.0
YP_005050707.1, TR-Mu, 0.0
YP_005051908.1, TR-SPP1, 0.65
YP_005052709.1, TR-SPP1, 6.5
YP_005053508.1, TR-Che8, 0.24
YP_005057207.1, TR-PY54, 1.8e-08
YP_005061419.1, TR-SPP1, 1.0
YP_005075605.1, TR-phi297, 5.8
YP_005075709.1, TR-Adjutor, 4.1999999999999995e-40
YP_005080837.1, TR-BcepMu, 2.3e-18
YP_005080995.1, TR-SPP1, 0.0
YP_005083106.1, TR-CD38, 1.1
YP_005086969.1, TR-Che8, 4.1e-05
YP_005087136.1, TR-Che8, 7.7e-06
YP_005092234.1, TR-P2, 3.1e-30
YP_005096582.1, TR-ClostridiumC, 0.58
YP_005098080.1, TR-phi297, 0.0
YP_005098143.1, TR-T1, 4.3000000000000006e-21
YP_005098218.1, TR-Che8, 6e-20
YP_005098989.1, TR-meningitidis, 2.9
YP_005104590.1, TR-ListeriaB025, 0.015
YP_005106310.1, TR-FL3A, 5.2e-10
YP_005119734.1, TR-MGAS315, 7.9
YP_005129141.1, TR-phi297, 0.26
YP_005129331.1, TR-SPP1, 5.5e-20
YP_005129951.1, TR-CD38, 6.1
YP_005130554.1, TR-ListeriaB025, 6.1e-07
YP_005131559.1, TR-ListeriaB025, 1.8e-07
YP_005141748.1, TR-Che8, 0.056
YP_005141788.1, TR-Che8, 0.056
YP_005146635.1, TR-Bmccartyi, 0.0002
YP_005147226.1, TR-ListeriaB025, 3.9e-06
YP_005149510.1, TR-Bmccartyi, 0.0
YP_005149716.1, TR-CD38, 3.7e-37
YP_005165424.1, TR-Bmccartyi, 2.7999999999999998e-45
YP_005169994.1, TR-meningitidis, 2.9
YP_005174201.1, TR-CD38, 2.4
YP_005178381.1, TR-Lam, 1.1e-21
YP_005178471.1, TR-BCJA1C, 5.4
YP_005179613.1, TR-Bcep1, 4.9e-18
YP_005180891.1, TR-Lam, 0.0
YP_005181837.1, TR-DMS3, 4.7e-33
YP_005182458.1, TR-Lam, 0.0
YP_005182578.1, TR-P2, 3.4e-37
YP_005184017.1, TR-BcepMu, 0.0
YP_005188979.1, TR-Che8, 0.0
YP_005194077.1, TR-P2, 1.5e-33
YP_005196256.1, TR-PY54, 0.0
YP_005198225.1, TR-meningitidis, 6.3
YP_005198809.1, TR-P2, 0.0
YP_005198989.1, TR-P2, 2.2
YP_005199559.1, TR-P2, 1.8e-31
YP_005201263.1, TR-P2, 3e-29
YP_005209353.1, TR-P2, 1.2
YP_005210192.1, TR-PY54, 8.4
YP_005217007.1, TR-DMS3, 0.0
YP_005219083.1, TR-P2, 3.7e-39
YP_005219983.1, TR-P2, 1.5e-35
YP_005236767.1, TR-Lam, 0.0
YP_005237047.1, TR-Lam, 0.0
YP_005237989.1, TR-DMS3, 4.7e-33
YP_005238708.1, TR-Lam, 0.0
YP_005240503.1, TR-BcepMu, 0.0
YP_005241933.1, TR-Lam, 0.0
YP_005242920.1, TR-DMS3, 1.9e-25
YP_005243562.1, TR-Lam, 0.0
YP_005243683.1, TR-P2, 3.4e-37
YP_005245183.1, TR-BcepMu, 0.0
YP_005246754.1, TR-Lam, 0.0
YP_005248318.1, TR-Lam, 0.0
YP_005248402.1, TR-P2, 6.600000000000001e-26
YP_005248460.1, TR-P2, 2.2e-36
YP_005250046.1, TR-BcepMu, 0.0
YP_005251547.1, TR-Lam, 0.0
YP_005252522.1, TR-DMS3, 4.7e-33
YP_005253144.1, TR-Lam, 0.0
YP_005254648.1, TR-BcepMu, 0.0
YP_005256000.1, U_TR_Oligot, 9.1
YP_005261949.1, TR-Giles, 7.9
YP_005264755.1, TR-SPP1, 1.5
YP_005271118.1, TR-SPP1, 1.1
YP_005271887.1, TR-SPO1, 3.3
YP_005273359.1, TR-DMS3, 1.3e-16
YP_005274115.1, TR-P2, 8.9e-40
YP_005277378.1, TR-P2, 3.2999999999999997e-38
YP_005277925.1, TR-Lam, 0.0
YP_005278661.1, TR-P2, 4.2999999999999997e-38
YP_005279276.1, TR-Mu, 1.3999999999999998e-42
YP_005280035.1, TR-P2, 8.3e-38
YP_005283532.1, TR-Che8, 7.9
YP_005305386.1, TR-Giles, 5.3
YP_005305834.1, TR-CD38, 6.1
YP_005306859.1, TR-meningitidis, 2.9
YP_005317840.1, TR-Giles, 5.3
YP_005318288.1, TR-CD38, 6.1
YP_005319214.1, TR-PY54, 5.3
YP_005319304.1, TR-SPP1, 0.02
YP_005324633.1, TR-T4, 3.2
YP_005326305.1, TR-ListeriaB025, 0.0
YP_005354038.1, TR-Cereus, 4.7e-18
YP_005354448.1, TR-CD38, 6.7
YP_005354626.1, TR-Cereus, 4.7e-18
YP_005354812.1, TR-Bmccartyi, 0.0
YP_005355575.1, TR-Cereus, 4.7e-18
YP_005359234.1, TR-meningitidis, 2.9
YP_005365411.1, TR-SPP1, 1.9
YP_005365927.1, TR-BCJA1C, 6.8
YP_005369608.1, TR-T1, 4.9
YP_005373215.1, TR-Che8, 4.2
YP_005390517.1, TR-ListeriaB025, 0.052
YP_005391143.1, TR-SPP1, 0.00093
YP_005391586.1, TR-BCJA1C, 3.0
YP_005393995.1, TR-T1, 7.1
YP_005396458.1, TR-Lam, 0.0
YP_005397374.1, TR-DMS3, 4.7e-33
YP_005397972.1, TR-Lam, 2.9e-20
YP_005398081.1, TR-P2, 3.4e-37
YP_005399486.1, TR-BcepMu, 0.0
YP_005399949.1, TR-meningitidis, 6.7
YP_005400495.1, TR-P2, 0.0
YP_005400659.1, TR-P2, 2.2
YP_005401246.1, TR-P2, 7.9e-33
YP_005401571.1, TR-Lam, 0.0
YP_005403498.1, TR-P2, 1.5e-38
YP_005404417.1, TR-BCJA1C, 1.8
YP_005405830.1, TR-BCJA1C, 1.8
YP_005406674.1, TR-BCJA1C, 1.8
YP_005407513.1, TR-BCJA1C, 1.8
YP_005411861.1, TR-ListeriaB025, 0.0002
YP_005413336.1, TR-BCJA1C, 1.8
YP_005414169.1, TR-BCJA1C, 1.8
YP_005414667.1, TR-BCJA1C, 7.1
YP_005418237.1, TR-DMS3, 5.5e-20
YP_005418674.1, TR-P2, 0.0
YP_005419742.1, TR-phi297, 0.17
YP_005421173.1, TR-Adjutor, 4.7
YP_005421483.1, TR-ListeriaB025, 5e-06
YP_005421953.1, TR-ListeriaB025, 4.2e-07
YP_005432675.1, TR-MGAS315, 7.1
YP_005432864.1, TR-FL3A, 2.2e-05
YP_005433816.1, TR-Cereus, 7.0
YP_005450115.1, TR-SPP1, 1.4e-22
YP_005451143.1, TR-T1, 0.13
YP_005454031.1, TR-Che8, 5.9
YP_005456198.1, TR-P2, 4.0999999999999995e-34
YP_005456786.1, TR-Lam, 0.0
YP_005457345.1, TR-Lam, 0.0
YP_005457605.1, TR-Mu, 4.7999999999999994e-42
YP_005459204.1, TR-P2, 2.8e-38
YP_005461815.1, TR-Che8, 3.3999999999999995e-23
YP_005471926.1, TR-Cereus, 5.4
YP_005475338.1, U_TR_Oligot, 4.5
YP_005476055.1, U_TR_Oligot, 3.5
YP_005476317.1, TR-Che8, 6.8
YP_005477124.1, TR-Bcep1, 6.9e-27
YP_005480290.1, TR-Bcep1, 6.9e-27
YP_005482980.1, TR-Bcep1, 6.9e-27
YP_005486265.1, TR-Bcep1, 6.9e-27
YP_005489070.1, TR-Bcep1, 6.9e-27
YP_005495182.1, TR-CD38, 7.6
YP_005495224.1, TR-Giles, 0.74
YP_005498172.1, TR-Bcep1, 6.9e-27
YP_005501038.1, TR-Bcep1, 6.9e-27
YP_005505075.1, TR-T1, 5.9000000000000005e-37
YP_005505612.1, TR-T4, 5.6
YP_005506717.1, TR-meningitidis, 3.7
YP_005508762.1, TR-T1, 5.9000000000000005e-37
YP_005509358.1, TR-T4, 5.6
YP_005510577.1, TR-meningitidis, 3.7
YP_005513643.1, TR-T1, 0.0012
YP_005513960.1, TR-Mu, 2.3000000000000002e-33
YP_005514118.1, TR-T1, 0.061
YP_005515201.1, TR-T1, 1.6
YP_005520860.1, TR-meningitidis, 3.7
YP_005522251.1, TR-T4, 5.6
YP_005522756.1, TR-T1, 5.9000000000000005e-37
YP_005525152.1, TR-T1, 0.0016
YP_005526306.1, TR-T1, 0.018
YP_005526562.1, TR-Bcep1, 2.2
YP_005526818.1, TR-Mu, 2.4e-32
YP_005537939.1, TR-Bmccartyi, 0.73
YP_005540103.1, TR-phi297, 1.8
YP_005541824.1, TR-CD38, 8.3
YP_005542717.1, TR-ListeriaB025, 6.8e-06
YP_005544215.1, TR-phi297, 0.73
YP_005544403.1, TR-SPP1, 1.6e-19
YP_005544686.1, TR-Sfi21, 2.4
YP_005545130.1, TR-CD38, 8.3
YP_005547116.1, TR-ListeriaB025, 3.2e-10
YP_005548433.1, TR-phi297, 0.014
YP_005550193.1, TR-CD38, 8.3
YP_005551106.1, TR-ListeriaB025, 6.8e-06
YP_005555495.1, TR-phi297, 1.9
YP_005556365.1, TR-CD38, 6.3
YP_005559624.1, TR-phi297, 0.8
YP_005560562.1, TR-CD38, 6.1
YP_005561101.1, TR-ListeriaB025, 3.9e-09
YP_005564070.1, TR-Bmccartyi, 3.3e-07
YP_005565889.1, TR-SPO1, 4.7
YP_005568509.1, TR-SPP1, 2.6
YP_005571818.1, TR-ListeriaB025, 0.57
YP_005572558.1, TR-Cereus, 0.0
YP_005572572.1, TR-ListeriaB025, 3.4
YP_005573715.1, TR-Bmccartyi, 1.9e-06
YP_005584582.1, TR-Che8, 8.3
YP_005585632.1, TR-Che8, 0.0
YP_005586929.1, TR-Che8, 8.6
YP_005591297.1, TR-T1, 6.1e-35
YP_005594113.1, TR-Andromeda, 9.0
YP_005594753.1, TR-BCJA1C, 2.1
YP_005609636.1, TR-Che8, 6.6
YP_005615433.1, TR-SPP1, 4.8e-20
YP_005624064.1, TR-T1, 5.9000000000000005e-37
YP_005625035.1, TR-T4, 5.6
YP_005626176.1, TR-meningitidis, 3.7
YP_005653142.1, TR-DMS3, 4.0
YP_005663047.1, TR-CD38, 4.3
YP_005664047.1, TR-CD38, 6.1
YP_005665019.1, TR-CD38, 4.3
YP_005665994.1, TR-CD38, 4.3
YP_005666972.1, TR-CD38, 4.3
YP_005667836.1, TR-CD38, 0.0
YP_005668657.1, TR-FL3A, 4.8
YP_005669193.1, TR-SPP1, 6.7
YP_005671032.1, TR-Bmccartyi, 0.0036
YP_005674770.1, TR-FL3A, 3.8
YP_005675261.1, TR-CD38, 0.0
YP_005676038.1, TR-FL3A, 0.049
YP_005678860.1, TR-Adjutor, 0.0
YP_005679143.1, TR-CD38, 0.0
YP_005688859.1, TR-Bmccartyi, 0.0
YP_005702587.1, TR-SPP1, 5.5e-08
YP_005703289.1, TR-DMS3, 0.0
YP_005703422.1, U_TR_Oligot, 0.19
YP_005705369.1, TR-SPP1, 1.3e-08
YP_005705686.1, TR-SPP1, 1.4
YP_005705852.1, TR-BCJA1C, 1.1
YP_005706312.1, TR-CD38, 0.0021
YP_005708111.1, TR-SPP1, 3.1
YP_005708291.1, TR-BCJA1C, 1.1
YP_005713484.1, U_TR_Oligot, 0.027
YP_005713836.1, U_TR_Oligot, 0.01
YP_005719432.1, TR-Che8, 3.2e-08
YP_005719630.1, TR-Che8, 0.0019
YP_005720001.1, U_TR_Oligot, 0.1
YP_005720358.1, TR-T1, 7.4e-36
YP_005720437.1, U_TR_Oligot, 0.0067
YP_005720839.1, TR-SPP1, 3.3e-08
YP_005720909.1, TR-T1, 1.5e-29
YP_005726363.1, TR-Lam, 0.0
YP_005727571.1, TR-Lam, 0.0
YP_005727704.1, TR-DMS3, 7.2e-06
YP_005730168.1, TR-T4, 0.15
YP_005730391.1, TR-SPP1, 0.0
YP_005731938.1, TR-ListeriaB025, 0.0
YP_005732959.1, TR-T4, 0.26
YP_005733190.1, TR-ListeriaB025, 3.7999999999999995e-24
YP_005734307.1, TR-ListeriaB025, 3.7999999999999995e-24
YP_005735601.1, TR-T4, 0.074
YP_005735842.1, TR-ListeriaB025, 7.4e-24
YP_005736604.1, TR-ListeriaB025, 0.0
YP_005737366.1, TR-FL3A, 1.7e-06
YP_005738286.1, TR-T4, 0.14
YP_005739517.1, TR-ListeriaB025, 5.5e-24
