Prot RefSeq, Name, E Value
YP_004788931.1, LK-mEp235, 1.7
YP_004790799.1, LK-mEp235, 1.5e-19
YP_004790870.1, LK-mEp235, 0.068
YP_004790930.1, LK-HK97, 1.8e-09
YP_004793465.1, LK-HK97, 6.7e-28
YP_004793466.1, LK-HK97, 1.4000000000000002e-27
YP_004797970.1, LK-mEp235, 2.1
YP_004799110.1, LK-HK97, 2.9e-24
YP_004801129.1, LK-HK97, 1.4999999999999997e-23
YP_004802022.1, LK-HK97, 3.6000000000000003e-22
YP_004802023.1, LK-HK97, 3e-22
YP_004802746.1, LK-HK97, 0.23
YP_004802817.1, LK-mEp235, 1.4000000000000002e-21
YP_004803309.1, LK-HK97, 5.1e-18
YP_004803965.1, LK-HK97, 5.0000000000000005e-21
YP_004804033.1, LK-HK97, 3.5e-16
YP_004804259.1, LK-HK97, 2.2e-19
YP_004804441.1, LK-HK97, 2.6e-24
YP_004804443.1, LK-HK97, 2.2e-21
YP_004804893.1, LK-HK97, 2.3e-17
YP_004810387.1, LK-HK97, 5.3
YP_004810650.1, LK-HK97, 1.6e-20
YP_004810662.1, LK-HK97, 5.1e-17
YP_004810821.1, LK-HK97, 1.7e-19
YP_004811649.1, LK-HK97, 7.9e-18
YP_004813243.1, LK-HK97, 0.00095
YP_004813486.1, LK-HK97, 1.2e-20
YP_004814273.1, LK-mEp235, 0.45
YP_004816864.1, LK-HK97, 7.5e-22
YP_004816865.1, LK-HK97, 4.8e-22
YP_004817865.1, LK-mEp235, 2.5000000000000002e-22
YP_004818247.1, LK-HK97, 3.2999999999999996e-23
YP_004818250.1, LK-HK97, 6e-22
YP_004819679.1, LK-HK97, 2.9e-31
YP_004819696.1, LK-mEp235, 0.038
YP_004821145.1, LK-HK97, 2.2e-10
YP_004822896.1, LK-mEp235, 10.0
YP_004823387.1, LK-HK97, 1.1999999999999999e-28
YP_004823621.1, LK-HK97, 5.1e-29
YP_004824309.1, LK-mEp235, 0.17
YP_004824874.1, LK-mEp235, 1.1999999999999998e-23
YP_004825446.1, LK-HK97, 3.1e-28
YP_004826214.1, LK-mEp235, 0.27
YP_004826650.1, LK-mEp235, 0.39
YP_004828279.1, LK-HK97, 4.1000000000000006e-27
YP_004828338.1, LK-HK97, 3.6999999999999997e-28
YP_004829177.1, LK-HK97, 0.00011
YP_004829452.1, LK-HK97, 1.6e-31
YP_004830670.1, LK-HK97, 1.7000000000000002e-27
YP_004831640.1, LK-HK97, 7.5e-25
YP_004832507.1, LK-mEp235, 2.4
YP_004833535.1, LK-mEp235, 2.5000000000000002e-22
YP_004835428.1, LK-mEp235, 0.063
YP_004836418.1, LK-HK97, 0.0
YP_004836443.1, LK-HK97, 0.13
YP_004837429.1, LK-HK97, 0.22
YP_004837568.1, LK-HK97, 2.6e-18
YP_004838015.1, LK-HK97, 1.3e-19
YP_004838586.1, LK-mEp235, 0.28
YP_004838739.1, LK-HK97, 1.1e-26
YP_004839110.1, LK-HK97, 6.8e-19
YP_004839660.1, LK-HK97, 2.7e-16
YP_004839768.1, LK-HK97, 1.4e-17
YP_004840116.1, LK-HK97, 2.2e-20
YP_004840331.1, LK-HK97, 5.6e-10
YP_004840348.1, LK-mEp235, 0.64
YP_004843609.1, LK-HK97, 1.1e-18
YP_004844501.1, LK-HK97, 3.4e-22
YP_004846236.1, LK-mEp235, 0.0
YP_004847857.1, LK-HK97, 1.1e-22
YP_004848268.1, LK-HK97, 2.4000000000000004e-27
YP_004848298.1, LK-mEp235, 0.027
YP_004851214.1, LK-mEp235, 0.0017
YP_004852247.1, LK-HK97, 3e-25
YP_004852248.1, LK-HK97, 2.5e-27
YP_004852721.1, LK-mEp235, 0.071
YP_004853297.1, LK-HK97, 9.1e-10
YP_004853346.1, LK-mEp235, 0.26
YP_004853962.1, LK-HK97, 1e-17
YP_004854145.1, LK-HK97, 3e-28
YP_004854320.1, LK-HK97, 2.3e-32
YP_004855260.1, LK-mEp235, 0.55
YP_004855967.1, LK-HK97, 5.2
YP_004856136.1, LK-HK97, 8.7e-32
YP_004856813.1, LK-HK97, 3.5e-24
YP_004858533.1, LK-HK97, 8.2e-25
YP_004858616.1, LK-HK97, 1.2e-33
YP_004859696.1, LK-HK97, 4e-26
YP_004860159.1, LK-HK97, 3.2e-19
YP_004860597.1, LK-mEp235, 0.11
YP_004860749.1, LK-HK97, 8.099999999999999e-23
YP_004865736.1, LK-HK97, 0.0
YP_004866096.1, LK-mEp235, 0.012
YP_004869491.1, LK-mEp235, 0.22
YP_004870200.1, LK-mEp235, 0.027
YP_004873625.1, LK-HK97, 1.3
YP_004874354.1, LK-HK97, 3.9e-28
YP_004874369.1, LK-mEp235, 0.015
YP_004876514.1, LK-HK97, 1.7e-26
YP_004876518.1, LK-HK97, 2e-25
YP_004876896.1, LK-HK97, 7.2999999999999995e-25
YP_004877596.1, LK-HK97, 3.2000000000000003e-27
YP_004878282.1, LK-mEp235, 0.97
YP_004879020.1, LK-HK97, 4.800000000000001e-27
YP_004879147.1, LK-HK97, 0.0
YP_004879865.1, LK-HK97, 0.021
YP_004880603.1, LK-HK97, 0.77
YP_004881033.1, LK-HK97, 0.69
YP_004881145.1, LK-HK97, 4.3e-09
YP_004881311.1, LK-HK97, 3.2e-25
YP_004881533.1, LK-HK97, 3.3
YP_004881607.1, LK-HK97, 1.2
YP_004882086.1, LK-HK97, 0.021
YP_004882198.1, LK-HK97, 0.021
YP_004882728.1, LK-HK97, 3.2e-21
YP_004883954.1, LK-HK97, 2.3
YP_004886462.1, LK-mEp235, 0.32
YP_004888002.1, LK-HK97, 9.9e-22
YP_004889138.1, LK-HK97, 5.6e-23
YP_004889903.1, LK-HK97, 3.2e-20
YP_004890030.1, LK-mEp235, 1.7
YP_004890198.1, LK-HK97, 1.8e-20
YP_004890467.1, LK-HK97, 9.0
YP_004890916.1, LK-HK97, 2.1e-18
YP_004895596.1, LK-HK97, 3.7e-25
YP_004895689.1, LK-mEp235, 0.4
YP_004896110.1, LK-HK97, 0.0
YP_004896340.1, LK-HK97, 1.5e-29
YP_004898493.1, LK-HK97, 3e-08
YP_004898560.1, LK-HK97, 2.4e-05
YP_004899567.1, LK-mEp235, 0.034
YP_004902603.1, LK-HK97, 0.034
YP_004903497.1, LK-HK97, 2.2e-20
YP_004903953.1, LK-HK97, 1.7e-19
YP_004903954.1, LK-HK97, 2.2e-21
YP_004903955.1, LK-HK97, 4.2e-20
YP_004904595.1, LK-mEp235, 1.9e-20
YP_004905273.1, LK-HK97, 9e-18
YP_004905493.1, LK-HK97, 3.3e-24
YP_004906090.1, LK-HK97, 1.7e-20
YP_004906708.1, LK-HK97, 8.4e-18
YP_004907826.1, LK-HK97, 3.8999999999999994e-23
YP_004908712.1, LK-HK97, 2.7e-18
YP_004909002.1, LK-HK97, 3.1e-22
YP_004909889.1, LK-HK97, 3.3e-21
YP_004910791.1, LK-HK97, 1.6e-22
YP_004910792.1, LK-HK97, 2.4999999999999998e-23
YP_004911468.1, LK-mEp235, 8.099999999999999e-23
YP_004912018.1, LK-HK97, 0.0
YP_004912100.1, LK-HK97, 1.6e-20
YP_004912271.1, LK-HK97, 1.6e-18
YP_004912984.1, LK-HK97, 1.2e-18
YP_004913188.1, LK-HK97, 4.4e-23
YP_004913190.1, LK-HK97, 9.8e-24
YP_004913638.1, LK-HK97, 2.4e-16
YP_004915438.1, LK-mEp235, 0.054
YP_004916947.1, LK-HK97, 2.0000000000000002e-29
YP_004917492.1, LK-HK97, 2.8000000000000003e-27
YP_004918622.1, LK-mEp235, 0.0
YP_004922254.1, LK-HK97, 3.1e-17
YP_004922950.1, LK-HK97, 3.3e-16
YP_004923378.1, LK-HK97, 5.600000000000001e-21
YP_004923380.1, LK-HK97, 3.1999999999999998e-24
YP_004923572.1, LK-HK97, 2e-19
YP_004923797.1, LK-HK97, 1.8e-17
YP_004923858.1, LK-HK97, 3.7e-21
YP_004924914.1, LK-mEp235, 1.2000000000000002e-21
YP_004924993.1, LK-HK97, 0.22
YP_004925600.1, LK-HK97, 4.5e-20
YP_004925601.1, LK-HK97, 2.5999999999999997e-23
YP_004926518.1, LK-HK97, 6.5e-24
YP_004927015.1, LK-HK97, 5.6e-18
YP_004928281.1, LK-HK97, 7.2e-24
YP_004928708.1, LK-mEp235, 0.012
YP_004929999.1, LK-HK97, 1.5e-27
YP_004930000.1, LK-HK97, 9.1e-27
YP_004931052.1, LK-mEp235, 0.00073
YP_004931811.1, LK-HK97, 3.8e-08
YP_004934051.1, LK-mEp235, 0.0
YP_004934124.1, LK-mEp235, 3.6e-20
YP_004934697.1, LK-HK97, 2.3e-05
YP_004941562.1, LK-HK97, 8.8e-20
YP_004941894.1, LK-HK97, 9.1e-19
YP_004942553.1, LK-HK97, 4.8e-09
YP_004942892.1, LK-mEp235, 3.7
YP_004944002.1, LK-HK97, 1.3999999999999999e-24
YP_004945169.1, LK-HK97, 8.000000000000001e-21
YP_004946243.1, LK-HK97, 1.3999999999999999e-24
YP_004947410.1, LK-HK97, 7.9e-21
YP_004948972.1, LK-HK97, 3e-28
YP_004949386.1, LK-HK97, 1.6e-29
YP_004949964.1, LK-mEp235, 0.26
YP_004951680.1, LK-HK97, 7.200000000000001e-27
YP_004951756.1, LK-HK97, 3.1e-28
YP_004952936.1, LK-HK97, 1.3e-31
YP_004954137.1, LK-HK97, 6.800000000000001e-29
YP_004955173.1, LK-HK97, 1.5e-24
YP_004956341.1, LK-HK97, 7.9e-21
YP_004957045.1, LK-HK97, 0.0
YP_004957457.1, LK-mEp235, 2.8e-10
YP_004957658.1, LK-HK97, 1.7
YP_004962116.1, LK-HK97, 3.6e-17
YP_004963023.1, LK-HK97, 2.5000000000000002e-22
YP_004963026.1, LK-HK97, 1.1e-22
YP_004963045.1, LK-HK97, 1.6e-17
YP_004963345.1, LK-HK97, 9.2e-17
YP_004963357.1, LK-HK97, 1.9000000000000003e-21
YP_004963700.1, LK-HK97, 1.8e-19
YP_004964068.1, LK-HK97, 0.0
YP_004964287.1, LK-HK97, 0.00016
YP_004964349.1, LK-HK97, 3.4e-20
YP_004964932.1, LK-mEp235, 1.3e-22
YP_004966076.1, LK-HK97, 1.2e-22
YP_004966077.1, LK-HK97, 8.8e-22
YP_004966808.1, LK-HK97, 1.7e-21
YP_004967119.1, LK-HK97, 4.1e-20
YP_004968810.1, LK-HK97, 2.7e-29
YP_004969665.1, LK-HK97, 1.8000000000000002e-29
YP_004969753.1, LK-HK97, 1e-31
YP_004971413.1, LK-HK97, 1.3e-31
YP_004971531.1, LK-HK97, 1.1e-25
YP_004973113.1, LK-mEp235, 0.54
YP_004973451.1, LK-HK97, 7.6e-27
YP_004980932.1, LK-HK97, 4.7e-33
YP_004981918.1, LK-HK97, 8.700000000000001e-27
YP_004983346.1, LK-mEp235, 0.12
YP_004983970.1, LK-HK97, 3.2e-25
YP_004988532.1, LK-HK97, 0.66
YP_004988731.1, LK-HK97, 8.6e-20
YP_004990698.1, LK-HK97, 6.300000000000001e-21
YP_004996646.1, LK-mEp235, 0.24
YP_004998346.1, LK-HK97, 5.1e-16
YP_005000547.1, LK-HK97, 1e-26
YP_005000555.1, LK-HK97, 1.8e-26
YP_005000556.1, LK-HK97, 1.4e-18
YP_005000563.1, LK-HK97, 3.4999999999999997e-25
YP_005000636.1, LK-HK97, 4.6e-25
YP_005001590.1, LK-mEp235, 2.9e-22
YP_005002227.1, LK-HK97, 1.7e-21
YP_005002662.1, LK-HK97, 0.1
YP_005002680.1, LK-HK97, 3.3e-21
YP_005002976.1, LK-HK97, 4.5e-25
YP_005002977.1, LK-HK97, 5.800000000000001e-27
YP_005004029.1, LK-HK97, 3.2e-20
YP_005004664.1, LK-mEp235, 6.4
YP_005004779.1, LK-HK97, 4.600000000000001e-21
YP_005005341.1, LK-HK97, 3.8e-26
YP_005005902.1, LK-mEp235, 5.0000000000000005e-22
YP_005005981.1, LK-mEp235, 0.4
YP_005006808.1, LK-HK97, 1.4999999999999997e-23
YP_005008266.1, LK-HK97, 0.67
YP_005008349.1, LK-HK97, 1.1e-22
YP_005009636.1, LK-HK97, 2.5e-17
YP_005011634.1, LK-mEp235, 2e-08
YP_005013925.1, LK-HK97, 4.7e-20
YP_005014320.1, LK-mEp235, 3.4
YP_005014754.1, LK-HK97, 7.9e-22
YP_005016408.1, LK-mEp235, 0.0045
YP_005017161.1, LK-mEp235, 0.2
YP_005017881.1, LK-mEp235, 0.0029
YP_005018280.1, LK-HK97, 8.9e-06
YP_005018379.1, LK-HK97, 1.2000000000000002e-21
YP_005019517.1, LK-mEp235, 4.6e-18
YP_005019700.1, LK-mEp235, 1.5e-18
YP_005019789.1, LK-HK97, 2e-19
YP_005020383.1, LK-HK97, 1.1999999999999999e-28
YP_005020532.1, LK-HK97, 3.2e-28
YP_005021121.1, LK-HK97, 7.000000000000001e-31
YP_005026468.1, LK-HK97, 0.34
YP_005026693.1, LK-HK97, 5.8e-20
YP_005027767.1, LK-mEp235, 0.057
YP_005029104.1, LK-HK97, 1e-27
YP_005030687.1, LK-mEp235, 0.011
YP_005037500.1, LK-HK97, 6.199999999999999e-24
YP_005037988.1, LK-mEp235, 0.0025
YP_005044726.1, LK-HK97, 0.0
YP_005044977.1, LK-HK97, 5.4e-07
YP_005045047.1, LK-HK97, 6.9e-32
YP_005046340.1, LK-mEp235, 3.0
YP_005047033.1, LK-HK97, 4e-28
YP_005052319.1, LK-mEp235, 0.062
YP_005052412.1, LK-HK97, 1.8e-23
YP_005052840.1, LK-HK97, 2.5e-26
YP_005053822.1, LK-mEp235, 7.8
YP_005053977.1, LK-HK97, 4.4000000000000005e-27
YP_005054018.1, LK-HK97, 1.2e-25
YP_005054141.1, LK-HK97, 8.2e-22
YP_005054193.1, LK-HK97, 1.6e-19
YP_005054682.1, LK-HK97, 2.7000000000000004e-26
YP_005054777.1, LK-HK97, 1.7e-28
YP_005054800.1, LK-HK97, 3.2e-19
YP_005056107.1, LK-mEp235, 6.9e-20
YP_005073029.1, LK-mEp235, 5.6
YP_005073543.1, LK-HK97, 3.5e-17
YP_005074096.1, LK-HK97, 3.4e-09
YP_005074579.1, LK-HK97, 3.5e-28
YP_005076531.1, LK-HK97, 4.8000000000000006e-21
YP_005077012.1, LK-HK97, 2.3e-25
YP_005077508.1, LK-HK97, 7.9e-25
YP_005079616.1, LK-HK97, 0.0
YP_005081002.1, LK-HK97, 0.039
YP_005082525.1, LK-mEp235, 0.0072
YP_005091138.1, LK-mEp235, 0.00018
YP_005091792.1, LK-HK97, 2.3999999999999998e-28
YP_005094597.1, LK-mEp235, 0.01
YP_005095284.1, LK-HK97, 5.2
YP_005098336.1, LK-mEp235, 5.2e-09
YP_005098492.1, LK-HK97, 1.1e-18
YP_005100271.1, LK-HK97, 2e-20
YP_005100476.1, LK-mEp235, 8.1
YP_005100892.1, LK-HK97, 6.9e-24
YP_005100982.1, LK-HK97, 1.5e-28
YP_005100983.1, LK-HK97, 2.8e-28
YP_005101126.1, LK-mEp235, 1.4000000000000002e-21
YP_005102.1, LK-mEp235, 7.1e-17
YP_005104403.1, LK-HK97, 7.7e-22
YP_005105242.1, LK-HK97, 2.9e-24
YP_005106895.1, LK-mEp235, 0.16
YP_005107643.1, LK-HK97, 3e-19
YP_005107690.1, LK-HK97, 9.3e-24
YP_005109639.1, LK-mEp235, 0.042
YP_005110109.1, LK-HK97, 1.1e-22
YP_005111805.1, LK-HK97, 3.4e-18
YP_005118559.1, LK-HK97, 7.5e-22
YP_005119423.1, LK-HK97, 5.8e-24
YP_005121803.1, LK-HK97, 3e-19
YP_005121850.1, LK-HK97, 9.6e-24
YP_005123212.1, LK-HK97, 3.1e-25
YP_005123563.1, LK-HK97, 6.9e-20
YP_005123564.1, LK-HK97, 1.2e-20
YP_005124849.1, LK-HK97, 6.2e-19
YP_005125479.1, LK-HK97, 4.1e-24
YP_005125816.1, LK-HK97, 5.5e-19
YP_005125817.1, LK-HK97, 3.2e-20
YP_005127063.1, LK-HK97, 6e-19
YP_005127691.1, LK-HK97, 3.7e-24
YP_005128024.1, LK-HK97, 5.5e-19
YP_005128025.1, LK-HK97, 3.2e-20
YP_005129652.1, LK-HK97, 9.600000000000002e-27
YP_005129657.1, LK-HK97, 8.8e-26
YP_005129990.1, LK-HK97, 2.8e-22
YP_005130646.1, LK-HK97, 3.9000000000000004e-26
YP_005131255.1, LK-mEp235, 0.99
YP_005131959.1, LK-HK97, 1.4000000000000002e-27
YP_005132059.1, LK-HK97, 0.0
YP_005133134.1, LK-HK97, 6e-19
YP_005133726.1, LK-HK97, 3.7e-24
YP_005134064.1, LK-HK97, 5.4e-19
YP_005134065.1, LK-HK97, 2.7e-20
YP_005135380.1, LK-HK97, 6.2e-19
YP_005136009.1, LK-HK97, 4.1e-24
YP_005136350.1, LK-HK97, 5.5e-19
YP_005136351.1, LK-HK97, 3.2e-20
YP_005137614.1, LK-HK97, 5.3e-19
YP_005138235.1, LK-HK97, 3.7e-24
YP_005138578.1, LK-HK97, 5.5e-19
YP_005138579.1, LK-HK97, 4.1e-20
YP_005139858.1, LK-HK97, 5.9e-19
YP_005140504.1, LK-HK97, 3.7e-24
YP_005140842.1, LK-HK97, 5.5e-19
YP_005140843.1, LK-HK97, 4.1e-20
YP_005142201.1, LK-HK97, 6e-19
YP_005142820.1, LK-HK97, 4.1e-24
YP_005143168.1, LK-HK97, 6.4e-19
YP_005143169.1, LK-HK97, 4.1e-20
YP_005144437.1, LK-HK97, 6e-19
YP_005145061.1, LK-HK97, 3.7e-24
YP_005145401.1, LK-HK97, 5.5e-19
YP_005145402.1, LK-HK97, 4.1e-20
YP_005146134.1, LK-HK97, 6.4e-16
YP_005146663.1, LK-HK97, 3.8e-05
YP_005146721.1, LK-mEp235, 0.34
YP_005147236.1, LK-HK97, 1.4e-08
YP_005147852.1, LK-HK97, 1.5e-22
YP_005147962.1, LK-HK97, 1.1e-24
YP_005148281.1, LK-HK97, 6.9999999999999995e-25
YP_005148506.1, LK-HK97, 4.3e-28
YP_005148586.1, LK-HK97, 0.0
YP_005149369.1, LK-HK97, 3.4
YP_005149442.1, LK-HK97, 0.0
YP_005149631.1, LK-HK97, 5.8e-32
YP_005149820.1, LK-HK97, 7.2e-10
YP_005155960.1, LK-HK97, 0.0
YP_005157349.1, LK-HK97, 9e-19
YP_005157995.1, LK-HK97, 4.1e-24
YP_005158332.1, LK-HK97, 5.4e-19
YP_005158333.1, LK-HK97, 3.2e-20
YP_005159690.1, LK-HK97, 6.2e-19
YP_005160350.1, LK-HK97, 4.1e-24
YP_005160692.1, LK-HK97, 5.3e-19
YP_005160693.1, LK-HK97, 3.2e-20
YP_005162044.1, LK-HK97, 6.2e-19
YP_005162727.1, LK-HK97, 3.7e-24
YP_005163066.1, LK-HK97, 5.5e-19
YP_005163067.1, LK-HK97, 3.2e-20
YP_005164372.1, LK-HK97, 6e-19
YP_005164972.1, LK-HK97, 4.1e-24
YP_005165286.1, LK-HK97, 5.4e-19
YP_005165287.1, LK-HK97, 2.7e-20
YP_005167699.1, LK-mEp235, 2.0
YP_005168152.1, LK-HK97, 1e-06
YP_005168842.1, LK-HK97, 1.8e-23
YP_005170832.1, LK-mEp235, 1.1e-21
YP_005170975.1, LK-HK97, 2.8e-28
YP_005170976.1, LK-HK97, 1.5e-28
YP_005171055.1, LK-HK97, 5.8e-24
YP_005171450.1, LK-mEp235, 8.1
YP_005171653.1, LK-HK97, 2e-20
YP_005173702.1, LK-HK97, 0.00065
YP_005174009.1, LK-HK97, 3.4e-24
YP_005174958.1, LK-HK97, 0.0
YP_005176578.1, LK-HK97, 1.1e-28
YP_005178128.1, LK-mEp235, 9.9
YP_005178368.1, LK-mEp235, 0.0
YP_005179494.1, LK-HK97, 1.7000000000000001e-29
YP_005179852.1, LK-HK97, 7.8e-31
YP_005180900.1, LK-mEp235, 0.0
YP_005181189.1, LK-HK97, 6.6e-27
YP_005181274.1, LK-HK97, 2.2e-30
YP_005181767.1, LK-HK97, 0.0044
YP_005182084.1, LK-HK97, 2.6e-31
YP_005182242.1, LK-HK97, 0.039
YP_005182451.1, LK-mEp235, 0.0
YP_005182826.1, LK-mEp235, 1.3
YP_005183575.1, LK-mEp235, 1.3
YP_005186824.1, LK-mEp235, 3.5
YP_005188618.1, LK-mEp235, 0.092
YP_005190966.1, LK-HK97, 0.0
YP_005193560.1, LK-mEp235, 0.1
YP_005194542.1, LK-mEp235, 0.19
YP_005194938.1, LK-HK97, 9.2e-30
YP_005195692.1, LK-HK97, 1.7e-19
YP_005195911.1, LK-HK97, 1.6e-28
YP_005195940.1, LK-HK97, 2.2e-26
YP_005196249.1, LK-mEp235, 0.0
YP_005198850.1, LK-HK97, 9.9e-28
YP_005199421.1, LK-HK97, 4.0999999999999996e-30
YP_005200786.1, LK-HK97, 1.7000000000000002e-27
YP_005200817.1, LK-HK97, 1.4000000000000002e-27
YP_005202354.1, LK-mEp235, 4.2
YP_005208014.1, LK-mEp235, 5.9e-21
YP_005208731.1, LK-mEp235, 0.54
YP_005209800.1, LK-HK97, 1.5e-27
YP_005209801.1, LK-HK97, 9.4e-27
YP_005210597.1, LK-HK97, 0.45
YP_005210905.1, LK-HK97, 2.2000000000000002e-29
YP_005211128.1, LK-mEp235, 0.0038
YP_005216120.1, LK-HK97, 0.064
YP_005216276.1, LK-HK97, 1.5000000000000001e-31
YP_005216580.1, LK-HK97, 0.0019
YP_005216875.1, LK-HK97, 9.500000000000001e-26
YP_005216945.1, LK-HK97, 1.9999999999999998e-30
YP_005218518.1, LK-mEp235, 1.3
YP_005219441.1, LK-mEp235, 1.3
YP_005236776.1, LK-mEp235, 0.0
YP_005237205.1, LK-HK97, 6.6e-27
YP_005237302.1, LK-HK97, 2.2e-30
YP_005237910.1, LK-HK97, 0.0044
YP_005238275.1, LK-HK97, 2.6e-31
YP_005238459.1, LK-HK97, 0.039
YP_005238701.1, LK-mEp235, 0.0
YP_005239073.1, LK-mEp235, 1.3
YP_005239971.1, LK-mEp235, 2.0
YP_005241942.1, LK-mEp235, 0.0
YP_005242243.1, LK-HK97, 6.6e-27
YP_005242331.1, LK-HK97, 2.2e-30
YP_005242851.1, LK-HK97, 0.0044
YP_005243173.1, LK-HK97, 2.6e-31
YP_005243337.1, LK-HK97, 0.039
YP_005243555.1, LK-mEp235, 0.0
YP_005243942.1, LK-mEp235, 1.3
YP_005244718.1, LK-mEp235, 1.3
YP_005246763.1, LK-mEp235, 0.0
YP_005247055.1, LK-HK97, 6.6e-27
YP_005247142.1, LK-HK97, 2.0999999999999998e-30
YP_005247660.1, LK-HK97, 0.0044
YP_005247930.1, LK-HK97, 2.6e-31
YP_005248093.1, LK-HK97, 0.039
YP_005248311.1, LK-mEp235, 0.0
YP_005248705.1, LK-mEp235, 1.3
YP_005249482.1, LK-mEp235, 1.3
YP_005251556.1, LK-mEp235, 0.0
YP_005251848.1, LK-HK97, 6.6e-27
YP_005251934.1, LK-HK97, 2.2e-30
YP_005252449.1, LK-HK97, 0.0044
YP_005252765.1, LK-HK97, 2.6e-31
YP_005252925.1, LK-HK97, 0.039
YP_005253137.1, LK-mEp235, 0.0
YP_005253444.1, LK-mEp235, 1.3
YP_005254195.1, LK-mEp235, 1.3
YP_005255379.1, LK-HK97, 9.599999999999999e-28
YP_005257544.1, LK-HK97, 2.4e-22
YP_005258163.1, LK-mEp235, 0.11
YP_005262455.1, LK-mEp235, 1.3
YP_005262472.1, LK-HK97, 8.7e-16
YP_005262617.1, LK-mEp235, 3.9e-22
YP_005262788.1, LK-HK97, 1.3
YP_005262802.1, LK-HK97, 0.0
YP_005263262.1, LK-HK97, 1.5e-22
YP_005263263.1, LK-HK97, 6.6e-17
YP_005263311.1, LK-HK97, 2.5e-18
YP_005264030.1, LK-HK97, 1.3e-22
YP_005264960.1, LK-HK97, 1.9e-10
YP_005266583.1, LK-HK97, 0.0
YP_005266865.1, LK-HK97, 1.5e-18
YP_005268969.1, LK-mEp235, 0.28
YP_005269863.1, LK-mEp235, 2.5
YP_005271321.1, LK-HK97, 1.1000000000000001e-29
YP_005271647.1, LK-mEp235, 0.019
YP_005275813.1, LK-mEp235, 1.5
YP_005276683.1, LK-mEp235, 6.9
YP_005277222.1, LK-HK97, 0.11
YP_005277266.1, LK-HK97, 5.7e-32
YP_005277747.1, LK-HK97, 3e-28
YP_005277799.1, LK-HK97, 5.7e-31
YP_005277932.1, LK-mEp235, 0.0
YP_005279312.1, LK-HK97, 2.5e-28
YP_005279361.1, LK-HK97, 0.00015
YP_005279660.1, LK-mEp235, 0.047
YP_005282086.1, LK-HK97, 6.300000000000001e-21
YP_005282271.1, LK-mEp235, 9.4e-24
YP_005282732.1, LK-HK97, 1.2e-22
YP_005283193.1, LK-HK97, 9.5e-20
YP_005283194.1, LK-HK97, 1.5e-20
YP_005295955.1, LK-mEp235, 9.7
YP_005301332.1, LK-mEp235, 9.0
YP_005302537.1, LK-mEp235, 0.017
YP_005303093.1, LK-HK97, 5e-19
YP_005303708.1, LK-HK97, 3.1e-25
YP_005304058.1, LK-HK97, 6.7e-20
YP_005304059.1, LK-HK97, 1.2e-20
YP_005306374.1, LK-HK97, 1.1e-18
YP_005307654.1, LK-mEp235, 1.4000000000000002e-21
YP_005307791.1, LK-HK97, 2.8e-28
YP_005307792.1, LK-HK97, 1.5e-28
YP_005307883.1, LK-HK97, 5.7e-24
YP_005308273.1, LK-mEp235, 8.1
YP_005308462.1, LK-HK97, 2e-20
YP_005318971.1, LK-mEp235, 2.8
YP_005319318.1, LK-HK97, 3.5
YP_005321014.1, LK-HK97, 1.3e-17
YP_005322278.1, LK-HK97, 7.8e-24
YP_005322336.1, LK-mEp235, 1.4e-17
YP_005322508.1, LK-mEp235, 0.6
YP_005326006.1, LK-mEp235, 4.3
YP_005335577.1, LK-HK97, 8e-18
YP_005336685.1, LK-HK97, 3.2
YP_005337812.1, LK-HK97, 6.2e-22
YP_005338583.1, LK-HK97, 8.199999999999999e-23
YP_005338681.1, LK-HK97, 2.3999999999999998e-28
YP_005338682.1, LK-HK97, 3.2e-28
YP_005340720.1, LK-HK97, 1.1e-18
YP_005341831.1, LK-HK97, 3.2
YP_005342241.1, LK-HK97, 0.011
YP_005342935.1, LK-HK97, 6.2e-22
YP_005343736.1, LK-HK97, 8.199999999999999e-23
YP_005343835.1, LK-HK97, 2.3e-28
YP_005343836.1, LK-HK97, 0.073
YP_005345869.1, LK-HK97, 1.3e-17
YP_005347995.1, LK-HK97, 6.2e-22
YP_005348951.1, LK-HK97, 1.1e-22
YP_005349047.1, LK-HK97, 2.3e-28
YP_005349048.1, LK-HK97, 0.073
YP_005353265.1, LK-HK97, 2.4e-25
YP_005353643.1, LK-HK97, 6.7e-23
YP_005355050.1, LK-HK97, 4.3e-25
YP_005355811.1, LK-HK97, 4.5e-22
YP_005355941.1, LK-HK97, 3.4e-25
YP_005355991.1, LK-HK97, 2.7e-20
YP_005357259.1, LK-HK97, 3.6e-20
YP_005358034.1, LK-HK97, 1.4e-22
YP_005358774.1, LK-HK97, 3.7e-19
YP_005360015.1, LK-mEp235, 1.1e-21
YP_005360151.1, LK-HK97, 3.4e-06
YP_005360152.1, LK-HK97, 1.5e-28
YP_005360231.1, LK-HK97, 5.8e-24
YP_005360617.1, LK-mEp235, 8.1
YP_005360803.1, LK-HK97, 2e-20
YP_005366405.1, LK-HK97, 0.15
YP_005366516.1, LK-HK97, 5.9
YP_005366691.1, LK-mEp235, 9.0
YP_005367508.1, LK-mEp235, 0.006
YP_005367824.1, LK-HK97, 1.6e-07
YP_005367977.1, LK-mEp235, 0.12
YP_005369858.1, LK-mEp235, 1.1e-16
YP_005370007.1, LK-HK97, 6e-07
YP_005370618.1, LK-HK97, 0.16
YP_005371436.1, LK-HK97, 0.019
