Prot RefSeq, Name, E Value
YP_002342653.1, TIGR02675, 9.0
YP_002343118.1, TM-SuMu, 4.8999999999999994e-42
YP_002346274.1, TM_Fam1, 2.5e-09
YP_002347097.1, U_TM-PNJ, 0.0
YP_002348270.1, TM_Fam1, 0.44
YP_002349670.1, U_TM_T4-CPX, 0.06
YP_002350322.1, TM-P2, 5.6
YP_002350323.1, TIGR01760, 0.0
YP_002351509.1, TM-SPP1, 8.41e-45
YP_002351938.1, TIGR02675, 8.7e-17
YP_002353270.1, TIGR01760, 4.0
YP_002355522.1, TM_Fam16, 6.8e-17
YP_002356730.1, TIGR02675, 0.0
YP_002358497.1, U_TM-PNJ, 0.0
YP_002359756.1, TIGR02675, 1.8
YP_002361840.1, TM-SuMu, 0.0
YP_002362414.1, TM_Fam9, 4.9
YP_002363355.1, TM_Fam1, 5.3e-17
YP_002364347.1, TM_Fam1, 0.0
YP_002366728.1, TM-P2, 3.9
YP_002367341.1, U_TM_TP-C, 0.0
YP_002369309.1, U_TM_T4-CPX, 1.2
YP_002371850.1, TM_Fam1, 9.2
YP_002371920.1, TM_Fam3, 0.4
YP_002376471.1, U_TM_T4-PSSM2, 5.5
YP_002376935.1, TM_Fam5, 0.011
YP_002378291.1, TM-Lam, 6.9
YP_002381801.1, TIGR01760, 0.0
YP_002383790.1, TM_Fam1, 0.0
YP_002385117.1, TIGR01760, 3.7999999999999995e-24
YP_002385456.1, U_TM_CT-IMP, 0.0
YP_002386257.1, U_TM-PNJ, 0.0
YP_002387007.1, U_TM-PNJ, 0.0
YP_002388016.1, TM_Fam1, 0.0
YP_002390404.1, U_TM-PNJ, 0.0
YP_002390454.1, U_TM-PNJ, 9.4
YP_002390983.1, U_TM-PNJ, 0.0
YP_002391142.1, U_TM-PNJ, 0.0
YP_002391882.1, TIGR01760, 0.0
YP_002392456.1, TIGR01760, 0.0
YP_002392515.1, TIGR01760, 0.0
YP_002394504.1, U_TM_CT-IMP, 0.0
YP_002396899.1, TM-SPP1, 0.0
YP_002397071.1, U_TM-PNJ, 0.0
YP_002397452.1, U_TM_CT-IMP, 0.0
YP_002397661.1, U_TM_CT-IMP, 0.0
YP_002398031.1, U_TM-PNJ, 0.0
YP_002398359.1, TIGR01760, 0.0
YP_002398418.1, U_TM_CT-IMP, 0.0
YP_002398953.1, TIGR01760, 0.0
YP_002401901.1, U_TM-PNJ, 0.0
YP_002402163.1, U_TM-PNJ, 0.0
YP_002402484.1, U_TM-PNJ, 0.0
YP_002402766.1, U_TM_CT-IMP, 0.0
YP_002403178.1, TM_Fam1, 0.0
YP_002406554.1, U_TM-PNJ, 0.0
YP_002406603.1, U_TM-PNJ, 8.9
YP_002406899.1, U_TM_CT-IMP, 0.0
YP_002407778.1, TIGR01760, 0.0
YP_002407839.1, U_TM-PNJ, 0.0
YP_002407939.1, U_TM_TP-C, 0.0
YP_002408773.1, TIGR01760, 0.0059
YP_002410307.1, U_TM_TP-C, 5.3999999999999994e-24
YP_002410737.1, U_TM_CT-IMP, 0.0
YP_002411389.1, U_TM-PNJ, 0.0
YP_002411454.1, U_TM-PNJ, 9.0
YP_002411657.1, TM_Fam1, 0.0
YP_002411741.1, TIGR01760, 0.0
YP_002412105.1, U_TM-PNJ, 0.0
YP_002412178.1, U_TM-PNJ, 0.0
YP_002412556.1, U_TM_CT-IMP, 0.0
YP_002418846.1, TM_Fam1, 0.0
YP_002419159.1, U_TM-PNJ, 0.0
YP_002420379.1, U_TM-PNJ, 0.0
YP_002420487.1, U_TM_CT-IMP, 0.0
YP_002432702.1, TIGR02675, 0.0
YP_002433973.1, TM-P2, 6.8
YP_002435168.1, TM-SuMu, 6.7e-22
YP_002435715.1, U_TM_TP-C, 0.0
YP_002436059.1, U_TM_CT-IMP, 0.0
YP_002438229.1, TIGR01760, 0.12
YP_002438429.1, TIGR02675, 1.7e-18
YP_002438921.1, U_TM-PNJ, 7.8
YP_002438962.1, TIGR02675, 1.7e-18
YP_002439191.1, U_TM_CT-DMS3, 0.0
YP_002446028.1, TM-SPP1, 0.0
YP_002446029.1, TM-SPP1, 2e-40
YP_002446030.1, U_TM_CT-IMP, 4.6e-41
YP_002446317.1, U_TM_TP-C, 0.0
YP_002447025.1, U_TM_T4-CPX, 0.034
YP_002447321.1, U_TM_CT-IMP, 0.0
YP_002447322.1, TM-SPP1, 0.0
YP_002448080.1, U_TM_T4-CPX, 1.1
YP_002448575.1, TM-P2, 8.0
YP_002449568.1, TM-SPP1, 0.0
YP_002449569.1, TM-SPP1, 1.4e-37
YP_002449570.1, TM-SPP1, 0.0
YP_002450021.1, TM_Fam1, 3.8
YP_002450687.1, TM-Lam, 7.0
YP_002451491.1, U_TM_T4-CPX, 0.029
YP_002453323.1, TM-SPP1, 0.0
YP_002453572.1, U_TM_T4-CPX, 1.6
YP_002455799.1, U_TM_CT-IMP, 1.6e-05
YP_002455969.1, TM_Fam1, 0.0
YP_002456083.1, TM-DMS3, 0.0
YP_002456556.1, TM_Fam3, 7.0
YP_002457908.1, TM-phiC2, 7.5e-39
YP_002457955.1, TIGR01760, 0.0
YP_002459114.1, U_TM_T4-CPX, 0.79
YP_002460030.1, TM_Fam15, 9.4
YP_002461238.1, TIGR02675, 1.6e-06
YP_002462265.1, TIGR02675, 1.5
YP_002462842.1, TM_Fam13, 6.9e-17
YP_002469342.1, TM-T4, 5.1
YP_002470666.1, U_TM_T4-RSM, 1.7
YP_002470709.1, TIGR01760, 1.8
YP_002470839.1, TM-P2, 3.9
YP_002472008.1, TM_Fam3, 9.9
YP_002472176.1, U_TM_CT-IMP, 0.00011
YP_002472255.1, TM-Lam, 0.36
YP_002472796.1, TM-SPP1, 3.2e-38
YP_002473346.1, TM_Fam1, 0.0
YP_002475150.1, TIGR01760, 0.0
YP_002475195.1, TIGR02675, 1.7e-18
YP_002475476.1, U_TM_TP-C, 9.999999999999999e-31
YP_002478846.1, TIGR01760, 0.0
YP_002479195.1, TIGR02675, 5.7
YP_002480857.1, TM_Fam5, 4.0
YP_002481945.1, TIGR01541, 1.6
YP_002482160.1, TM-P2, 3.5
YP_002484824.1, U_TM_T4-RSM, 7.5
YP_002488677.1, U_TM_T4-CPX, 0.46
YP_002491640.1, U_TM-PNJ, 8.5
YP_002493175.1, U_TM_T4-PS, 1.8
YP_002495913.1, TM-P2, 1.2e-09
YP_002497298.1, TM_Fam3, 8e-16
YP_002497869.1, U_TM-PNJ, 1.4e-19
YP_002498748.1, U_TM_CT-DMS3, 0.0
YP_002498964.1, TM_Fam1, 9.6
YP_002499076.1, U_TM-PNJ, 0.0
YP_002499249.1, U_TM-PNJ, 2.8e-17
YP_002499471.1, U_TM-PNJ, 5.2e-16
YP_002500205.1, U_TM-PNJ, 4.1e-16
YP_002500890.1, U_TM-PNJ, 0.0
YP_002501340.1, U_TM_CT-DMS3, 1.7e-10
YP_002501622.1, TM_Fam1, 4.6
YP_002501642.1, TM_Fam3, 1.1e-16
YP_002502060.1, U_TM_CT-DMS3, 0.0
YP_002502358.1, TM_Fam3, 1.4e-17
YP_002505189.1, U_TM_T4-CPX, 0.43
YP_002505631.1, U_TM_T4-CPX, 0.95
YP_002505838.1, TM_Fam5, 0.001
YP_002506425.1, TM-Lam, 0.53
YP_002507099.1, TM-SPP1, 1.9e-37
YP_002507149.1, TIGR01760, 9.5
YP_002510549.1, TIGR01760, 0.26
YP_002510604.1, U_TM_T4-CPX, 0.0041
YP_002511435.1, U_TM_TP-C, 0.0
YP_002512471.1, TM-Lam, 2.9e-07
YP_002513441.1, TIGR02675, 2.6
YP_002513696.1, TM_Fam1, 3.2e-22
YP_002514984.1, TIGR01760, 7.1
YP_002518240.1, TM_Fam3, 0.0001
YP_002522482.1, TIGR02675, 2.7
YP_002522680.1, U_TM_TP-C, 2.2
YP_002529422.1, TM-Lam, 0.6
YP_002532037.1, U_TM_T4-CPX, 1.7
YP_002534607.1, TM-P2, 6.8
YP_002535199.1, TM-P2, 1.4
YP_002535437.1, U_TM_T4-PSSM2, 5.3
YP_002535875.1, TM_Fam9, 1.6
YP_002537772.1, TM-P2, 5.1
YP_002554524.1, TM-Lam, 6.1
YP_002554628.1, U_TM_CT-DMS3, 0.0
YP_002555496.1, U_TM-PNJ, 9.3
YP_002556070.1, U_TM-PNJ, 0.0
YP_002556431.1, U_TM_CT-IMP, 0.0
YP_002557458.1, TIGR01760, 0.0
YP_002560378.1, U_TM_CT-IMP, 1.2
YP_002561047.1, U_TM_T4-CPX, 4.1e-05
YP_002561048.1, U_TM_T4-CPX, 0.31
YP_002561497.1, TM-P2, 6.4
YP_002561508.1, TM-P2, 0.00031
YP_002564126.1, U_TM_CT-DMS3, 5.600000000000001e-27
YP_002570051.1, TM_Fam13, 8.8e-18
YP_002570071.1, TM_Fam12, 4.5
YP_002570879.1, TIGR02675, 1.1
YP_002574101.1, TM_Fam7, 7.2
YP_002574805.1, TM-phiC2, 8.8
YP_002575432.1, U_TM_CT-IMP, 0.099
YP_002605207.1, TM-P2, 0.7
YP_002606904.1, TM-Lam, 9.5
YP_002607091.1, TM-P2, 0.9
YP_002633604.1, TM_Fam1, 0.0
YP_002634943.1, TM-P2, 0.76
YP_002636507.1, TM_Fam1, 0.0
YP_002636656.1, TM_Fam1, 0.00014
YP_002638250.1, U_TM_CT-IMP, 0.0
YP_002639775.1, TIGR01760, 2.1e-28
YP_002643667.1, TM-P2, 3.4
YP_002644274.1, TM-P2, 1.5
YP_002647091.1, U_TM-PNJ, 0.0
YP_002647175.1, TM-HK97, 9.8
YP_002648777.1, TM_Fam1, 0.0
YP_002649046.1, TM_Fam1, 0.0
YP_002720065.1, U_TM_CT-IMP, 0.0
YP_002720227.1, TM-P2, 0.47
YP_002720228.1, TM-P2, 2.4
YP_002721764.1, TM-P2, 2.1
YP_002722025.1, TM-P2, 0.81
YP_002727241.1, TIGR01760, 0.0
YP_002727880.1, TIGR02675, 2.9e-18
YP_002729286.1, TM-Lam, 5.7
YP_002730435.1, TM-P2, 5.4
YP_002730699.1, TIGR01541, 2.1
YP_002731535.1, U_TM_TP-C, 0.0
YP_002731570.1, TM-P2, 4.0
YP_002735617.1, TIGR01760, 0.26
YP_002735672.1, U_TM_T4-CPX, 0.0042
YP_002736870.1, U_TM_CT-IMP, 2.8e-06
YP_002737307.1, U_TM_CT-IMP, 3.5e-18
YP_002737785.1, TIGR01760, 0.28
YP_002737841.1, U_TM_T4-CPX, 0.0017
YP_002739384.1, U_TM_TP-C, 0.0
YP_002739915.1, TIGR01760, 0.44
YP_002739973.1, U_TM_T4-CPX, 0.0023
YP_002742079.1, TIGR01760, 0.26
YP_002742135.1, U_TM_T4-CPX, 0.0041
YP_002745554.1, TM-HK97, 5.0
YP_002745598.1, U_TM_TP-C, 1.0000000000000001e-21
YP_002746170.1, TIGR01760, 0.0
YP_002746975.1, TIGR02675, 0.00025
YP_002747263.1, TM-SPP1, 1e-36
YP_002748319.1, TM_Fam1, 3.8
YP_002748975.1, TM-Lam, 8.7
YP_002749202.1, TM-SPP1, 0.0
YP_002749885.1, U_TM_T4-CPX, 0.015
YP_002750630.1, TM-SPP1, 9.1
YP_002751866.1, U_TM_T4-CPX, 1.6
YP_002754208.1, U_TM_TP-C, 3.5
YP_002756867.1, U_TM_TP-C, 1.4
YP_002758565.1, U_TM_T4-CPX, 0.055
YP_002762576.1, TM_Fam15, 6.6
YP_002765339.1, TIGR02675, 2.7
YP_002765395.1, U_TM_T4-CPX, 0.11
YP_002765507.1, TIGR02675, 1.1e-05
YP_002765704.1, U_TM_CT-DMS3, 6.1e-07
YP_002765969.1, TIGR02675, 3.4e-07
YP_002768398.1, TM-Lam, 1.9
YP_002769545.1, TIGR01760, 3.1
YP_002769720.1, U_TM_T4-RSM, 3.4
YP_002770067.1, U_TM_T4-CPX, 0.5
YP_002771775.1, TM-DMS3, 5.0
YP_002772165.1, U_TM_T4-CPX, 8.0
YP_002772406.1, TM-DMS3, 1.5e-16
YP_002773009.1, TM-SPP1, 2.3e-20
YP_002773154.1, U_TM_T4-CPX, 0.42
YP_002773695.1, TM_Fam5, 0.001
YP_002774850.1, TM-DMS3, 1.5e-16
YP_002775109.1, TIGR02675, 1.3
YP_002781240.1, U_TM_CT-DMS3, 8.6e-16
YP_002785802.1, TM_Fam1, 2.5
YP_002794200.1, TIGR01760, 0.43
YP_002794396.1, TIGR01760, 0.0
YP_002795634.1, TIGR01760, 1.6e-20
YP_002795754.1, U_TM_CT-DMS3, 0.0
YP_002795791.1, TM-P2, 0.29
YP_002796406.1, TIGR02675, 3.3
YP_002796598.1, TIGR01760, 0.0
YP_002800856.1, U_TM_TP-C, 0.0
YP_002801402.1, TIGR02675, 9.6
YP_002802105.1, U_TM_T4-Syn9, 5.6
YP_002802953.1, U_TM_T4-CPX, 0.19
YP_002803860.1, TIGR01760, 3.7000000000000002e-31
YP_002804219.1, TM_Fam1, 3.1000000000000003e-43
YP_002804308.1, TM-P2, 0.69
YP_002804666.1, TM_Fam1, 0.0
YP_002804797.1, TM-phiC2, 0.0
YP_002805061.1, TM_Fam1, 3.1000000000000003e-43
YP_002805197.1, TIGR01760, 0.0045
YP_002805550.1, U_TM_TP-C, 0.0022
YP_002813158.1, TIGR01760, 0.0
YP_002813159.1, TM-SPP1, 0.0
YP_002813465.1, TM-SPP1, 0.0
YP_002813466.1, TM-SPP1, 0.0
YP_002814673.1, U_TM_T4-CPX, 0.027
YP_002815515.1, TM-Lam, 0.0084
YP_002816160.1, TM_Fam1, 3.8
YP_002816660.1, TM-SPP1, 0.0
YP_002817304.1, U_TM_T4-CPX, 1.6
YP_002817653.1, U_TM_T4-CPX, 2.0
YP_002825716.1, TM-Lam, 0.28
YP_002827303.1, U_TM-PNJ, 6.6
YP_002827919.1, TM_Fam1, 3.6
YP_002833776.1, U_TM_TP-C, 0.15
YP_002835141.1, TM_Fam5, 0.17
YP_002835168.1, TM-P2, 6.6
YP_002835444.1, U_TM_CT-IMP, 1.4e-05
YP_002835507.1, TIGR01760, 4.5999999999999994e-42
YP_002845606.1, TIGR01541, 4.0
YP_002854147.1, TM-T4, 7.9e-28
YP_002854526.1, TM-T4, 2.1e-28
YP_002861490.1, U_TM_T4-CPX, 0.48
YP_002862201.1, TIGR01760, 0.0
YP_002862615.1, TM-phiC2, 0.0
YP_002862901.1, TM-P2, 0.47
YP_002863280.1, TIGR01760, 2.5e-26
YP_002863685.1, TIGR01760, 0.021
YP_002864038.1, U_TM_TP-C, 0.0008
YP_002865083.1, TM-SPP1, 0.0
YP_002865548.1, TM_Fam1, 3.8
YP_002866138.1, TM-Lam, 8.7
YP_002866843.1, U_TM_T4-CPX, 0.027
YP_002867892.1, TM-SPP1, 0.0
YP_002868793.1, U_TM_T4-CPX, 1.6
YP_002871785.1, TIGR02675, 0.48
YP_002872461.1, U_TM_CT-IMP, 0.0
YP_002875741.1, U_TM_CT-DMS3, 1.8
YP_002882182.1, U_TM-PNJ, 4.0
YP_002884421.1, U_TM_TP-C, 0.0
YP_002886081.1, TM_Fam1, 1.9
YP_002886225.1, U_TM_T4-CPX, 0.15
YP_002887324.1, U_TM_T4-CPX, 1.5
YP_002891963.1, TIGR02675, 0.0
YP_002906872.1, TIGR02675, 2.9e-05
YP_002906874.1, U_TM_TP-C, 6.1
YP_002907021.1, TIGR01541, 8.7
YP_002918045.1, TM-P2, 9.2
YP_002922258.1, TM-T4, 5.6e-26
YP_002922538.1, TM-T4, 5e-24
YP_002922630.1, U_TM-PNJ, 0.0
YP_002922856.1, TM-DMS3, 0.0
YP_002923761.1, TM_Fam1, 2.9e-10
YP_002925110.1, TIGR02675, 7.1e-07
YP_002925177.1, U_TM_CT-IMP, 0.0
YP_002928928.1, U_TM-PNJ, 0.0
YP_002930721.1, TM-Lam, 3.4
YP_002930999.1, U_TM_T4-PS, 0.17
YP_002933676.1, TM-P2, 3.9000000000000004e-26
YP_002934261.1, TM-Lam, 4.8
YP_002934525.2, U_TM_TP-C, 0.0
YP_002937193.1, U_TM_TP-C, 3.5000000000000003e-29
YP_002937590.1, U_TM_T4-PS, 2.7
YP_002937970.1, TIGR01760, 0.0
YP_002938106.1, U_TM_T4-PS, 6.3
YP_002941874.1, U_TM_CT-DMS3, 1.5e-09
YP_002947203.1, TIGR02675, 7.2
YP_002948492.1, TM_Fam1, 8.6
YP_002948562.1, TM-P2, 1.0
YP_002949866.1, U_TM_T4-CPX, 1.3
YP_002950013.1, TIGR01760, 10.0
YP_002951176.1, TM-phiC2, 0.05
YP_002952569.1, U_TM_T4-PSSM2, 3.9
YP_002957270.1, TIGR01760, 2.7
YP_002962450.1, U_TM_CT-IMP, 0.0
YP_002967930.1, TM-T4, 5.2
YP_002969497.1, TM-T4, 5.2
YP_002971359.1, U_TM_TP-C, 1.1e-30
YP_002971683.1, TM-Lam, 2.2
YP_002971845.1, U_TM_TP-C, 1.5e-30
YP_002972404.1, TM-Lam, 2.0
YP_002972464.1, U_TM_TP-C, 0.0
YP_002972484.1, TM-Lam, 2.0
YP_002975251.1, TM-Lam, 3.0
YP_002975276.1, U_TM_TP-C, 5.0
YP_002977337.1, TM-P2, 9.5
YP_002977370.1, TM_Fam1, 9.5
YP_002990932.1, TIGR02675, 4.9
YP_002991713.1, TM_Fam1, 4.8000000000000006e-21
YP_002995469.1, TIGR02675, 1.9e-05
YP_002998406.1, U_TM-PNJ, 8.8
YP_002998585.1, U_TM-PNJ, 0.0
YP_003004316.1, TIGR02675, 2.8
YP_003005440.1, TIGR01760, 1.1
YP_003006287.1, TM_Fam1, 2.4e-22
YP_003007008.1, U_TM_CT-DMS3, 0.0
YP_003007451.1, TM-HK97, 6.6
YP_003008205.1, TM_Fam1, 5.3
YP_003008379.1, U_TM_T4-PS, 0.027
YP_003008476.1, TIGR01760, 7.1
YP_003010310.1, U_TM_CT-IMP, 0.0089
YP_003013871.1, U_TM2675motif, 4.5e-27
YP_003014583.1, U_TM_T4-CPX, 7.9
YP_003014860.1, TM_Fam1, 1.8
YP_003014971.1, TM_Fam13, 5.3
YP_003016114.1, TM-HK97, 2.2
YP_003017056.1, TM_Fam3, 9.2
YP_003017148.1, TIGR01760, 5.9e-06
YP_003018226.1, TIGR01760, 0.0
YP_003018755.1, TM-SPP1, 0.0
YP_003018940.1, TM_Fam1, 0.061
YP_003020084.1, TM-P2, 0.15
YP_003021112.1, TM-P2, 1.6
YP_003022571.1, U_TM_ViI, 9.8
YP_003023437.1, TIGR01760, 2.6e-31
YP_003024685.1, U_TM_T4-CPX, 0.2
YP_003025031.1, TM-HK97, 5.2
YP_003026586.1, U_TM_T4-CPX, 0.2
YP_003026854.1, TM-HK97, 5.2
YP_003028867.1, U_TM_T4-CPX, 0.2
YP_003030525.1, TM-P2, 3.9
YP_003032775.1, TM-P2, 1.5
YP_003037063.1, U_TM-PNJ, 0.0
YP_003037247.1, U_TM-PNJ, 8.8
YP_003038848.1, U_TM_TP-C, 0.0
YP_003039534.1, U_TM_CT-IMP, 0.2
YP_003041935.1, TM_Fam1, 0.25
YP_003042426.1, TM_Fam1, 5.9
YP_003043788.1, U_TM-PNJ, 8.8
YP_003051390.1, TIGR02675, 3.3e-19
YP_003053216.1, U_TM-PNJ, 8.8
YP_003053402.1, U_TM-PNJ, 0.0
YP_003057460.1, TIGR01760, 1.5
YP_003059652.1, TIGR01541, 0.28
YP_003062097.1, TM_Fam1, 0.0
YP_003062587.1, TM-Lam, 6.0
YP_003063298.1, TM-Lam, 7.1
YP_003064225.1, TM_Fam15, 2.7
YP_003067633.1, U_TM_CT-IMP, 0.0
YP_003073903.1, TM_Fam16, 7.0
YP_003074863.1, TM-SPP1, 9.5
YP_003075248.1, TM-P2, 1.2
YP_003076604.1, U_TM-PNJ, 8.8
YP_003076791.1, U_TM_CT-IMP, 0.0
YP_003077054.1, U_TM-PNJ, 0.0
YP_003077388.1, U_TM_CT-IMP, 0.0
YP_003077465.1, U_TM-PNJ, 0.0
YP_003077604.1, U_TM-PNJ, 0.0
YP_003077669.1, U_TM-PNJ, 0.0
YP_003077940.1, U_TM_CT-IMP, 0.0
YP_003077990.1, U_TM_CT-IMP, 0.0
YP_003078475.1, U_TM-PNJ, 0.0
YP_003078572.1, U_TM_CT-IMP, 0.0
YP_003078707.1, TIGR01760, 0.0
YP_003078803.1, U_TM-PNJ, 0.0
YP_003081993.1, TM-P2, 3.3
YP_003083006.1, U_TM-PNJ, 0.0
YP_003083131.1, U_TM_TP-C, 0.0
YP_003084221.1, TIGR01760, 6.399999999999999e-42
YP_003087656.1, TM-HK97, 9.6
YP_003089873.1, TIGR02675, 0.33
YP_003090189.1, U_TM_CT-DMS3, 4.4e-30
YP_003090883.1, TM-HK97, 5.7
YP_003095427.1, U_TM_TP-C, 6.0
YP_003097462.1, U_TM_CT-IMP, 0.0
YP_003099426.1, U_TM_CT-DMS3, 0.00078
YP_003100386.1, TM_Fam9, 1.6
YP_003100709.1, TM_Fam5, 0.0
YP_003101001.1, U_TM_TP-C, 5.1e-17
YP_003101841.1, TM_Fam3, 2.7
YP_003102877.1, TM_Fam1, 8.0
YP_003103052.1, TM_Fam5, 0.0
YP_003103297.1, TIGR01760, 0.0
YP_003110016.1, TM_Fam5, 3.9e-06
YP_003110177.1, TM_Fam1, 0.19
YP_003113052.1, U_TM_T4-CPX, 3.3
YP_003114958.1, TM_Fam10, 4.2
YP_003115092.1, TM_Fam5, 3e-10
YP_003119987.1, TIGR02675, 0.013
YP_003120180.1, TM-Lam, 4.4
YP_003122829.1, TM_Fam3, 5.0
YP_003123026.1, TIGR02675, 4.9
YP_003132279.1, TM-P2, 2.8
YP_003137410.1, TM_Fam1, 9.2
YP_003137476.1, TM_Fam3, 0.71
YP_003140763.1, TIGR02675, 1.9
YP_003142935.1, U_TM_T4-Aeh, 9.0
YP_003143333.1, TM_Fam3, 7.8
YP_003143915.1, U_TM_CT-IMP, 0.0011
YP_003144898.1, TIGR02675, 8.8
YP_003146673.1, TIGR02675, 0.0026
YP_003149110.1, TM-Lam, 9.8
YP_003149561.1, TM_Fam1, 5.2
YP_003150675.1, U_TM_CT-IMP, 0.0
YP_003151141.1, U_TM_T4-PS, 7.8
YP_003152598.1, TIGR01760, 7.800000000000001e-33
YP_003156522.1, TIGR02675, 8.8
YP_003160006.1, U_TM_TP-C, 4.2
YP_003160101.1, U_TM_T4-CPX, 2.0
YP_003160227.1, TM-P2, 0.8
YP_003161745.1, U_TM_T4-CPX, 3.9
YP_003162118.1, U_TM_CT-DMS3, 0.0
YP_003162258.1, U_TM_TP-C, 9.000000000000001e-21
YP_003163063.1, TM-Lam, 0.14
YP_003168850.1, TM_Fam16, 0.07
YP_003169548.1, TIGR02675, 0.4
YP_003169689.1, TIGR01760, 0.0
YP_003170883.1, U_TM_TP-C, 0.0
YP_003171271.1, U_TM_CT-IMP, 0.0076
YP_003172453.1, U_TM-PNJ, 6.5
YP_003173216.1, TIGR02675, 0.84
YP_003173574.1, TM_Fam1, 0.0
YP_003175400.1, U_TM-PNJ, 6.5
YP_003179609.1, U_TM_TP-C, 0.0
YP_003180389.1, U_TM_T4-PMH1, 7.3
YP_003180408.1, TIGR01760, 3.5
YP_003182976.1, U_TM_CT-IMP, 8.5e-37
YP_003184478.1, TIGR02675, 2.2
YP_003187361.1, TM_Fam1, 3.7e-27
YP_003189153.1, TM_Fam1, 3e-17
YP_003190467.1, TIGR02675, 0.044
YP_003191599.1, TIGR01760, 2.9e-10
YP_003192719.1, TM-P2, 0.23
YP_003193535.1, U_TM_CT-IMP, 0.0
YP_003194317.1, TIGR01760, 4.4
YP_003195352.1, TM-phiC2, 6.1
YP_003197654.1, TIGR02675, 8.7
YP_003197973.1, TM_Fam12, 3.0
YP_003198834.1, TM-Lam, 1.1
YP_003201281.1, TM_Fam5, 0.0
YP_003202795.1, U_TM_CT-DMS3, 0.3
YP_003202917.1, TM_Fam12, 2.3
YP_003206614.1, TM-P2, 0.47
YP_003207112.1, TM_Fam13, 3.6
YP_003209550.1, U_TM-PNJ, 6.2e-16
YP_003210120.1, U_TM_CT-IMP, 0.0
YP_003210857.1, TM-Lam, 6.9
YP_003211580.1, TIGR01760, 0.0
YP_003211782.1, TM_Fam1, 1.4e-18
YP_003214502.1, U_TM2675motif, 0.0
YP_003215707.1, TIGR01541, 5.2
YP_003217946.1, U_TM2675motif, 0.0
YP_003219215.1, TIGR01541, 5.2
YP_003220606.1, U_TM-PNJ, 8.9
YP_003220780.1, U_TM-PNJ, 0.0
YP_003221190.1, U_TM_CT-IMP, 0.0
YP_003221371.1, U_TM-PNJ, 0.0
YP_003221835.1, TIGR01760, 0.0
YP_003222003.1, U_TM-PNJ, 0.0
YP_003222160.1, U_TM-PNJ, 0.0
YP_003222227.1, U_TM_CT-IMP, 0.0
YP_003222298.1, U_TM-PNJ, 0.0
YP_003222986.1, TM_Fam1, 1.6e-16
YP_003225032.1, U_TM_CT-IMP, 0.0
YP_003227691.1, U_TM-PNJ, 0.0
YP_003227939.1, U_TM-PNJ, 0.0
YP_003228209.1, U_TM-PNJ, 0.0
YP_003228280.1, U_TM_CT-IMP, 0.0
YP_003228553.1, U_TM_CT-IMP, 0.0
YP_003228666.1, U_TM_CT-IMP, 0.0
YP_003228985.1, U_TM-PNJ, 0.0
YP_003229164.1, U_TM_CT-IMP, 0.0
YP_003229222.1, U_TM-PNJ, 0.0
YP_003229459.1, TM_Fam1, 0.0
YP_003229603.1, U_TM-PNJ, 0.0
YP_003229775.1, TIGR01760, 0.0
YP_003230114.1, U_TM-PNJ, 0.0
YP_003230611.1, U_TM_CT-IMP, 0.0
YP_003233105.1, U_TM-PNJ, 0.0
YP_003233328.1, U_TM-PNJ, 0.0
YP_003233941.1, U_TM_CT-IMP, 0.0
YP_003234097.1, U_TM-PNJ, 0.0
YP_003234217.1, U_TM_CT-IMP, 0.0
YP_003234633.1, TIGR01760, 0.0
YP_003234817.1, U_TM_CT-IMP, 0.0
YP_003234976.1, U_TM-PNJ, 0.0
YP_003235712.1, U_TM-PNJ, 0.0
YP_003237197.1, U_TM_CT-IMP, 0.0
YP_003240698.1, TIGR01541, 4.5
YP_003240827.1, U_TM_T4-CPX, 0.94
YP_003241486.1, U_TM_T4-CPX, 0.02
YP_003242586.1, U_TM_T4-CPX, 3.8
YP_003242765.1, U_TM_T4-CPX, 5.0
YP_003245397.1, TM-phiC2, 5.9999999999999996e-40
YP_003252380.1, TM-P2, 10.0
YP_003252446.1, TIGR01760, 0.44
YP_003253405.1, TM-Lam, 4.0
YP_003253506.1, U_TM_T4-CPX, 0.63
YP_003255362.1, U_TM_T4-PS, 0.31
YP_003255458.1, U_TM-PNJ, 8.8
YP_003255838.1, TIGR02675, 5.9
YP_003256743.1, U_TM_CT-DMS3, 1.7e-36
YP_003258168.1, TM-HK97, 1.2
YP_003260250.1, U_TM_TP-C, 1.8e-08
YP_003260890.1, TM_Fam1, 0.18
YP_003263241.1, TM-HK97, 8.5
YP_003265183.1, TIGR01760, 1.5e-26
YP_003265356.1, TIGR01760, 6.5e-27
YP_003265506.1, TIGR02675, 2.5
YP_003268056.1, TM_Fam5, 0.0017
YP_003270083.1, TM_Fam9, 1.7
YP_003270811.1, TIGR02675, 8.1
YP_003272375.1, TIGR01760, 0.0
YP_003272671.1, TM_Fam1, 5.7
YP_003272674.1, TIGR01760, 4.9
YP_003272762.1, TM-Lam, 6.5
YP_003273994.1, TM-SPP1, 7.5
YP_003275015.1, TIGR01760, 9.6
YP_003279602.1, U_TM-PNJ, 0.0
YP_003280824.1, TM-Lam, 7.5
YP_003281199.1, TM_Fam1, 0.62
YP_003281790.1, TM_Fam1, 0.0
YP_003282876.1, TM_Fam1, 0.0
YP_003287285.1, TIGR02675, 4.2
YP_003287574.1, TM_Fam1, 0.86
