Prot RefSeq, Name, E Value
YP_005564069.1, TC-T1, 5.6e-35
YP_005568508.1, TC-JCL103, 6.2e-10
YP_005571817.1, TC-Bthuringiensis, 0.0
YP_005572559.1, TC-BCereusAH820, 0.0
YP_005573716.1, TC-T1, 2.8e-40
YP_005574905.1, TC-HK97, 2.3e-06
YP_005590300.1, TC-ShewanellaB, 5.6
YP_005591298.1, TC-T1, 2.5e-40
YP_005593307.1, TC-Mu, 1.8e-19
YP_005594430.1, TC-ListeriaB025, 6.3
YP_005594738.1, TC-Lam, 4.4e-30
YP_005615311.1, TC-Che12, 3.0
YP_005622387.1, TC-HK97, 7.6
YP_005623130.1, TC-Mu, 0.52
YP_005624065.1, TC-HK97, 0.0
YP_005640202.1, TC-Che12, 0.018
YP_005659276.1, TC-Mu, 0.00032
YP_005659926.1, TC-BCJA1C, 1.1e-07
YP_005667835.1, TC-HK97, 8.4e-07
YP_005671033.1, TC-HK97, 0.0
YP_005671446.1, TC-Phi297, 3.0
YP_005674771.1, TC-HK97, 1.6e-05
YP_005675263.1, TC-Che12, 0.0044
YP_005675884.1, TC-Adjutor, 7.3e-06
YP_005676039.1, TC-JCL103, 3.1e-19
YP_005678861.1, TC-Adjutor, 0.0
YP_005679144.1, TC-Che12, 0.24
YP_005688860.1, TC-HK97, 1.7e-09
YP_005701835.1, TC-Mu, 4e-22
YP_005702586.1, TC-Che12, 0.0
YP_005703284.1, TC-Mu, 6.5e-19
YP_005705368.1, U_TC_Fam7, 8.5e-07
YP_005706313.1, TC-JCL103, 5.9e-05
YP_005706563.1, TC-Phi297, 8.5
YP_005713496.1, TC-Lam, 0.0
YP_005713848.1, TC-Lam, 0.0
YP_005719426.1, TC-HK97, 2e-06
YP_005719629.1, TC-HK97, 4.8e-18
YP_005719989.1, TC-Lam, 0.0
YP_005720357.1, TC-T1, 2.8e-35
YP_005720425.1, TC-Lam, 0.0
YP_005720838.1, TC-HK97, 0.0
YP_005720910.1, TC-HK97, 1.9e-38
YP_005727572.1, TC-Lam, 0.23
YP_005730390.1, U_TC_Fam7, 2.3e-16
YP_005731939.1, TC-HK97, 8.900000000000001e-32
YP_005733189.1, TC-ListeriaB025, 0.0
YP_005734308.1, TC-ListeriaB025, 0.0
YP_005735841.1, TC-ListeriaB025, 0.0
YP_005736603.1, TC-JCL103, 1.2e-31
YP_005737367.1, TC-HK97, 0.00025
YP_005739518.1, TC-ListeriaB025, 0.0
YP_005740026.1, TC-HK97, 3.9e-31
YP_005741601.1, TC-HK97, 1.1e-10
YP_005742670.1, TC-HK97, 7.500000000000001e-32
YP_005745194.1, U_TC_Fam7, 2.6e-16
YP_005745350.1, TC-HK97, 8.900000000000001e-32
YP_005747262.1, TC-HK97, 3.9e-31
YP_005747778.1, TC-ListeriaB025, 0.0
YP_005750526.1, TC-HK97, 7.500000000000001e-32
YP_005753218.1, TC-HK97, 8.900000000000001e-32
YP_005754817.1, TC-HK97, 3.2e-16
YP_005757072.1, TC-HK97, 0.0
YP_005757903.1, TC-ListeriaB025, 0.0
YP_005758392.1, TC-HK97, 0.00025
YP_005759992.1, TC-HK97, 1.1e-05
YP_005783707.1, TC-ListeriaB025, 6.3
YP_005791550.1, TC-ListeriaB025, 6.3
YP_005794558.1, TC-Lam, 0.0
YP_005795407.1, TC-HK97, 1e-06
YP_005798070.1, TC-HK97, 0.0
YP_005799644.1, TC-T1, 1.1999999999999999e-42
YP_005799928.1, TC-Adjutor, 0.00012
YP_005800328.1, TC-Adjutor, 9.8
YP_005802645.1, TC-HK97, 0.74
YP_005802954.1, TC-Sfv, 0.0
YP_005819246.1, TC-HK97, 0.63
YP_005824053.1, TC-Lam, 6.1
YP_005826293.1, TC-phiC2, 5.6
YP_005827234.1, TC-Mu, 0.0024
YP_005828361.1, TC-Mu, 3.5999999999999997e-34
YP_005829496.1, TC-Mu, 0.002
YP_005837859.1, TC-T1, 3.8e-26
YP_005845074.1, TC-Mu, 2.7e-17
YP_005848017.1, TC-Mu, 6.8e-17
YP_005855895.1, TC-Adjutor, 3.1e-06
YP_005856022.1, TC-Adjutor, 3.6e-06
YP_005859012.1, TC-Adjutor, 3.1e-06
YP_005859136.1, TC-Adjutor, 3.1e-06
YP_005859350.1, TC-HK97, 2.3e-06
YP_005862083.1, TC-HK97, 0.00016
YP_005865570.1, TC-HK97, 1.8e-07
YP_005865961.1, TC-HK97, 0.0
YP_005868399.1, TC-BCJA1C, 2.2
YP_005869200.1, U_TC_Fam7, 0.0
YP_005869472.1, TC-BCJA1C, 2.2
YP_005869524.1, TC-ListeriaB025, 5.1
YP_005870869.1, TC-HK97, 0.0014
YP_005875280.1, TC-T1, 7e-17
YP_005875944.1, TC-JCL103, 8.7
YP_005876736.1, TC-HK97, 6.2e-09
YP_005877081.1, TC-ListeriaB025, 5.6
YP_005878623.1, TC-Mu, 0.0
YP_005882596.1, TC-Mu, 1.3e-10
YP_005882705.1, TC-Mu, 0.0
YP_005885651.1, TC-ShewanellaB, 4e-05
YP_005888717.1, TC-IEBH, 3.6
YP_005889954.1, TC-HK97, 0.015
YP_005891866.1, TC-Mu, 0.0
YP_005892312.1, TC-Mu, 0.0
YP_005892615.1, TC-HK97, 0.0011
YP_005895810.1, TC-Mu, 0.0
YP_005897769.1, TC-Mu, 0.0
YP_005901720.1, TC-Mu, 0.0
YP_005903724.1, TC-Mu, 0.0
YP_005905939.1, TC-JCL103, 5.3
YP_005925086.1, TC-BCereusAH820, 0.0
YP_005926253.1, TC-ListeriaB025, 0.0
YP_005927609.1, TC-BCJA1C, 0.0
YP_005930585.1, TC-HK97, 1.3e-09
YP_005946164.1, TC-BCereusAH820, 0.0
YP_005947350.1, TC-ListeriaB025, 0.0
YP_005948722.1, TC-BCJA1C, 0.0
YP_005950907.1, TC-HK97, 5.5e-06
YP_005951423.1, TC-Lam, 0.35
YP_005952056.1, TC-TPSY, 0.0
YP_005953507.1, U_TC_Fam7, 0.0
YP_005953957.1, TC-Mu, 1.9000000000000002e-29
YP_005956370.1, TC-Mu, 0.67
YP_005960286.1, TC-HK97, 0.0
YP_005963410.1, TC-BCJA1C, 0.0
YP_005966282.1, TC-BCJA1C, 0.0
YP_005968189.1, TC-ListeriaB025, 0.0
YP_005975034.1, TC-Lam, 0.0
YP_005979837.1, TC-HK97, 2.9e-05
YP_005983121.1, TC-Mu, 0.0
YP_005983630.1, TC-Mu, 0.0
YP_005991427.1, TC-Mu, 1.3e-29
YP_005992573.1, TC-Sfv, 0.58
YP_006004783.1, TC-Mu, 5.8e-33
YP_006004833.1, TC-Mu, 4.7e-36
YP_006006030.1, TC-Mu, 4.7e-36
YP_006010533.1, TC-HK97, 2.7
YP_006011547.1, TC-Mu, 0.0
YP_006011787.1, TC-Mu, 0.0
YP_006023165.1, TC-Phi297, 1.8
YP_006026247.1, TC-Lam, 0.44
YP_006028098.1, TC-TPSY, 4.3e-08
YP_006028102.1, TC-TPSY, 0.037
YP_006030322.1, TC-TPSY, 0.049
YP_006030325.1, TC-TPSY, 1.3e-08
YP_006036651.1, TC-Mu, 0.031
YP_006038904.1, TC-ShewanellaB, 0.0
YP_006042652.1, TC-T1, 2.3e-39
YP_006052453.1, TC-HK97, 0.0025
YP_006053998.1, TC-HK97, 2.0
YP_006059088.1, TC-Che12, 0.027
YP_006063588.1, TC-Che12, 1.1e-26
YP_006070095.1, TC-HK97, 6.3e-09
YP_006072155.1, TC-Adjutor, 0.0
YP_006072463.1, TC-BCJA1C, 0.0
YP_006076035.1, TC-T1, 6.5e-42
YP_006078864.1, TC-HK97, 1.1e-17
YP_006082072.1, TC-BCJA1C, 3.6e-25
YP_006082708.1, TC-T1, 1.3999999999999998e-42
YP_006095159.1, TC-Sfv, 0.0
YP_006095677.1, TC-Lam, 0.19
YP_006095816.1, TC-HK97, 0.0
YP_006096000.1, TC-Lam, 0.18
YP_006096451.1, TC-HK97, 2e-20
YP_006099792.1, TC-Lam, 0.7
YP_006100174.1, TC-Mu, 2.8000000000000003e-31
YP_006100491.1, TC-Lam, 4.1
YP_006100645.1, TC-Lam, 0.029
YP_006101285.1, TC-HK97, 2e-20
YP_006101733.1, TC-Mu, 1.2e-17
YP_006102118.1, TC-Sfv, 0.0
YP_006103963.1, TC-Lam, 0.15
YP_006105281.1, TC-HK97, 5.2e-18
YP_006105491.1, TC-Lam, 4.1
YP_006105914.1, TC-Mu, 0.0
YP_006109623.1, TC-Sfv, 0.0
YP_006111002.1, TC-Lam, 0.029
YP_006111159.1, TC-Lam, 4.1
YP_006113885.1, TC-Sfv, 0.0
YP_006114415.1, TC-HK97, 0.0
YP_006114812.1, TC-Lam, 2.4
YP_006115568.1, TC-Mu, 4.2e-18
YP_006117878.1, TC-Sfv, 0.0
YP_006118245.1, TC-Lam, 1.3
YP_006119524.1, TC-Lam, 0.5
YP_006119904.1, TC-Lam, 0.33
YP_006123072.1, TC-Mu, 0.0
YP_006123682.1, TC-Mu, 4.4e-31
YP_006124408.1, TC-Lam, 1.3
YP_006124943.1, TC-Mu, 6.100000000000001e-32
YP_006126799.1, TC-Mu, 1.3e-31
YP_006132124.1, TC-Sfv, 0.0
YP_006132709.1, TC-Mu, 8.8e-32
YP_006132802.1, TC-Mu, 0.0068
YP_006132804.1, TC-Mu, 1.2e-05
YP_006133207.1, TC-HK97, 1.8e-20
YP_006133513.1, TC-Phi297, 2.5e-18
YP_006133746.1, TC-Lam, 0.13
YP_006134200.1, TC-HK97, 1.8e-20
YP_006135002.1, TC-HK97, 1.2000000000000002e-21
YP_006137968.1, TC-Mu, 1.2e-17
YP_006138060.1, TC-Mu, 0.0
YP_006138331.1, TC-Lam, 2.4
YP_006138358.1, TC-HK97, 2.8e-18
YP_006138377.1, TC-HK97, 2e-20
YP_006141156.1, TC-Mu, 2.6e-31
YP_006142665.1, TC-Lam, 0.1
YP_006143163.1, TC-HK97, 1.9e-20
YP_006143381.1, TC-Mu, 0.0
YP_006143571.1, TC-Lam, 0.084
YP_006143814.1, TC-Mu, 4.5e-32
YP_006143879.1, TC-Lam, 0.1
YP_006144503.1, TC-HK97, 4e-18
YP_006147098.1, TC-Lam, 0.42
YP_006148533.1, TC-Lam, 0.092
YP_006148615.1, TC-Lam, 4.1
YP_006153452.1, TC-Lam, 0.092
YP_006153534.1, TC-Lam, 4.1
YP_006157496.1, TC-Lam, 0.32
YP_006157854.1, TC-Lam, 0.74
YP_006158116.1, TC-Lam, 0.61
YP_006158680.1, TC-HK97, 2.8e-18
YP_006158846.1, TC-Lam, 1.8e-06
YP_006159035.1, TC-Lam, 0.034
YP_006159487.1, TC-Lam, 0.034
YP_006159714.1, TC-Lam, 0.034
YP_006162621.1, TC-Mu, 0.0
YP_006162911.1, TC-Mu, 1.3e-31
YP_006164786.1, TC-Mu, 6.100000000000001e-32
YP_006165341.1, TC-Lam, 1.3
YP_006166195.1, TC-Mu, 4.4e-31
YP_006169742.1, TC-Mu, 2.7000000000000002e-27
YP_006171735.1, TC-Mu, 0.0
YP_006172360.1, TC-Mu, 4.4e-31
YP_006173111.1, TC-Lam, 1.3
YP_006173659.1, TC-Mu, 6.100000000000001e-32
YP_006175573.1, TC-Mu, 1.3e-31
YP_006185967.1, TC-Mu, 1.9e-25
YP_006188374.1, TC-ListeriaB025, 1.4e-16
YP_006190028.1, TC-ListeriaB025, 2.2e-07
YP_006196043.1, TC-HK97, 7.500000000000001e-32
YP_006196990.1, TC-IEBH, 2.3
YP_006198369.1, U_TC_Fam5, 9.7
YP_006198658.1, TC-T1, 0.00052
YP_006200794.1, TC-HK97, 4.7
YP_006200845.1, TC-HK97, 0.59
YP_006207500.1, TC-HK97, 1.8000000000000002e-29
YP_006210652.1, TC-T1, 1.8e-31
YP_006210951.1, TC-ListeriaB025, 2.3e-06
YP_006215473.1, TC-HK97, 1.3e-18
YP_006217895.1, TC-T1, 2.1000000000000002e-32
YP_006222237.1, TC-BCJA1C, 9.1
YP_006231174.1, TC-phiC2, 0.0
YP_006237712.1, TC-ListeriaB025, 0.0
YP_006239014.1, U_TC_Fam7, 1.3999999999999999e-45
YP_006240179.1, TC-Mu, 0.0
YP_006252282.1, TC-BCJA1C, 7.199999999999999e-40
YP_006254778.1, TC-BCJA1C, 4.0
YP_006261282.1, TC-HK97, 2.7e-08
YP_006288904.1, TC-HK97, 0.0
YP_006290551.1, TC-HK97, 0.0
YP_006290612.1, TC-HK97, 0.0
YP_006299884.1, TC-HK97, 0.0
YP_006311668.1, TC-Lam, 0.3
YP_006312352.1, TC-HK97, 1.6e-17
YP_006312436.1, TC-Lam, 0.69
YP_006312593.1, TC-HK97, 2.8e-18
YP_006312878.1, TC-Lam, 0.025
YP_006312947.1, TC-HK97, 2.8e-18
YP_006313590.1, TC-Lam, 2.8e-05
YP_006319655.1, TC-HK97, 0.0
YP_006320569.1, TC-Mu, 1.1e-05
YP_006323138.1, TC-Mu, 2.8e-32
YP_006323545.1, TC-T1, 0.0
YP_006328649.1, TC-HK97, 1.0
YP_006329075.1, TC-HK97, 2.4e-07
YP_006329568.1, TC-HK97, 2.3e-07
YP_006341978.1, TC-HK97, 0.0
YP_006342364.1, TC-HK97, 3e-22
YP_006342763.1, U_TC_Fam7, 0.0
YP_006342931.1, TC-Mu, 6.0
YP_006344863.1, U_TC_Fam5, 3.1
YP_006346973.1, TC-T1, 8.2
YP_006356275.1, TC-HK97, 0.0028
YP_006357482.1, TC-HK97, 0.0
YP_006357809.1, TC-ListeriaB025, 5.6
YP_006359193.1, TC-BCJA1C, 3.5000000000000004e-26
YP_006371802.1, TC-Mu, 0.0
YP_006375470.1, TC-BCereusAH820, 0.0
YP_006382283.1, TC-HK97, 0.0
YP_006382939.1, TC-Che12, 2.4e-09
YP_006383465.1, TC-IEBH, 0.0
YP_006383513.1, TC-HK97, 0.0057
YP_006388820.1, TC-HK97, 8.1e-07
YP_006393018.1, TC-ListeriaB025, 8.2e-19
YP_006395112.1, TC-HK97, 0.005
YP_006415520.1, TC-Mu, 0.0
YP_006416353.1, TC-Mu, 7e-09
YP_006419498.1, TC-Mu, 0.31
YP_006423210.1, TC-Che12, 4.1
YP_006427174.1, TC-phiC2, 0.045
YP_006429313.1, TC-phiC2, 9.7e-07
YP_006429550.1, TC-phiC2, 0.35
YP_006439603.1, TC-Lam, 4.3
YP_006461996.1, TC-Che12, 0.035
YP_006464603.1, TC-ListeriaB025, 9.3
YP_006486008.1, TC-ListeriaB025, 1.6e-32
YP_006486391.1, TC-BCJA1C, 7.9e-41
YP_006487719.1, TC-BCereusAH820, 0.0
YP_006488677.1, TC-HK97, 0.0
YP_006488745.1, TC-HK97, 0.046
YP_006488964.1, TC-Bthuringiensis, 4.6
YP_006489247.1, TC-T1, 0.0
YP_006493635.1, TC-Che12, 0.013
YP_006497204.1, U_TC_Fam7, 1e-34
YP_006498122.1, TC-HK97, 4.3e-20
YP_006499643.1, TC-Mu, 3e-39
YP_006506766.1, TC-BCereusAH820, 1.2
YP_006509848.1, TC-BCereusAH820, 1.2
YP_006518077.1, TC-Phi297, 6.4
YP_006532087.1, TC-HK97, 5.400000000000001e-43
YP_006536648.1, TC-Bthuringiensis, 2.1e-16
YP_006538025.1, TC-JCL103, 5.9e-05
YP_006538379.1, TC-Phi297, 8.5
YP_006538614.1, TC-HK97, 1.1e-25
YP_006538784.1, TC-HK97, 1.7e-10
YP_006546296.1, TC-BCJA1C, 1.9e-05
YP_006560528.1, TC-Mu, 0.0
YP_006560771.1, TC-HK97, 2.1e-17
YP_006560818.1, TC-Phi297, 2.24e-44
YP_006560952.1, TC-T1, 7.7e-17
YP_006561075.1, TC-HK97, 1.4e-19
YP_006561143.1, TC-ShewanellaB, 0.0043
YP_006561172.1, TC-T1, 7.6e-17
YP_006561269.1, TC-HK97, 1.6e-08
YP_006573643.1, TC-HK97, 7.6e-09
YP_006578858.1, U_TC_Fam7, 0.0
YP_006579012.1, TC-Mu, 2.1e-39
YP_006579857.1, TC-Mu, 5.8e-32
YP_006589298.1, TC-ShewanellaB, 0.46
YP_006590042.1, TC-Phi297, 0.0
YP_006591.1, TC-HK97, 8.5e-18
YP_006591751.1, TC-T1, 5.1e-05
YP_006602639.1, TC-HK97, 0.00037
YP_006602938.1, TC-BCereusAH820, 0.0
YP_006603592.1, TC-Bthuringiensis, 0.0
YP_006604498.1, TC-T1, 4.4e-40
YP_006606029.1, TC-T1, 4.4e-40
YP_006606223.1, TC-JCL103, 1.2e-09
YP_006606778.1, TC-HK97, 2.3e-06
YP_006607058.1, TC-ListeriaB025, 7.4e-07
YP_006607438.1, TC-HK97, 0.0
YP_006611122.1, TC-HK97, 5.3e-16
YP_006611515.1, TC-JCL103, 6.3e-42
YP_006624136.1, TC-HK97, 1.4e-05
YP_006625508.1, TC-ShewanellaB, 5.6
YP_006629439.1, TC-phiC2, 0.0
YP_006630329.1, TC-HK97, 8.7
YP_006636853.1, TC-HK97, 1.8e-17
YP_006678806.1, TC-ListeriaB025, 0.0
YP_006682181.1, TC-HK97, 9e-09
YP_006684609.1, TC-ListeriaB025, 0.0
YP_006687544.1, TC-ListeriaB025, 0.0
YP_006692626.1, TC-HK97, 1.9e-06
YP_006696103.1, TC-ListeriaB025, 0.0
YP_006700215.1, TC-BCJA1C, 0.0
YP_006700563.1, TC-T1, 1.4999999999999997e-23
YP_006700825.1, TC-HK97, 8.2e-05
YP_006702889.1, TC-Mu, 3.3e-19
YP_006703275.1, TC-HK97, 6.4e-05
YP_006708039.1, TC-HK97, 5e-08
YP_006709116.1, TC-ListeriaB025, 0.0
YP_006712712.1, TC-phiC2, 0.0
YP_006712856.1, TC-Phi297, 2.9e-18
YP_006714897.1, TC-HK97, 2.2e-09
YP_006726185.1, TC-HK97, 1.4e-08
YP_006729435.1, TC-Che12, 6.3
YP_006742279.1, TC-Che12, 1.1e-26
YP_006751028.1, TC-Adjutor, 3.6e-06
YP_006751152.1, TC-HK97, 3.6e-06
YP_006751373.1, TC-HK97, 2.3e-06
YP_006763854.1, TC-T1, 6.4e-39
YP_006765878.1, TC-HK97, 3.9e-08
YP_006766905.1, TC-TPSY, 7.2
YP_006769744.1, TC-Lam, 0.3
YP_006769941.1, TC-Mu, 4.4e-18
YP_006770463.1, TC-Lam, 0.23
YP_006771139.1, TC-Lam, 0.52
YP_006778798.1, TC-Lam, 0.46
YP_006778994.1, TC-Mu, 4.4e-18
YP_006779514.1, TC-Lam, 0.23
YP_006780189.1, TC-Lam, 0.52
YP_006783870.1, TC-Lam, 0.3
YP_006784065.1, TC-Mu, 4.4e-18
YP_006784589.1, TC-Lam, 0.23
YP_006784756.1, TC-Lam, 0.12
YP_006785332.1, TC-Lam, 0.52
YP_006798846.1, TC-Mu, 0.0
YP_006805590.1, TC-Che12, 2.7
YP_006816927.1, TC-ListeriaB025, 0.031
YP_006817024.1, TC-HK97, 8.4e-06
YP_006820765.1, TC-TPSY, 6.3
YP_006825494.1, TC-Mu, 5.4e-05
YP_006829814.1, TC-JCL103, 5.8e-16
YP_006829987.1, TC-HK97, 1.8e-06
YP_006830944.1, U_TC_Fam7, 9.0
YP_006832019.1, TC-JCL103, 3.7e-40
YP_006839634.1, TC-HK97, 2.2e-17
YP_006840675.1, TC-T1, 1.2e-35
YP_006844111.1, TC-HK97, 4.2e-24
YP_006844776.1, TC-Phi297, 8.4
YP_006847701.1, TC-HK97, 0.0
YP_006847763.1, TC-HK97, 0.0
YP_006849221.1, TC-HK97, 3.6e-09
YP_006854178.1, TC-ShewanellaB, 8.3
YP_006855947.1, TC-Mu, 4.3e-17
YP_006877695.1, TC-HK97, 0.0093
YP_006878414.1, TC-Mu, 0.0
YP_006895212.1, TC-ShewanellaB, 5.3
YP_006896039.1, TC-T1, 1e-41
YP_006899656.1, TC-ShewanellaB, 5.6
YP_006904925.1, TC-JCL103, 3.7e-43
YP_006905058.1, TC-JCL103, 7.2e-43
YP_006907185.1, TC-HK97, 0.0002
YP_006916217.1, TC-Mu, 2.1
YP_006921000.1, TC-HK97, 1.7e-09
YP_006926588.1, TC-Bthuringiensis, 0.0
YP_006927337.1, TC-BCereusAH820, 0.0
YP_006928508.1, TC-T1, 2.8e-40
YP_006929712.1, TC-HK97, 2.3e-06
YP_006933501.1, TC-HK97, 0.0044
YP_006966120.1, TC-HK97, 1e-41
YP_006968066.1, TC-ShewanellaB, 5.6
YP_006986809.1, TC-ListeriaB025, 7.6
YP_006987842.1, TC-HK97, 0.0
YP_006987985.1, TC-HK97, 0.0
YP_006988346.1, TC-HK97, 3.7e-38
YP_006988768.1, TC-HK97, 0.0
YP_006989118.1, TC-HK97, 0.0
YP_006989470.1, TC-HK97, 0.0
YP_006989818.1, TC-T1, 0.0
YP_006990127.1, TC-Che12, 0.00013
YP_006990301.1, TC-ShewanellaB, 0.28
YP_006990335.1, TC-BCJA1C, 1.9e-26
YP_006990378.1, TC-Phi297, 2.9e-36
YP_006990488.1, TC-Adjutor, 0.0
YP_006990562.1, TC-Che12, 1.1e-06
YP_006991076.1, TC-JCL103, 2.3
YP_006992700.1, TC-TPSY, 0.012
YP_006993004.1, TC-BCJA1C, 0.00012
YP_006993505.1, TC-BCJA1C, 3.7e-34
YP_006994221.1, TC-HK97, 3.4
YP_006994222.1, TC-HK97, 0.034
YP_007000367.1, TC-ListeriaB025, 5.6
YP_007002349.1, TC-HK97, 0.0061
YP_007002474.1, TC-HK97, 1.8
YP_007002938.1, TC-HK97, 8.600000000000001e-26
YP_007002975.1, TC-JCL103, 0.0
YP_007003209.1, TC-HK97, 0.0
YP_007003519.1, TC-Mu, 8.399999999999999e-30
YP_007003561.1, TC-JCL103, 0.016
YP_007004368.1, TC-HK97, 5.3e-16
YP_007004626.1, TC-ListeriaB025, 7.6
YP_007004992.1, TC-ListeriaB025, 4.6
YP_007005021.1, TC-T1, 0.0088
YP_007005332.1, TC-T1, 0.0088
YP_007005388.1, TC-HK97, 0.0
YP_007005730.1, TC-ListeriaB025, 0.0
YP_007007018.1, TC-ShewanellaB, 0.016
YP_007010470.1, TC-HK97, 2.2e-41
YP_007010613.1, TC-HK97, 0.0
YP_007010982.1, U_TC_Fam7, 0.0
YP_007040680.1, TC-Sfv, 3.9
YP_007057859.1, TC-Lam, 1.9
YP_007060892.1, TC-HK97, 1.1e-05
YP_007062589.1, TC-JCL103, 7.8
YP_007076598.1, TC-HK97, 8.7
YP_007111383.1, TC-Lam, 0.002
YP_007111446.1, TC-HK97, 0.0
YP_007111511.1, TC-Lam, 1.7
YP_007111586.1, TC-HK97, 0.0
YP_007111645.1, TC-HK97, 3.9e-21
YP_007111713.1, TC-HK97, 0.0
YP_007111785.1, TC-Lam, 0.7
YP_007111888.1, TC-HK97, 0.0
YP_007111961.1, TC-HK97, 1.9000000000000003e-21
YP_007112021.1, TC-HK97, 2.2e-21
YP_007112082.1, TC-Lam, 0.53
YP_007112143.1, TC-Lam, 0.0012
YP_007112229.1, TC-HK97, 9.7e-34
YP_007112284.1, TC-HK97, 2.2e-21
YP_007112351.1, TC-Lam, 1.7
YP_007112425.1, TC-HK97, 1.6e-21
YP_007112549.1, TC-Lam, 0.7
YP_007112619.1, TC-HK97, 2.4e-36
YP_007112710.1, TC-T1, 5.4e-36
YP_007126905.1, TC-phiC2, 5.9
YP_007133149.1, TC-Che12, 9.0
YP_007147559.1, TC-phiC2, 6.6
YP_007153296.1, TC-BCJA1C, 6.6e-39
YP_007153611.1, TC-HK97, 0.0014
YP_007154141.1, TC-HK97, 4.3e-09
YP_007164778.1, TC-phiC2, 5.3
YP_007173557.1, TC-T1, 0.0
YP_007179834.1, TC-HK97, 0.36
YP_007185905.1, TC-HK97, 1.1
YP_007185989.1, TC-phiC2, 0.0
YP_007204052.1, TC-Phi297, 0.25
YP_007204085.1, TC-HK97, 2.5e-07
YP_007204416.1, TC-HK97, 5e-17
YP_007210039.1, TC-phiC2, 0.0
YP_007222136.1, TC-Che12, 6.9
YP_007228921.1, TC-Phi297, 1.8e-39
YP_007230190.1, TC-Mu, 4.6e-32
YP_007230834.1, TC-HK97, 7.3e-08
YP_007234323.1, TC-HK97, 1e-07
YP_007236406.1, TC-HK97, 0.00047
YP_007236605.1, TC-HK97, 0.0
YP_007236663.1, TC-ListeriaB025, 1.9e-33
YP_007236696.1, TC-HK97, 0.0
YP_007236875.1, TC-HK97, 2.5
YP_007237159.1, TC-HK97, 7.500000000000001e-32
YP_007237611.1, U_TC_Fam7, 0.0
YP_007238018.1, TC-Mu, 9.299999999999999e-40
YP_007238082.1, TC-HK97, 7.9e-09
YP_007238128.1, TC-HK97, 1.1e-19
YP_007238183.1, TC-HK97, 4.8
YP_007239054.1, TC-HK97, 2.7
YP_007271396.1, TC-ListeriaB025, 2.8
YP_007271852.1, U_TC_Fam7, 0.0
YP_007273444.1, TC-JCL103, 3.6999999999999997e-23
YP_007324324.1, TC-Mu, 0.054
YP_007332187.1, U_TC_Fam7, 2.2
YP_007333575.1, TC-HK97, 8.9e-06
YP_007334293.1, TC-HK97, 3e-09
YP_007340625.1, TC-HK97, 0.0
YP_007341259.1, TC-BCereusAH820, 7.6
YP_007355201.1, TC-Mu, 9.0
YP_007357861.1, TC-HK97, 4.1
YP_007362614.1, TC-JCL103, 6.5
YP_007372046.1, U_TC_Fam7, 0.00092
YP_007379823.1, TC-Sfv, 0.0
YP_007380149.1, TC-Sfv, 0.0
YP_007380856.1, TC-Mu, 5.8e-31
YP_007385335.1, TC-ListeriaB025, 0.0
YP_007386551.1, TC-Mu, 0.0
YP_007391349.1, TC-Mu, 1.1e-41
YP_007391394.1, TC-HK97, 4.3e-20
YP_007392285.1, TC-HK97, 0.0
YP_007392341.1, TC-Mu, 0.0
YP_007392391.1, TC-ListeriaB025, 0.0
YP_007392438.1, TC-Mu, 0.0
YP_007392737.1, TC-Mu, 0.0
YP_007392797.1, TC-Mu, 0.0
YP_007392834.1, TC-HK97, 0.19
YP_007394044.1, TC-BCJA1C, 4.5e-33
YP_007398406.1, TC-Mu, 8.399999999999999e-30
YP_007402645.1, TC-ShewanellaB, 2.9
YP_007404763.1, TC-TPSY, 9.2
YP_007408044.1, TC-Mu, 5.8e-33
YP_007414091.1, TC-ListeriaB025, 1.3999999999999999e-45
YP_007414735.1, TC-HK97, 0.0072
YP_007415063.1, TC-BCJA1C, 0.35
YP_007419395.1, TC-HK97, 2.9e-07
YP_007419528.1, TC-ListeriaB025, 2e-05
YP_007419890.1, TC-HK97, 5.5e-16
YP_007420458.1, TC-T1, 1.2e-32
YP_007421382.1, TC-HK97, 5.5e-16
YP_007424351.1, TC-HK97, 5.3e-16
YP_007424592.1, TC-T1, 1.2999999999999999e-40
YP_007426451.1, TC-phiC2, 0.0
YP_007439233.1, TC-Mu, 5.8e-32
YP_007440110.1, TC-HK97, 1.7e-21
YP_007440473.1, TC-Sfv, 0.0
YP_007440502.1, TC-Mu, 6.0
YP_007441244.1, TC-Mu, 0.69
YP_007444795.1, TC-HK97, 5.6e-07
YP_007446005.1, TC-phiC2, 0.0
YP_007446101.1, TC-HK97, 0.0
YP_007454051.1, TC-ListeriaB025, 0.0
YP_007455453.1, TC-Adjutor, 8.7
YP_007455714.1, TC-phiC2, 3.6
YP_007459132.1, TC-ShewanellaB, 6.7
YP_007461627.1, TC-Lam, 0.0053
YP_007462556.1, TC-Lam, 0.0066
YP_007462631.1, TC-Mu, 3.7e-07
YP_007462980.1, TC-Lam, 0.0027
YP_007473691.1, TC-Mu, 1.5e-30
YP_007473743.1, TC-Mu, 0.0
YP_007478331.1, TC-Bthuringiensis, 0.0
YP_007479094.1, TC-BCereusAH820, 0.0
YP_007480280.1, TC-T1, 2.8e-40
YP_007481499.1, TC-HK97, 2.3e-06
YP_007484366.1, TC-Bthuringiensis, 9.4
YP_007484652.1, TC-HK97, 1.1e-10
