Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Bacillus phage IEBH,Bacillus thuringiensis,pos,NC_011167,YP_002154388.1,DT-SPP1,DT-SPP1,0,207.7,1,473,1,0,1
Bacillus phage IEBH,Bacillus thuringiensis,pos,NC_011167,YP_002154388.1,DT-V583,DT-V583,2.80E-26,100.1,1,110,0,0,0
Mycobacterium phage Solon,0,myc,NC_011267,YP_002223966.1,DT-Che8,DT-Che8,3.60E-34,126.1,20,152,0,0,0
Mycobacterium phage Pacc40,0,myc,NC_011287,YP_002241599.1,DT-Che8,DT-Che8,9.50E-26,98.9,37,171,0,0,0
Mycobacterium phage Fruitloop,0,myc,NC_011288,YP_002241700.1,DT-Che8,DT-Che8,1.70E-25,98.1,37,171,0,0,0
Mycobacterium phage Ramsey,0,myc,NC_011289,YP_002241803.1,DT-Che8,DT-Che8,4.00E-25,96.9,37,171,0,1,1
Mycobacterium phage Brujita,0,myc,NC_011291,YP_002242000.1,DT-SPP1,DT-SPP1,0.13,19.9,61,464,1,0,1
Mycobacterium phage Brujita,0,myc,NC_011291,YP_002242000.1,DT-Che8,DT-Che8,7.40E-22,86.3,35,172,0,1,1
Clostridium phage phiCP39-O,Clostridium perfringens,pos,NC_011318,YP_002265432.1,DT-SPP1,DT-SPP1,0.0000000076,43.6,35,230,1,0,1
Clostridium phage phiCP39-O,Clostridium perfringens,pos,NC_011318,YP_002265432.1,DT-V583,DT-V583,0.00021,29.5,4,128,0,0,0
Streptococcus pyogenes NZ131,0,0,NC_011375,YP_002285791.1,DT-SPP1,DT-SPP1,4.80E-23,90.1,18,280,0,0,0
Streptococcus pyogenes NZ131,0,0,NC_011375,YP_002286137.1,DT-RSL1,DT-RSL1,5.9,14.5,64,139,0,1,1
Streptococcus pyogenes NZ131,0,0,NC_011375,YP_002286434.1,DT-SPP1,DT-SPP1,6.80E-38,138.7,37,259,1,0,1
Streptococcus pyogenes NZ131,0,0,NC_011375,YP_002286434.1,DT-V583,DT-V583,0,62.8,31,150,0,1,1
Anoxybacillus flavithermus WK1,0,0,NC_011567,YP_002315039.1,DT-SPP1,DT-SPP1,0,64.7,21,285,1,1,1
Anoxybacillus flavithermus WK1,0,0,NC_011567,YP_002315039.1,DT-Che8,DT-Che8,0.000046,31.9,7,141,1,0,1
Anoxybacillus flavithermus WK1,0,0,NC_011567,YP_002315039.1,DT-Che8,DT-Che8,0.000046,31.9,163,250,0,0,0
Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222,0,0,NC_011593,YP_002322574.1,DT-SPP1,DT-SPP1,0.42,18.3,43,299,0,0,0
Staphylococcus phage phiSauS-IPLA35,Staphylococcus aureus,pos,NC_011612,YP_002332414.1,DT-SPP1,DT-SPP1,8.70E-31,115.5,21,274,0,0,0
Staphylococcus phage phiSauS-IPLA88,Staphylococcus aureus,pos,NC_011614,YP_002332526.1,DT-SPP1,DT-SPP1,6.70E-42,151.9,19,315,0,1,1
Bacillus phage TP21-L,0,pos,NC_011645,YP_002333577.1,DT-SPP1,DT-SPP1,0,181.1,20,504,1,0,1
Bacillus phage TP21-L,0,pos,NC_011645,YP_002333577.1,DT-V583,DT-V583,2.30E-29,110.1,10,133,0,1,1
Bacillus cereus AH187,0,0,NC_011658,YP_002336675.1,DT-SPP1,DT-SPP1,0,216.6,14,491,1,0,1
Bacillus cereus AH187,0,0,NC_011658,YP_002336675.1,DT-V583,DT-V583,6.00E-31,115.2,4,127,0,1,1
Bacillus cereus AH187,0,0,NC_011658,YP_002338202.1,DT-SPP1,DT-SPP1,0,214.5,14,490,1,0,1
Bacillus cereus AH187,0,0,NC_011658,YP_002338202.1,DT-V583,DT-V583,1.10E-36,133.8,4,127,0,0,0
Bacillus cereus AH187,0,0,NC_011658,YP_002339930.1,DT-SPP1,DT-SPP1,0.0001,30,22,288,0,0,0
Listeria monocytogenes HCC23,0,0,NC_011660,YP_002350321.1,DT-SPP1,DT-SPP1,3.90E-28,106.8,26,276,0,0,0
Listeria monocytogenes HCC23,0,0,NC_011660,YP_002351508.1,DT_Fam5,DT_Fam5,0,724,1,302,0,0,0
Listeria monocytogenes HCC23,0,0,NC_011660,YP_002351939.1,DT-SPP1,DT-SPP1,6.50E-39,142.1,23,275,0,1,1
Bacillus cereus B4264,0,0,NC_011725,YP_002367342.1,DT-SPP1,DT-SPP1,0,209.3,16,493,1,0,1
Bacillus cereus B4264,0,0,NC_011725,YP_002367342.1,DT-V583,DT-V583,2.00E-26,100.6,6,130,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002397744.1,DT_Fam4,DT_Fam4,3.4,15.1,6,110,0,1,1
Bacillus cereus G9842,0,0,NC_011772,YP_002446031.1,DT-SPP1,DT-SPP1,0,219.6,14,491,1,0,1
Bacillus cereus G9842,0,0,NC_011772,YP_002446031.1,DT-V583,DT-V583,5.70E-32,118.5,4,127,0,1,1
Bacillus cereus G9842,0,0,NC_011772,YP_002446316.1,DT-SPP1,DT-SPP1,0,188.8,21,499,1,0,1
Bacillus cereus G9842,0,0,NC_011772,YP_002446316.1,DT-V583,DT-V583,2.50E-20,80.9,2,134,0,1,1
Bacillus cereus G9842,0,0,NC_011772,YP_002447320.1,DT-SPP1,DT-SPP1,0,224.5,14,489,1,0,1
Bacillus cereus G9842,0,0,NC_011772,YP_002447320.1,DT-V583,DT-V583,2.80E-26,100.1,4,127,0,1,1
Bacillus cereus AH820,0,0,NC_011773,YP_002449571.1,DT-SPP1,DT-SPP1,0,51.6,14,225,1,0,1
Bacillus cereus AH820,0,0,NC_011773,YP_002449571.1,DT-V583,DT-V583,0.73,18,7,123,0,0,0
Bacillus cereus AH820,0,0,NC_011773,YP_002453322.1,DT-SPP1,DT-SPP1,5.90E-39,142.2,20,273,0,0,0
Lactobacillus phage Lv-1,Lactobacillus jensenii,pos,NC_011801,YP_002455800.1,DT-SPP1,DT-SPP1,0.035,21.8,3,199,0,0,0
Desulfitobacterium hafniense DCB-2,0,0,NC_011830,YP_002458519.1,DT_Fam4,DT_Fam4,7,14,175,290,0,0,0
Clostridium kluyveri NBRC 12016,0,0,NC_011837,YP_002472795.1,DT-SPP1,DT-SPP1,2.50E-23,91,20,281,0,0,0
Clostridium cellulolyticum H10,0,0,NC_011898,YP_002507095.1,DT-RSL1,DT-RSL1,0,343.1,1,189,0,0,0
Clostridium cellulolyticum H10,0,0,NC_011898,YP_002507096.1,DT-RSL1,DT-RSL1,0.000000004,44.5,2,66,0,1,1
Clostridium cellulolyticum H10,0,0,NC_011898,YP_002507098.1,DT-SPP1,DT-SPP1,8.00E-28,105.8,18,257,1,0,1
Clostridium cellulolyticum H10,0,0,NC_011898,YP_002507098.1,DT-V583,DT-V583,0.0000000024,45.5,3,130,0,1,1
Streptococcus pneumoniae ATCC 700669,0,0,NC_011900,YP_002511434.1,DT-SPP1,DT-SPP1,0,209.2,4,493,1,0,1
Streptococcus pneumoniae ATCC 700669,0,0,NC_011900,YP_002511434.1,DT-V583,DT-V583,2.50E-30,113.2,1,117,0,0,0
Thermotoga neapolitana DSM 4359,0,0,NC_011978,YP_002534277.1,DT-SPP1,DT-SPP1,2.3,15.9,24,205,0,0,0
Macrococcus caseolyticus JCSC5402,0,0,NC_011999,YP_002560919.1,DT-SPP1,DT-SPP1,0.0000000002,48.8,17,145,0,0,0
Campylobacter lari RM2100,0,0,NC_012039,YP_002575238.1,DT-SPP1,DT-SPP1,0.56,17.8,21,152,0,0,0
Staphylococcus carnosus subsp. carnosus TM300,0,0,NC_012121,YP_002633606.1,DT-SPP1,DT-SPP1,3.10E-29,110.4,24,277,0,0,0
Staphylococcus carnosus subsp. carnosus TM300,0,0,NC_012121,YP_002634854.1,DT-V583,DT-V583,6.4,15,11,82,0,0,0
Brachyspira hyodysenteriae WA1,0,0,NC_012225,YP_002721882.1,DT-SPP1,DT-SPP1,7.4,14.2,70,388,0,0,0
Brachyspira hyodysenteriae WA1,0,0,NC_012225,YP_002722595.1,DT-V583,DT-V583,1.6,17,385,472,0,1,1
Enterococcus phage EFAP-1,Enterococcus faecalis,neg,NC_012419,YP_002727879.1,DT-SPP1,DT-SPP1,2.80E-41,149.8,21,693,1,0,1
Enterococcus phage EFAP-1,Enterococcus faecalis,neg,NC_012419,YP_002727879.1,DT-V583,DT-V583,0.00000000018,49.1,11,135,0,0,0
Sulfurihydrogenibium azorense Az-Fu1,0,0,NC_012438,YP_002728843.1,DT-V583,DT-V583,8.8,14.5,12,86,0,0,0
Streptococcus pneumoniae P1031,0,0,NC_012467,YP_002737308.1,DT_Fam3,DT_Fam3,0,469.4,1,240,0,1,1
Streptococcus pneumoniae 70585,0,0,NC_012468,YP_002739385.1,DT-SPP1,DT-SPP1,0.00016,29.4,39,231,1,0,1
Streptococcus pneumoniae 70585,0,0,NC_012468,YP_002739385.1,DT_Fam3,DT_Fam3,2.2,15.9,100,230,0,0,0
Streptococcus equi subsp. zooepidemicus,0,0,NC_012470,YP_002744890.1,DT-RSL1,DT-RSL1,5.9,14.6,64,139,0,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002745599.1,DT-SPP1,DT-SPP1,2.50E-17,71.4,18,234,1,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002745599.1,DT-V583,DT-V583,0.0019,26.4,5,128,1,0,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002745599.1,DT_Fam3,DT_Fam3,0.000029,31.9,2,193,0,0,0
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002745997.1,DT-RSL1,DT-RSL1,6,14.5,64,139,0,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746171.1,DT-SPP1,DT-SPP1,2.20E-21,84.7,16,231,1,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746171.1,DT-V583,DT-V583,0.000078,30.9,4,125,1,0,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746171.1,DT_Fam3,DT_Fam3,0.0000016,36,3,188,0,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746974.1,DT-SPP1,DT-SPP1,8.40E-39,141.7,37,259,1,1,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746974.1,DT-V583,DT-V583,0,64.3,31,150,1,0,1
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002746974.1,DT_Fam4,DT_Fam4,0.088,20.2,139,259,0,0,0
Streptococcus equi subsp. equi 4047,0,0,NC_012471,YP_002747262.1,DT-SPP1,DT-SPP1,4.80E-23,90.1,18,280,0,1,1
Bacillus cereus 03BB102,0,0,NC_012472,YP_002749203.1,DT-SPP1,DT-SPP1,0,216.8,14,494,1,0,1
Bacillus cereus 03BB102,0,0,NC_012472,YP_002749203.1,DT-V583,DT-V583,7.30E-28,105.2,4,127,0,0,0
Listeria monocytogenes serotype 4b str. CLIP 80459,0,0,NC_012488,YP_002756868.1,DT-SPP1,DT-SPP1,3.30E-38,139.8,21,272,0,0,0
Rhodococcus erythropolis PR4,0,0,NC_012490,YP_002765703.1,DT-Che8,DT-Che8,1.30E-37,137.3,22,152,0,1,1
Rhodococcus erythropolis PR4,0,0,NC_012490,YP_002765970.1,DT-SPP1,DT-SPP1,7.10E-16,66.6,17,256,1,0,1
Rhodococcus erythropolis PR4,0,0,NC_012490,YP_002765970.1,DT-V583,DT-V583,0.54,18.5,6,129,0,0,0
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002774801.1,DT-V583,DT-V583,1.4,17.1,4,95,0,1,1
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002774803.1,DT-SPP1,DT-SPP1,8.2,14,175,284,1,0,1
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002774803.1,DT-SPP1,DT-SPP1,8.2,14,209,670,0,0,0
Rhodococcus opacus B4,0,0,NC_012522,YP_002781241.1,DT-Che8,DT-Che8,1.80E-31,117.4,21,156,0,1,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002804218.1,DT-SPP1,DT-SPP1,0,62.7,24,287,1,0,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002804218.1,DT-V583,DT-V583,2.4,16.4,33,132,0,1,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002805060.1,DT-SPP1,DT-SPP1,0,63.6,24,287,1,0,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002805060.1,DT-V583,DT-V583,6,15.1,28,132,0,1,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002813160.1,DT-SPP1,DT-SPP1,0,211.8,14,493,1,0,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002813160.1,DT-V583,DT-V583,1.20E-36,133.6,4,127,0,1,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002813467.1,DT-SPP1,DT-SPP1,5.40E-37,135.8,14,169,1,0,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002813467.1,DT-V583,DT-V583,2.30E-29,110.1,4,127,0,0,0
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002813468.1,DT-SPP1,DT-SPP1,0,62.1,16,302,0,1,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002816659.1,DT-SPP1,DT-SPP1,5.70E-38,139,16,269,1,0,1
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002816659.1,DT-V583,DT-V583,0.000059,31.2,6,133,0,1,1
Corynebacterium aurimucosum ATCC 700975,0,0,NC_012590,YP_002835443.1,DT-SPP1,DT-SPP1,2.5,15.7,51,106,1,0,1
Corynebacterium aurimucosum ATCC 700975,0,0,NC_012590,YP_002835443.1,DT-Che8,DT-Che8,1.10E-20,82.5,23,167,0,1,1
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002863279.1,DT-SPP1,DT-SPP1,2.80E-25,97.4,21,286,1,0,1
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002863279.1,DT-Che8,DT-Che8,0.054,22,15,135,0,1,1
Bacillus anthracis str. A0248,0,0,NC_012659,YP_002865084.1,DT-SPP1,DT-SPP1,5.70E-38,139,16,269,1,0,1
Bacillus anthracis str. A0248,0,0,NC_012659,YP_002865084.1,DT-V583,DT-V583,0.000059,31.2,6,133,0,1,1
Bacillus anthracis str. A0248,0,0,NC_012659,YP_002868175.1,DT-SPP1,DT-SPP1,0,211.8,14,493,1,0,1
Bacillus anthracis str. A0248,0,0,NC_012659,YP_002868175.1,DT-V583,DT-V583,1.20E-36,133.6,4,127,0,1,1
Lactococcus phage P087,Lactococcus lactis,pos,NC_012663,YP_002875742.1,DT-SPP1,DT-SPP1,0.093,20.4,49,252,1,0,1
Lactococcus phage P087,Lactococcus lactis,pos,NC_012663,YP_002875742.1,DT-SPP1,DT-SPP1,0.093,20.4,309,366,0,0,0
Corynebacterium kroppenstedtii DSM 44385,0,0,NC_012704,YP_002906873.1,DT-Che8,DT-Che8,0.00027,29.4,12,142,0,1,1
Streptococcus phage 5093,Streptococcus thermophilus CSK939,pos,NC_012753,YP_002925111.1,DT-SPP1,DT-SPP1,0.00014,29.7,20,229,1,0,1
Streptococcus phage 5093,Streptococcus thermophilus CSK939,pos,NC_012753,YP_002925111.1,DT-V583,DT-V583,2.7,16.2,41,137,0,0,0
Streptococcus phage PH10,Streptococcus oralis,pos,NC_012756,YP_002925178.1,DT_Fam3,DT_Fam3,0,468.9,1,240,0,0,0
Edwardsiella ictaluri 93-146,0,0,NC_012779,YP_002934832.1,DT_Fam5,DT_Fam5,5.5,14.5,1,114,0,1,1
Eubacterium rectale ATCC 33656,0,0,NC_012781,YP_002937194.1,DT-SPP1,DT-SPP1,0.0043,24.8,21,200,1,0,1
Eubacterium rectale ATCC 33656,0,0,NC_012781,YP_002937194.1,DT-SPP1,DT-SPP1,0.0043,24.8,183,240,0,0,0
Mycobacterium phage Angel,0,myc,NC_012788,YP_002941875.1,DT-Che8,DT-Che8,1.20E-33,124.5,72,215,0,0,0
Micrococcus luteus NCTC 2665,0,0,NC_012803,YP_002958237.1,DT-RSL1,DT-RSL1,9.1,13.9,302,403,0,1,1
Streptococcus phage M102,0,pos,NC_012884,YP_002995470.1,DT-SPP1,DT-SPP1,4.06E-44,159.2,23,508,1,1,1
Streptococcus phage M102,0,pos,NC_012884,YP_002995470.1,DT-V583,DT-V583,0.0013,26.9,19,142,1,0,1
Streptococcus phage M102,0,pos,NC_012884,YP_002995470.1,DT-V583,DT-V583,0.0013,26.9,285,332,0,0,0
Dickeya zeae Ech1591,0,0,NC_012912,YP_003004873.1,DT-V583,DT-V583,8.7,14.6,41,114,0,0,0
Dickeya zeae Ech1591,0,0,NC_012912,YP_003004875.1,DT-V583,DT-V583,2.3,16.4,41,114,0,0,0
Pectobacterium carotovorum subsp. carotovorum PC1,0,0,NC_012917,YP_003015969.1,DT_Fam5,DT_Fam5,9,13.8,1,114,0,0,0
Geobacter sp. M21,0,0,NC_012918,YP_003022103.1,DT-V583,DT-V583,9.1,14.5,2,81,0,0,0
Lactobacillus plantarum JDM1,0,0,NC_012984,YP_003062099.1,DT-SPP1,DT-SPP1,0,61.2,19,267,0,1,1
Lactobacillus plantarum JDM1,0,0,NC_012984,YP_003062581.1,DT-SPP1,DT-SPP1,2.00E-16,68.4,25,590,1,0,1
Lactobacillus plantarum JDM1,0,0,NC_012984,YP_003062581.1,DT-V583,DT-V583,0.15,20.2,8,142,0,0,0
Lactobacillus phage phig1e,Lactobacillus,pos,NC_004305,YP_003084356.1,DT-SPP1,DT-SPP1,2.30E-18,74.8,20,269,0,1,1
Pedobacter heparinus DSM 2366,0,0,NC_013061,YP_003093938.1,DT_Fam5,DT_Fam5,4.1,14.9,77,230,1,0,1
Pedobacter heparinus DSM 2366,0,0,NC_013061,YP_003093938.1,DT_Fam5,DT_Fam5,4.1,14.9,307,436,0,1,1
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003099425.1,DT-SPP1,DT-SPP1,0.0000000038,44.6,32,291,1,0,1
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003099425.1,DT-Che8,DT-Che8,0.026,23,8,150,0,0,0
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003103298.1,DT_Fam4,DT_Fam4,3.8,14.9,365,471,0,1,1
Slackia heliotrinireducens DSM 20476,0,0,NC_013165,YP_003143771.1,DT-SPP1,DT-SPP1,0,64.8,17,237,1,1,1
Slackia heliotrinireducens DSM 20476,0,0,NC_013165,YP_003143771.1,DT-V583,DT-V583,0.00032,28.9,4,130,1,1,1
Slackia heliotrinireducens DSM 20476,0,0,NC_013165,YP_003143771.1,DT_Fam4,DT_Fam4,0.00000093,36.6,9,44,1,0,1
Slackia heliotrinireducens DSM 20476,0,0,NC_013165,YP_003143771.1,DT_Fam4,DT_Fam4,0.00000093,36.6,121,237,0,0,0
Kangiella koreensis DSM 16069,0,0,NC_013166,YP_003145411.1,DT-V583,DT-V583,9.1,14.5,105,173,0,0,0
Staphylococcus phage P954,Staphylococcus aureus,pos,NC_013195,YP_003169690.1,DT-SPP1,DT-SPP1,2.20E-37,137,15,494,0,1,1
Lactobacillus rhamnosus GG,0,0,NC_013198,YP_003170884.1,DT-SPP1,DT-SPP1,0,266.1,37,662,1,0,1
Lactobacillus rhamnosus GG,0,0,NC_013198,YP_003170884.1,DT-V583,DT-V583,0,52,23,148,0,1,1
Lactobacillus rhamnosus GG,0,0,NC_013198,YP_003171270.1,DT-SPP1,DT-SPP1,0,231,18,685,1,0,1
Lactobacillus rhamnosus GG,0,0,NC_013198,YP_003171270.1,DT-V583,DT-V583,0,64.5,8,129,0,1,1
Lactobacillus rhamnosus Lc 705,0,0,NC_013199,YP_003173575.1,DT-SPP1,DT-SPP1,0,231.9,19,640,1,0,1
Lactobacillus rhamnosus Lc 705,0,0,NC_013199,YP_003173575.1,DT-V583,DT-V583,8.40E-30,111.5,4,124,0,1,1
Eggerthella lenta DSM 2243,0,0,NC_013204,YP_003182977.1,DT-SPP1,DT-SPP1,1.10E-23,92.2,13,233,1,1,1
Eggerthella lenta DSM 2243,0,0,NC_013204,YP_003182977.1,DT-V583,DT-V583,0,64.5,1,123,1,0,1
Eggerthella lenta DSM 2243,0,0,NC_013204,YP_003182977.1,DT_Fam4,DT_Fam4,0.0033,24.9,92,231,0,1,1
Desulfotomaculum acetoxidans DSM 771,0,0,NC_013216,YP_003191270.1,DT_Fam4,DT_Fam4,1.9,15.9,22,169,1,0,1
Desulfotomaculum acetoxidans DSM 771,0,0,NC_013216,YP_003191270.1,DT_Fam4,DT_Fam4,1.9,15.9,164,258,0,0,0
Robiginitalea biformata HTCC2501,0,0,NC_013222,YP_003194329.1,DT-SPP1,DT-SPP1,6.4,14.4,118,441,0,0,0
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221214.1,DT_Fam4,DT_Fam4,6.7,14.1,6,106,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228693.1,DT_Fam4,DT_Fam4,6.7,14.1,6,106,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229307.1,DT_Fam4,DT_Fam4,4,14.8,6,109,0,1,1
Geobacillus sp. Y412MC61,0,0,NC_013411,YP_003251797.1,DT-SPP1,DT-SPP1,4.80E-21,83.6,21,285,1,0,1
Geobacillus sp. Y412MC61,0,0,NC_013411,YP_003251797.1,DT-Che8,DT-Che8,0.0038,25.7,7,141,0,0,0
Geobacillus sp. Y412MC61,0,0,NC_013411,YP_003251805.1,DT-RSL1,DT-RSL1,6.8,14.3,22,98,0,0,0
Pectobacterium wasabiae WPP163,0,0,NC_013421,YP_003257875.1,DT_Fam5,DT_Fam5,9.7,13.7,1,114,0,0,0
Gordonia bronchialis DSM 43247,0,0,NC_013441,YP_003272144.1,DT_Fam4,DT_Fam4,6.4,14.1,66,126,0,0,0
Staphylococcus aureus subsp. aureus ED98,0,0,NC_013450,YP_003281791.1,DT-SPP1,DT-SPP1,7.40E-33,122.3,15,496,0,0,0
Staphylococcus aureus subsp. aureus ED98,0,0,NC_013450,YP_003282875.1,DT-SPP1,DT-SPP1,2.00E-31,117.6,21,274,0,1,1
Lactobacillus johnsonii FI9785,0,0,NC_013504,YP_003292981.1,DT-SPP1,DT-SPP1,0,66,38,261,1,0,1
Lactobacillus johnsonii FI9785,0,0,NC_013504,YP_003292981.1,DT-V583,DT-V583,0.0000000077,43.8,23,146,0,0,0
Edwardsiella tarda EIB202,0,0,NC_013508,YP_003297152.1,DT_Fam5,DT_Fam5,2,15.9,1,115,0,1,1
Sebaldella termitidis ATCC 33386,0,0,NC_013517,YP_003308796.1,DT-V583,DT-V583,4.4,15.5,287,372,1,0,1
Sebaldella termitidis ATCC 33386,0,0,NC_013517,YP_003308796.1,DT-V583,DT-V583,4.4,15.5,388,465,0,0,0
Xylanimonas cellulosilytica DSM 15894,0,0,NC_013530,YP_003325118.1,DT_Fam4,DT_Fam4,0.43,18,191,311,0,0,0
Dickeya dadantii Ech586,0,0,NC_013592,YP_003334058.1,DT-V583,DT-V583,2.5,16.3,41,115,0,1,1
Streptococcus phage ALQ13.2,Streptococcus thermophilus,pos,NC_013598,YP_003344863.1,DT-SPP1,DT-SPP1,0,206,14,511,1,1,1
Streptococcus phage ALQ13.2,Streptococcus thermophilus,pos,NC_013598,YP_003344863.1,DT-V583,DT-V583,0,50.5,4,70,1,0,1
Streptococcus phage ALQ13.2,Streptococcus thermophilus,pos,NC_013598,YP_003344863.1,DT-V583,DT-V583,0,50.5,74,143,0,0,0
Enterococcus phage phiFL2A,Enterococcus faecalis,neg,NC_013643,YP_003347346.1,DT-SPP1,DT-SPP1,0.00000000012,49.5,17,202,0,0,0
Enterococcus phage phiFL2A,Enterococcus faecalis,neg,NC_013643,YP_003347347.1,DT-SPP1,DT-SPP1,1.9,16.1,8,84,0,0,0
Enterococcus phage phiFL4A,Enterococcus faecalis,neg,NC_013644,YP_003347403.1,DT-SPP1,DT-SPP1,2.80E-26,100.7,21,287,0,1,1
Streptococcus phage Abc2,Streptococcus thermophilus,pos,NC_013645,YP_003347424.1,DT-SPP1,DT-SPP1,0,200,24,519,1,0,1
Streptococcus phage Abc2,Streptococcus thermophilus,pos,NC_013645,YP_003347424.1,DT-V583,DT-V583,0,51.7,6,139,0,0,0
Enterococcus phage phiFL1A,Enterococcus faecalis,neg,NC_013646,YP_003347512.1,DT-SPP1,DT-SPP1,0,59,17,278,0,1,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003352757.1,DT-V583,DT-V583,6.9,14.9,27,88,1,0,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003352757.1,DT-V583,DT-V583,6.9,14.9,165,257,0,1,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003353534.1,DT-SPP1,DT-SPP1,6.40E-43,155.2,16,510,1,0,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003353534.1,DT-V583,DT-V583,0.00000000012,49.6,6,125,0,1,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003353918.1,DT-SPP1,DT-SPP1,0,189.2,16,510,1,0,1
Lactococcus lactis subsp. lactis KF147,mung bean,0,NC_013656,YP_003353918.1,DT-V583,DT-V583,1.60E-17,71.9,5,127,0,0,0
Mycobacterium phage Peaches,0,myc,NC_013694,YP_003358729.1,DT-Che8,DT-Che8,4.00E-35,129.2,14,150,0,1,1
Enterococcus phage phiEf11,Enterococcus faecalis,neg,NC_013696,YP_003358810.1,DT-SPP1,DT-SPP1,1.20E-30,115,36,309,1,0,1
Enterococcus phage phiEf11,Enterococcus faecalis,neg,NC_013696,YP_003358810.1,DT-V583,DT-V583,0,62.8,22,148,0,0,0
Bifidobacterium dentium Bd1,0,0,NC_013714,YP_003360897.1,DT_Fam4,DT_Fam4,1.20E-22,88.7,31,285,0,0,0
Gardnerella vaginalis 409-05,0,0,NC_013721,YP_003374205.1,DT_Fam4,DT_Fam4,0,456.1,1,247,0,1,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003412822.1,DT-SPP1,DT-SPP1,2.20E-16,68.3,22,555,1,0,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003412822.1,DT-V583,DT-V583,0.0000000043,44.6,11,137,0,1,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003413477.1,DT-SPP1,DT-SPP1,2.00E-25,97.9,17,534,1,0,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003413477.1,DT-V583,DT-V583,0,58.8,6,132,0,1,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003414593.1,DT-SPP1,DT-SPP1,2.60E-25,97.5,16,521,1,0,1
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003414593.1,DT-V583,DT-V583,0,61.7,5,131,0,0,0
Listeria monocytogenes 08-5578,0,0,NC_013766,YP_003415004.1,DT-SPP1,DT-SPP1,3.40E-38,139.7,21,272,0,1,1
Listeria monocytogenes 08-5923,0,0,NC_013768,YP_003416522.1,DT-SPP1,DT-SPP1,2.00E-25,97.9,17,534,1,0,1
Listeria monocytogenes 08-5923,0,0,NC_013768,YP_003416522.1,DT-V583,DT-V583,0,58.8,6,132,0,1,1
Listeria monocytogenes 08-5923,0,0,NC_013768,YP_003417638.1,DT-SPP1,DT-SPP1,2.60E-25,97.5,16,521,1,0,1
Listeria monocytogenes 08-5923,0,0,NC_013768,YP_003417638.1,DT-V583,DT-V583,0,61.7,5,131,0,0,0
