Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Bacillus coagulans 36D1,0,0,NC_016023,YP_004860432.1,U_LI-Bact,U_LI-Bact,3.1,16.4,1,77,0,0,0
Bacillus subtilis subsp. spizizenii TU-B-10,0,0,NC_016047,YP_004877039.1,U_LI-Bact,U_LI-Bact,3.7,16.1,1,77,0,0,0
Kitasatospora setae KM-6054,0,0,NC_016109,YP_004903928.1,LI-HK97,LI-HK97,9,14.6,6,69,0,0,0
Kitasatospora setae KM-6054,0,0,NC_016109,YP_004904593.1,U_LI-Bact,U_LI-Bact,8.60E-36,130.3,1,92,0,0,0
Kitasatospora setae KM-6054,0,0,NC_016109,YP_004906148.1,U_LI-Bact,U_LI-Bact,1.90E-37,135.6,1,92,0,0,1
Kitasatospora setae KM-6054,0,0,NC_016109,YP_004907532.1,U_LI-Bact,U_LI-Bact,0.00000012,40.1,1,88,0,1,1
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004910757.1,LI-HK97,LI-HK97,5.6,15.2,18,72,1,1,1
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004910757.1,U_LI-Bact,U_LI-Bact,4.4,15.9,1,50,1,0,1
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004910757.1,U_LI-Bact,U_LI-Bact,4.4,15.9,41,72,0,0,1
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004911466.1,U_LI-Bact,U_LI-Bact,1.70E-36,132.6,1,92,0,1,0
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004911964.1,LI-HK97,LI-HK97,8.7,14.6,17,91,1,0,1
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004911964.1,U_LI-Bact,U_LI-Bact,5.90E-36,130.9,1,92,0,0,0
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004923738.1,U_LI-Bact,U_LI-Bact,2.50E-35,128.9,1,91,0,0,0
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004923808.1,LI-Lam,LI-Lam,4,15.5,85,178,0,0,1
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004923829.1,U_LI-Bact,U_LI-Bact,0.41,19.2,5,84,0,1,0
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004924916.1,LI-HK97,LI-HK97,4.2,15.6,1,90,1,0,1
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004924916.1,U_LI-Bact,U_LI-Bact,7.30E-37,133.8,1,92,0,0,1
Streptomyces flavogriseus ATCC 33331,0,0,NC_016114,YP_004925626.1,LI-HK97,LI-HK97,0.22,19.7,4,76,0,1,0
Thermovirga lienii DSM 17291,0,0,NC_016148,YP_004933055.1,LI-HK97,LI-HK97,0.014,23.5,7,65,1,0,1
Thermovirga lienii DSM 17291,0,0,NC_016148,YP_004933055.1,U_LI-Bact,U_LI-Bact,0.36,19.3,15,65,0,0,1
Escherichia phage HK639,Escherichia coli,neg,NC_016158,YP_004934031.1,LI-HK97,LI-HK97,5.8,15.2,83,152,0,1,0
Escherichia phage HK639,Escherichia coli,neg,NC_016158,YP_004934052.1,LI-HK97,LI-HK97,0,60.9,3,88,1,0,1
Escherichia phage HK639,Escherichia coli,neg,NC_016158,YP_004934052.1,LI-Lam,LI-Lam,1.60E-18,75.4,38,199,0,1,0
Escherichia phage HK75,Escherichia coli K-12,neg,NC_016160,YP_004934126.1,LI-HK97,LI-HK97,7.30E-20,79,4,89,1,0,1
Escherichia phage HK75,Escherichia coli K-12,neg,NC_016160,YP_004934126.1,LI-Lam,LI-Lam,2.20E-23,91.2,34,202,0,0,0
Rhodobacter phage RcapMu,Rhodobacter capsulatus SB1003,neg,NC_016165,YP_004934698.1,LI-HK97,LI-HK97,9.1,14.6,11,92,0,0,1
Aggregatibacter actinomycetemcomitans ANH9381,Homo sapiens,0,NC_016513,YP_004949160.1,LI-MP22,LI-MP22,3.30E-18,73.4,5,81,0,1,0
Shigella phage EP23,Shigella sonnei,neg,NC_016566,YP_004957458.1,LI-HK97,LI-HK97,0.0001,30.4,2,88,1,0,1
Shigella phage EP23,Shigella sonnei,neg,NC_016566,YP_004957458.1,LI-Lam,LI-Lam,1.60E-19,78.7,31,205,0,0,0
Streptomyces bingchenggensis BCW-1,0,0,NC_016582,YP_004963199.1,U_LI-Bact,U_LI-Bact,5.60E-36,130.9,1,92,0,0,0
Streptomyces bingchenggensis BCW-1,0,0,NC_016582,YP_004964934.1,U_LI-Bact,U_LI-Bact,8.30E-37,133.6,1,92,0,0,0
Streptomyces bingchenggensis BCW-1,0,0,NC_016582,YP_004965444.1,U_LI-Bact,U_LI-Bact,0.0000000071,44,1,88,0,0,0
Streptomyces bingchenggensis BCW-1,0,0,NC_016582,YP_004966105.1,LI-HK97,LI-HK97,2.3,16.4,4,78,0,0,0
Geobacillus thermoleovorans CCB_US3_UF5,0,0,NC_016593,YP_004982691.1,U_LI-Bact,U_LI-Bact,5.2,15.6,4,89,0,0,0
Mycobacterium rhodesiae NBB3,0,0,NC_016604,YP_004999007.1,U_LI-Bact,U_LI-Bact,3.1,16.4,34,113,0,0,0
Mycobacterium rhodesiae NBB3,0,0,NC_016604,YP_005001591.1,U_LI-Bact,U_LI-Bact,7.80E-36,130.5,1,90,0,0,0
Niastella koreensis GR20-10,0,0,NC_016609,YP_005007019.1,LI-MP22,LI-MP22,9.2,14.3,3,41,0,0,1
Niastella koreensis GR20-10,0,0,NC_016609,YP_005009149.1,U_LI-Bact,U_LI-Bact,0.00000000046,47.9,1,90,0,1,0
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005019518.1,LI-HK97,LI-HK97,0,56.7,7,92,1,0,1
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005019518.1,LI-Lam,LI-Lam,1.40E-25,98.3,57,203,0,0,1
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005019701.1,U_LI-Bact,U_LI-Bact,4.10E-31,115.3,1,93,0,1,0
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005019790.1,LI-HK97,LI-HK97,1.00E-16,68.9,4,89,1,0,1
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005019790.1,LI-Lam,LI-Lam,6.70E-22,86.4,34,204,0,0,0
Bacteriovorax marinus SJ,0,0,NC_016620,YP_005035013.1,U_LI-Bact,U_LI-Bact,0.42,19.1,2,80,0,0,0
Azospirillum lipoferum 4B,0,0,NC_016622,YP_005037974.1,LI-HK97,LI-HK97,0.016,23.4,3,69,0,0,0
Azospirillum lipoferum 4B,0,0,NC_016622,YP_005039764.1,U_LI-Bact,U_LI-Bact,8.50E-25,95.1,1,89,0,0,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005046765.1,U_LI-Bact,U_LI-Bact,4.5,15.8,454,512,0,1,0
Desulfovibrio africanus str. Walvis Bay,0,0,NC_016629,YP_005051707.1,U_LI-Bact,U_LI-Bact,0.2,20.1,1,49,1,0,1
Desulfovibrio africanus str. Walvis Bay,0,0,NC_016629,YP_005051707.1,U_LI-Bact,U_LI-Bact,0.2,20.1,42,75,0,0,0
Granulicella mallensis MP5ACTX8,0,0,NC_016631,YP_005056106.1,U_LI-Bact,U_LI-Bact,3.20E-31,115.7,1,92,0,0,0
Granulicella mallensis MP5ACTX8,0,0,NC_016631,YP_005057792.1,LI-HK97,LI-HK97,0.62,18.3,6,72,0,0,1
Granulicella mallensis MP5ACTX8,0,0,NC_016631,YP_005058543.1,U_LI-Bact,U_LI-Bact,5.20E-27,102.2,1,93,0,1,0
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078247.1,U_LI-Bact,U_LI-Bact,0.23,20,1,54,1,0,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078247.1,U_LI-Bact,U_LI-Bact,0.23,20,47,77,0,1,0
Pseudovibrio sp. FO-BEG1,coral,0,NC_016642,YP_005079443.1,U_LI-Bact,U_LI-Bact,7.2,15.2,2,38,1,0,1
Pseudovibrio sp. FO-BEG1,coral,0,NC_016642,YP_005079443.1,U_LI-Bact,U_LI-Bact,7.2,15.2,35,65,0,1,0
Pseudovibrio sp. FO-BEG1,coral,0,NC_016642,YP_005081003.1,LI-MP22,LI-MP22,8.2,14.5,44,98,1,0,1
Pseudovibrio sp. FO-BEG1,coral,0,NC_016642,YP_005081003.1,LI-MP22,LI-MP22,8.2,14.5,596,638,0,1,0
Oceanimonas sp. GK1,0,0,NC_016745,YP_005090841.1,U_LI-Bact,U_LI-Bact,1.9,17,1,45,1,0,1
Oceanimonas sp. GK1,0,0,NC_016745,YP_005090841.1,U_LI-Bact,U_LI-Bact,1.9,17,32,66,0,0,1
Marinitoga piezophila KA3,0,0,NC_016751,YP_005096850.1,U_LI-Bact,U_LI-Bact,0.00059,28.3,1,93,0,1,0
Synechococcus phage S-CBS4,Synechococcus sp. CB0101,neg,NC_016766,YP_005098337.1,LI-HK97,LI-HK97,0.03,22.5,1,84,1,0,1
Synechococcus phage S-CBS4,Synechococcus sp. CB0101,neg,NC_016766,YP_005098337.1,LI-Lam,LI-Lam,0,60.9,29,204,0,0,0
Mycobacterium tuberculosis KZN 4207,Homo sapiens,0,NC_016768,YP_005099328.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Mycobacterium tuberculosis KZN 4207,Homo sapiens,0,NC_016768,YP_005101125.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium tuberculosis KZN 4207,Homo sapiens,0,NC_016768,YP_005101610.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,0
Mycobacterium tuberculosis KZN 4207,Homo sapiens,0,NC_016768,YP_005101863.1,U_LI-Bact,U_LI-Bact,0.23,19.9,12,84,0,0,0
Bacillus cereus NC7401,0,0,NC_016771,YP_005103242.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,0,0
Bacillus cereus F837/76,0,0,NC_016779,YP_005117407.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,0,0
Corynebacterium pseudotuberculosis 3/99-5,sheep,0,NC_016781,YP_005122586.1,LI-Lam,LI-Lam,3.5,15.7,1,59,0,0,0
Corynebacterium diphtheriae INCA 402,0,0,NC_016783,YP_005126544.1,U_LI-Bact,U_LI-Bact,7.3,15.2,2,66,0,0,0
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129859.1,LI-HK97,LI-HK97,3.3,16,2,67,0,0,0
Clostridium sp. BNL1100,0,0,NC_016791,YP_005148939.1,LI-HK97,LI-HK97,5.1,15.4,12,65,0,0,0
Corynebacterium diphtheriae BH8,0,0,NC_016800,YP_005159128.1,U_LI-Bact,U_LI-Bact,7.3,15.2,11,66,0,0,0
Corynebacterium diphtheriae C7 (beta),0,0,NC_016801,YP_005161485.1,U_LI-Bact,U_LI-Bact,7.3,15.2,2,66,0,0,0
Desulfovibrio desulfuricans ND132,0,0,NC_016803,YP_005168402.1,U_LI-Bact,U_LI-Bact,0.0019,26.6,6,94,0,0,0
Mycobacterium bovis BCG str. Mexico,0,0,NC_016804,YP_005170358.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,0
Mycobacterium bovis BCG str. Mexico,0,0,NC_016804,YP_005170833.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium bovis BCG str. Mexico,0,0,NC_016804,YP_005172588.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Mycobacterium bovis BCG str. Mexico,0,0,NC_016804,YP_005172841.1,U_LI-Bact,U_LI-Bact,0.23,19.9,12,84,0,0,1
Haemophilus influenzae 10810,0,0,NC_016809,YP_005178367.1,LI-Lam,LI-Lam,0,317.1,29,201,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,0,0,NC_016810,YP_005180901.1,LI-HK97,LI-HK97,2.00E-16,67.9,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,0,0,NC_016810,YP_005180901.1,LI-Lam,LI-Lam,4.70E-30,113,41,205,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,0,0,NC_016810,YP_005182450.1,LI-HK97,LI-HK97,9.70E-17,69,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,0,0,NC_016810,YP_005182450.1,LI-Lam,LI-Lam,7.60E-35,128.5,41,209,0,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,0,0,NC_016810,YP_005183966.1,LI-HK97,LI-HK97,1,17.6,10,66,0,1,0
Pantoea ananatis LMG 5342,0,0,NC_016816,YP_005196248.1,LI-HK97,LI-HK97,0.000006,34.4,1,71,1,0,1
Pantoea ananatis LMG 5342,0,0,NC_016816,YP_005196248.1,LI-Lam,LI-Lam,5.00E-20,80.3,30,205,0,1,0
Pseudomonas fluorescens F113,0,0,NC_016830,YP_005208015.1,LI-HK97,LI-HK97,0.12,20.6,3,90,1,0,1
Pseudomonas fluorescens F113,0,0,NC_016830,YP_005208015.1,U_LI-Bact,U_LI-Bact,1.50E-34,126.3,1,90,0,0,1
Pseudomonas fluorescens F113,0,0,NC_016830,YP_005210919.1,U_LI-Bact,U_LI-Bact,1.2,17.7,22,72,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005236777.1,LI-HK97,LI-HK97,2.00E-16,67.9,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005236777.1,LI-Lam,LI-Lam,4.70E-30,113,41,205,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005237055.1,LI-HK97,LI-HK97,1.30E-16,68.6,1,84,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005237055.1,LI-Lam,LI-Lam,6.30E-35,128.8,28,196,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005238700.1,LI-HK97,LI-HK97,9.70E-17,69,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005238700.1,LI-Lam,LI-Lam,7.60E-35,128.5,41,209,0,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,0,0,NC_016856,YP_005240443.1,LI-HK97,LI-HK97,1,17.6,10,66,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,0,0,NC_016857,YP_005241943.1,LI-HK97,LI-HK97,2.00E-16,67.9,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,0,0,NC_016857,YP_005241943.1,LI-Lam,LI-Lam,4.70E-30,113,41,205,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,0,0,NC_016857,YP_005243554.1,LI-HK97,LI-HK97,9.70E-17,69,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,0,0,NC_016857,YP_005243554.1,LI-Lam,LI-Lam,7.60E-35,128.5,41,209,0,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,0,0,NC_016857,YP_005245126.1,LI-HK97,LI-HK97,1,17.6,10,66,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str.,0,0,NC_016860,YP_005246764.1,LI-HK97,LI-HK97,0.021,23,2,43,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str.,0,0,NC_016860,YP_005246764.1,LI-Lam,LI-Lam,5.90E-27,102.9,1,151,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str.,0,0,NC_016860,YP_005248310.1,LI-HK97,LI-HK97,1.30E-16,68.6,1,84,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str.,0,0,NC_016860,YP_005248310.1,LI-Lam,LI-Lam,6.30E-35,128.8,28,196,0,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str.,0,0,NC_016860,YP_005249994.1,LI-HK97,LI-HK97,1,17.6,10,66,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,0,0,NC_016863,YP_005251557.1,LI-HK97,LI-HK97,2.00E-16,67.9,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,0,0,NC_016863,YP_005251557.1,LI-Lam,LI-Lam,4.70E-30,113,41,205,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,0,0,NC_016863,YP_005253136.1,LI-HK97,LI-HK97,9.70E-17,69,13,97,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,0,0,NC_016863,YP_005253136.1,LI-Lam,LI-Lam,7.60E-35,128.5,41,209,0,0,0
Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,0,0,NC_016863,YP_005254597.1,LI-HK97,LI-HK97,1,17.6,10,66,0,0,1
Sulfobacillus acidophilus DSM 10332,0,0,NC_016884,YP_005255886.1,U_LI-Bact,U_LI-Bact,4.2,15.9,58,84,0,1,0
Nocardia cyriacigeorgica GUH-2,0,0,NC_016887,YP_005262618.1,LI-HK97,LI-HK97,1.7,16.9,1,90,1,0,1
Nocardia cyriacigeorgica GUH-2,0,0,NC_016887,YP_005262618.1,U_LI-Bact,U_LI-Bact,3.80E-34,125.1,1,90,0,0,0
Nocardia cyriacigeorgica GUH-2,0,0,NC_016887,YP_005264467.1,U_LI-Bact,U_LI-Bact,1.30E-25,97.7,1,90,0,0,0
Acetobacterium woodii DSM 1030,0,0,NC_016894,YP_005268024.1,U_LI-Bact,U_LI-Bact,4.8,15.8,48,103,0,0,1
Shewanella baltica OS678,0,0,NC_016901,YP_005271547.1,U_LI-Bact,U_LI-Bact,8.5,14.9,8,83,0,1,0
Escherichia coli KO11FL,0,0,NC_016902,YP_005277933.1,LI-HK97,LI-HK97,0,53.3,1,64,1,0,1
Escherichia coli KO11FL,0,0,NC_016902,YP_005277933.1,LI-Lam,LI-Lam,5.10E-34,125.9,8,184,0,1,1
Escherichia coli KO11FL,0,0,NC_016902,YP_005279952.1,LI-HK97,LI-HK97,0.033,22.4,12,66,1,1,1
Escherichia coli KO11FL,0,0,NC_016902,YP_005279952.1,U_LI-Bact,U_LI-Bact,2.1,16.9,2,50,1,0,1
Escherichia coli KO11FL,0,0,NC_016902,YP_005279952.1,U_LI-Bact,U_LI-Bact,2.1,16.9,32,66,0,0,1
Gordonia polyisoprenivorans VH2,0,0,NC_016906,YP_005281083.1,LI-HK97,LI-HK97,0.21,19.8,12,65,0,1,0
Gordonia polyisoprenivorans VH2,0,0,NC_016906,YP_005282272.1,LI-HK97,LI-HK97,0.0024,26,1,90,1,0,1
Gordonia polyisoprenivorans VH2,0,0,NC_016906,YP_005282272.1,U_LI-Bact,U_LI-Bact,2.60E-37,135.2,1,92,0,0,0
Corynebacterium pseudotuberculosis 316,horse,0,NC_016932,YP_005303087.1,LI-Lam,LI-Lam,3.5,15.7,1,59,0,0,0
Mycobacterium tuberculosis UT205,0,0,NC_016934,YP_005307207.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,0
Mycobacterium tuberculosis UT205,0,0,NC_016934,YP_005307655.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium tuberculosis UT205,0,0,NC_016934,YP_005309367.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Mycobacterium tuberculosis UT205,0,0,NC_016934,YP_005309576.1,U_LI-Bact,U_LI-Bact,0.23,19.9,12,84,0,0,0
Saprospira grandis str. Lewin,0,0,NC_016940,YP_005322335.1,U_LI-Bact,U_LI-Bact,7.40E-26,98.5,1,92,0,0,0
Mycobacterium tuberculosis RGTB327,0,0,NC_017026,YP_005359577.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,0
Mycobacterium tuberculosis RGTB327,0,0,NC_017026,YP_005360016.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium tuberculosis RGTB327,0,0,NC_017026,YP_005361663.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Candidatus Rickettsia amblyommii str. GAT-30V,0,0,NC_017028,YP_005365153.1,LI-MP22,LI-MP22,8.6,14.4,47,90,0,0,0
Corallococcus coralloides DSM 2259,0,0,NC_017030,YP_005366057.1,LI-HK97,LI-HK97,9.6,14.5,504,585,0,0,1
Corallococcus coralloides DSM 2259,0,0,NC_017030,YP_005368989.1,U_LI-Bact,U_LI-Bact,3.7,16.1,29,67,0,1,0
Corallococcus coralloides DSM 2259,0,0,NC_017030,YP_005369856.1,LI-HK97,LI-HK97,8.4,14.7,1,90,1,0,1
Corallococcus coralloides DSM 2259,0,0,NC_017030,YP_005369856.1,U_LI-Bact,U_LI-Bact,9.20E-35,127,1,90,0,1,0
Synechocystis sp. PCC 6803 substr. GT-I,0,0,NC_017038,YP_005383323.1,LI-HK97,LI-HK97,9.1,14.6,43,109,1,0,1
Synechocystis sp. PCC 6803 substr. GT-I,0,0,NC_017038,YP_005383323.1,U_LI-Bact,U_LI-Bact,2.80E-31,115.9,19,109,0,1,0
Synechocystis sp. PCC 6803 substr. PCC-P,0,0,NC_017039,YP_005386492.1,LI-HK97,LI-HK97,9.1,14.6,43,109,1,0,1
Synechocystis sp. PCC 6803 substr. PCC-P,0,0,NC_017039,YP_005386492.1,U_LI-Bact,U_LI-Bact,2.80E-31,115.9,19,109,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. 798,porcine,0,NC_017046,YP_005396468.1,LI-HK97,LI-HK97,0.021,23,2,43,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 798,porcine,0,NC_017046,YP_005396468.1,LI-Lam,LI-Lam,5.90E-27,102.9,1,151,0,1,0
Salmonella enterica subsp. enterica serovar Typhimurium str. 798,porcine,0,NC_017046,YP_005397965.1,LI-HK97,LI-HK97,0.012,23.8,1,50,1,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 798,porcine,0,NC_017046,YP_005397965.1,LI-Lam,LI-Lam,6.30E-34,125.6,1,162,0,0,1
Salmonella enterica subsp. enterica serovar Typhimurium str. 798,porcine,0,NC_017046,YP_005399437.1,LI-HK97,LI-HK97,1,17.6,10,66,0,1,0
Rahnella aquatilis HX2,0,0,NC_017047,YP_005401579.1,LI-HK97,LI-HK97,0.00026,29.1,1,86,1,0,1
Rahnella aquatilis HX2,0,0,NC_017047,YP_005401579.1,LI-Lam,LI-Lam,3.00E-19,77.8,30,205,0,1,0
Synechocystis sp. PCC 6803 substr. PCC-N,0,0,NC_017052,YP_005409199.1,LI-HK97,LI-HK97,9.1,14.6,43,109,1,0,1
Synechocystis sp. PCC 6803 substr. PCC-N,0,0,NC_017052,YP_005409199.1,U_LI-Bact,U_LI-Bact,2.80E-31,115.9,19,109,0,0,0
Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2,0,0,NC_017061,YP_005420413.1,LI-HK97,LI-HK97,5.4,15.3,2,67,0,0,0
Helicobacter pylori ELS37,Homo sapiens,0,NC_017063,YP_005424639.1,U_LI-Bact,U_LI-Bact,0.015,23.8,13,73,0,0,0
Rubrivivax gelatinosus IL144,0,0,NC_017075,YP_005438269.1,U_LI-Bact,U_LI-Bact,0.000011,33.9,1,87,0,0,0
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005439986.1,U_LI-Bact,U_LI-Bact,1.10E-30,114,1,92,0,0,0
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005440585.1,U_LI-Bact,U_LI-Bact,0,52.9,4,92,0,0,1
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005442239.1,LI-HK97,LI-HK97,0.069,21.4,16,70,0,1,0
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443102.1,U_LI-Bact,U_LI-Bact,0.0033,25.9,1,57,1,0,1
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443102.1,U_LI-Bact,U_LI-Bact,0.0033,25.9,58,83,0,0,1
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443279.1,U_LI-Bact,U_LI-Bact,0.0017,26.8,1,98,0,1,0
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443384.1,U_LI-Bact,U_LI-Bact,0.016,23.7,1,57,1,0,1
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443384.1,U_LI-Bact,U_LI-Bact,0.016,23.7,53,83,0,0,0
Caldilinea aerophila DSM 14535 = NBRC 104270,0,0,NC_017079,YP_005443766.1,U_LI-Bact,U_LI-Bact,0,65.1,1,93,0,0,1
Bradyrhizobium sp. S23321,0,0,NC_017082,YP_005448984.1,LI-HK97,LI-HK97,1.1,17.5,13,65,0,1,0
Shigella sonnei 53G,0,0,NC_016822,YP_005456778.1,LI-HK97,LI-HK97,1.70E-19,77.8,13,97,1,0,1
Shigella sonnei 53G,0,0,NC_016822,YP_005456778.1,LI-Lam,LI-Lam,7.70E-28,105.7,41,217,0,1,1
Shigella sonnei 53G,0,0,NC_016822,YP_005457337.1,LI-HK97,LI-HK97,1.10E-20,81.6,13,97,1,1,1
Shigella sonnei 53G,0,0,NC_016822,YP_005457337.1,LI-Lam,LI-Lam,2.40E-32,120.4,41,217,1,0,1
Shigella sonnei 53G,0,0,NC_016822,YP_005457337.1,U_LI-Bact,U_LI-Bact,7.7,15.1,23,99,0,1,1
Shigella sonnei 53G,0,0,NC_016822,YP_005459298.1,LI-HK97,LI-HK97,0.046,21.9,12,66,1,1,1
Shigella sonnei 53G,0,0,NC_016822,YP_005459298.1,U_LI-Bact,U_LI-Bact,2,16.9,2,50,1,0,1
Shigella sonnei 53G,0,0,NC_016822,YP_005459298.1,U_LI-Bact,U_LI-Bact,2,16.9,32,66,0,0,1
Actinoplanes missouriensis 431,0,0,NC_017093,YP_005460376.1,LI-HK97,LI-HK97,0.71,18.1,4,66,0,1,0
Actinoplanes missouriensis 431,0,0,NC_017093,YP_005460678.1,LI-HK97,LI-HK97,7.4,14.9,1,91,1,0,1
Actinoplanes missouriensis 431,0,0,NC_017093,YP_005460678.1,U_LI-Bact,U_LI-Bact,1.50E-35,129.6,1,93,0,0,1
Actinoplanes missouriensis 431,0,0,NC_017093,YP_005461489.1,U_LI-Bact,U_LI-Bact,0.0051,25.3,1,98,0,1,0
Leptospirillum ferrooxidans C2-3,0,0,NC_017094,YP_005469548.1,LI-HK97,LI-HK97,0.19,19.9,4,91,1,0,1
Leptospirillum ferrooxidans C2-3,0,0,NC_017094,YP_005469548.1,U_LI-Bact,U_LI-Bact,1.40E-32,120,1,92,0,0,0
Caldisericum exile AZM16c01,0,0,NC_017096,YP_005472989.1,U_LI-Bact,U_LI-Bact,1.3,17.6,2,90,0,0,0
Caldisericum exile AZM16c01,0,0,NC_017096,YP_005473771.1,U_LI-Bact,U_LI-Bact,0,55.5,2,91,0,0,1
Bacillus megaterium WSH-002,0,0,NC_017138,YP_005496870.1,U_LI-Bact,U_LI-Bact,0.3,19.6,5,67,0,1,0
Yersinia pestis D182038,0,0,NC_017160,YP_005508751.1,LI-HK97,LI-HK97,0,59,8,93,1,0,1
Yersinia pestis D182038,0,0,NC_017160,YP_005508751.1,LI-Lam,LI-Lam,1.60E-18,75.4,39,206,0,0,1
