Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037062.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037062.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053403.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053403.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059653.1,LM-YuA,LM-YuA,0,220.4,5,209,1,0,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059653.1,LM-RDJL,LM-RDJL,0,214,3,209,0,1,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067632.1,LM-YuA,LM-YuA,0,274.8,6,213,1,0,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067632.1,LM-RDJL,LM-RDJL,0,285.9,4,213,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076792.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076792.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076792.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077055.1,LM-HK97,LM-HK97,2.20E-33,122.9,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077055.1,LM-Lam,LM-Lam,0.74,18.1,12,103,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077389.1,LM-HK97,LM-HK97,4.60E-32,118.6,4,113,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077466.1,LM-HK97,LM-HK97,1.10E-35,130.2,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077466.1,LM-Lam,LM-Lam,1.8,16.9,13,106,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077605.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077605.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077670.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077670.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077939.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077989.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078474.1,LM-HK97,LM-HK97,2.20E-33,122.9,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078474.1,LM-Lam,LM-Lam,0.74,18.1,12,103,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078571.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078802.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078802.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083007.1,LM-YuA,LM-YuA,3,15.7,3,98,1,0,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083007.1,LM-HK97,LM-HK97,1.10E-28,107.8,2,110,0,0,0
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090190.1,LM-HK97,LM-HK97,2.70E-34,125.8,2,111,0,0,0
Flavobacteriaceae bacterium 3519-10,0,0,NC_013062,YP_003095237.1,LM-RDJL,LM-RDJL,3.3,15.4,135,232,0,1,1
Capnocytophaga ochracea DSM 7271,0,0,NC_013162,YP_003141739.1,LM-YuA,LM-YuA,0.36,18.7,427,497,1,0,1
Capnocytophaga ochracea DSM 7271,0,0,NC_013162,YP_003141739.1,LM-YuA,LM-YuA,0.36,18.7,641,740,0,1,1
Capnocytophaga ochracea DSM 7271,0,0,NC_013162,YP_003142155.1,LM-HK97,LM-HK97,0.22,19.9,31,85,1,0,1
Capnocytophaga ochracea DSM 7271,0,0,NC_013162,YP_003142155.1,LM-HK97,LM-HK97,0.22,19.9,104,149,0,1,1
Robiginitalea biformata HTCC2501,0,0,NC_013222,YP_003193732.1,LM-YuA,LM-YuA,8.3,14.2,435,479,1,0,1
Robiginitalea biformata HTCC2501,0,0,NC_013222,YP_003193732.1,LM-YuA,LM-YuA,8.3,14.2,658,754,0,0,0
Desulfohalobium retbaense DSM 5692,0,0,NC_013223,YP_003197083.1,LM-YuA,LM-YuA,0.4,18.5,19,98,0,0,0
Cronobacter turicensis z3032,0,0,NC_013282,YP_003209551.1,LM-Lam,LM-Lam,0.000000013,43.1,18,125,0,0,0
Cronobacter turicensis z3032,0,0,NC_013282,YP_003210121.1,LM-HK97,LM-HK97,3.70E-36,131.8,3,111,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220552.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220552.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220781.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220781.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,0,0
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221191.1,LM-HK97,LM-HK97,1.80E-32,119.9,4,113,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221372.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221372.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222002.1,LM-HK97,LM-HK97,3.00E-35,128.9,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222002.1,LM-Lam,LM-Lam,0.053,21.8,13,106,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222159.1,LM-HK97,LM-HK97,3.80E-35,128.5,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222159.1,LM-Lam,LM-Lam,0.15,20.4,12,105,0,0,0
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222226.1,LM-HK97,LM-HK97,1.80E-32,119.9,4,113,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222297.1,LM-HK97,LM-HK97,3.80E-35,128.5,1,109,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222297.1,LM-Lam,LM-Lam,0.15,20.4,12,105,0,0,0
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003225033.1,LM-HK97,LM-HK97,1.80E-32,119.9,4,113,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227692.1,LM-HK97,LM-HK97,2.00E-35,129.4,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227692.1,LM-Lam,LM-Lam,0.034,22.5,13,106,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227940.1,LM-HK97,LM-HK97,3.80E-35,128.5,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227940.1,LM-Lam,LM-Lam,0.15,20.4,12,105,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228210.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228210.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228281.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228554.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228667.1,LM-HK97,LM-HK97,1.70E-32,120,4,113,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228986.1,LM-HK97,LM-HK97,3.80E-35,128.5,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228986.1,LM-Lam,LM-Lam,0.15,20.4,12,105,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229163.1,LM-YuA,LM-YuA,2.2,16.1,3,108,1,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229163.1,LM-HK97,LM-HK97,7.50E-38,137.2,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229163.1,LM-Lam,LM-Lam,9.7,14.5,12,103,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229221.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229221.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229602.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229602.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230113.1,LM-HK97,LM-HK97,5.60E-36,131.2,1,109,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230113.1,LM-Lam,LM-Lam,0.11,20.8,13,106,0,0,0
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230610.1,LM-HK97,LM-HK97,8.50E-33,121,4,113,0,1,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003233329.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003233329.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003233942.1,LM-HK97,LM-HK97,2.10E-32,119.7,4,113,0,1,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234098.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234098.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234218.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,0,0
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234438.1,LM-HK97,LM-HK97,1.70E-32,120,4,113,0,0,0
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234816.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,1,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234975.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003234975.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003235711.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003235711.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003237198.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,0,0
Paenibacillus sp. Y412MC10,0,0,NC_013406,YP_003242389.1,LM-YuA,LM-YuA,2.8,15.8,6,71,0,1,1
Fibrobacter succinogenes subsp. succinogenes S85,0,0,NC_013410,YP_003250445.1,LM-YuA,LM-YuA,3.3,15.5,722,766,1,0,1
Fibrobacter succinogenes subsp. succinogenes S85,0,0,NC_013410,YP_003250445.1,LM-YuA,LM-YuA,3.3,15.5,1153,1227,0,0,0
Aggregatibacter actinomycetemcomitans D11S-1,0,0,NC_013416,YP_003256740.1,LM-73,LM-73,0,360.6,67,552,0,0,0
Pectobacterium wasabiae WPP163,0,0,NC_013421,YP_003259846.1,LM-YuA,LM-YuA,9.2,14.1,77,126,0,1,1
Comamonas testosteroni CNB-2,0,0,NC_013446,YP_003279601.1,LM-YuA,LM-YuA,1.10E-23,92.2,4,200,1,0,1
Comamonas testosteroni CNB-2,0,0,NC_013446,YP_003279601.1,LM-RDJL,LM-RDJL,0,56.7,2,199,0,1,1
Rhodothermus marinus DSM 4252,0,0,NC_013501,YP_003290812.1,LM-YuA,LM-YuA,0.043,21.7,32,95,1,0,1
Rhodothermus marinus DSM 4252,0,0,NC_013501,YP_003290812.1,LM-YuA,LM-YuA,0.043,21.7,285,372,0,0,0
Rhodothermus marinus DSM 4252,0,0,NC_013501,YP_003291525.1,LM-YuA,LM-YuA,0.48,18.3,678,761,0,1,1
Thermanaerovibrio acidaminovorans DSM 6589,0,0,NC_013522,YP_003317322.1,LM-YuA,LM-YuA,0.031,22.2,214,275,1,0,1
Thermanaerovibrio acidaminovorans DSM 6589,0,0,NC_013522,YP_003317322.1,LM-YuA,LM-YuA,0.031,22.2,272,342,0,1,1
Anaplasma centrale str. Israel,0,0,NC_013532,YP_003328456.1,LM-YuA,LM-YuA,0,255.2,8,205,1,0,1
Anaplasma centrale str. Israel,0,0,NC_013532,YP_003328456.1,LM-RDJL,LM-RDJL,0,201.3,6,205,0,0,0
Sodalis phage SO-1,Sodalis glossinidius,neg,NC_013600,YP_003344953.1,LM-HK97,LM-HK97,0,61.3,83,196,0,1,1
Escherichia coli SE15,0,0,NC_013654,YP_003349073.1,LM-HK97,LM-HK97,7.30E-36,130.8,1,109,1,0,1
Escherichia coli SE15,0,0,NC_013654,YP_003349073.1,LM-Lam,LM-Lam,1.3,17.3,13,106,0,0,0
Citrobacter rodentium ICC168,0,0,NC_013716,YP_003368307.1,LM-73,LM-73,4.9,13.9,7,77,0,0,0
Xanthomonas albilineans GPE PC73,0,0,NC_013722,YP_003374759.1,LM-73,LM-73,0,446.2,67,558,0,0,0
Hydrogenobacter thermophilus TK-6,0,0,NC_013799,YP_003432215.1,LM-YuA,LM-YuA,0.83,17.5,114,227,0,0,0
Klebsiella variicola At-22,0,0,NC_013850,YP_003438749.1,LM-Lam,LM-Lam,0.000000074,40.7,18,122,0,0,0
Klebsiella variicola At-22,0,0,NC_013850,YP_003439048.1,LM-Lam,LM-Lam,6.70E-20,79.5,19,124,0,0,0
Xenorhabdus bovienii SS-2004,0,0,NC_013892,YP_003466603.1,LM-HK97,LM-HK97,4.90E-31,115.3,1,109,0,0,0
Xenorhabdus bovienii SS-2004,0,0,NC_013892,YP_003467157.1,LM-HK97,LM-HK97,3.20E-30,112.7,3,111,0,0,0
Xenorhabdus bovienii SS-2004,0,0,NC_013892,YP_003467197.1,LM-HK97,LM-HK97,2.00E-29,110.1,2,109,0,0,0
Xenorhabdus bovienii SS-2004,0,0,NC_013892,YP_003467954.1,LM-HK97,LM-HK97,4.90E-31,115.3,1,109,0,0,0
Xenorhabdus bovienii SS-2004,0,0,NC_013892,YP_003469818.1,LM-HK97,LM-HK97,1.30E-28,107.5,2,109,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003497959.1,LM-HK97,LM-HK97,7.70E-36,130.8,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003497959.1,LM-Lam,LM-Lam,1.2,17.5,13,106,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498314.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498314.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498574.1,LM-YuA,LM-YuA,0.86,17.4,3,108,1,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498574.1,LM-HK97,LM-HK97,9.30E-38,136.9,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498574.1,LM-Lam,LM-Lam,4,15.8,12,104,0,0,0
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499146.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,0,0
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499303.1,LM-HK97,LM-HK97,1.90E-33,123.1,1,109,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499479.1,LM-HK97,LM-HK97,3.00E-35,128.9,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499479.1,LM-Lam,LM-Lam,0.053,21.8,13,106,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499980.1,LM-HK97,LM-HK97,3.80E-35,128.5,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003499980.1,LM-Lam,LM-Lam,0.15,20.4,12,105,0,0,0
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003500722.1,LM-HK97,LM-HK97,3.20E-33,122.3,4,113,0,1,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003502618.1,LM-HK97,LM-HK97,5.20E-35,128.1,1,109,1,0,1
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003502618.1,LM-Lam,LM-Lam,0.089,21.1,12,106,0,0,0
Meiothermus ruber DSM 1279,0,0,NC_013946,YP_003507150.1,LM-73,LM-73,0.83,16.4,116,218,0,0,0
Meiothermus ruber DSM 1279,0,0,NC_013946,YP_003508311.1,LM-73,LM-73,9.7,12.9,25,86,0,1,1
Sphingobium japonicum UT26S,0,0,NC_014006,YP_003544681.1,LM-YuA,LM-YuA,0,234.6,572,775,1,0,1
Sphingobium japonicum UT26S,0,0,NC_014006,YP_003544681.1,LM-RDJL,LM-RDJL,0,206.3,570,775,0,0,0
Candidatus Puniceispirillum marinum IMCC1322,0,0,NC_014010,YP_003552588.1,LM-HK97,LM-HK97,0,58.1,3,108,0,0,0
Yersinia pestis Z176003,0,0,NC_014029,YP_003567888.1,LM-HK97,LM-HK97,2.40E-32,119.5,3,112,0,0,0
Salinibacter ruber M8,0,0,NC_014032,YP_003571941.1,LM-RDJL,LM-RDJL,6.6,14.4,268,362,0,0,0
Salinibacter ruber M8,0,0,NC_014032,YP_003572645.1,LM-YuA,LM-YuA,6.8,14.5,713,809,0,1,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003575312.1,LM-YuA,LM-YuA,7.6,14.4,302,344,1,1,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003575312.1,LM-YuA,LM-YuA,7.6,14.4,499,589,1,1,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003575312.1,LM-RDJL,LM-RDJL,3.2,15.5,305,368,1,0,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003575312.1,LM-RDJL,LM-RDJL,3.2,15.5,498,590,0,1,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577096.1,LM-YuA,LM-YuA,0,282.5,4,208,1,0,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577096.1,LM-RDJL,LM-RDJL,0,270.4,2,208,0,0,0
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577137.1,LM-Lam,LM-Lam,0,54.6,18,140,0,1,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577562.1,LM-YuA,LM-YuA,0,290.8,4,208,1,0,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577562.1,LM-RDJL,LM-RDJL,0,270,2,208,0,1,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577847.1,LM-YuA,LM-YuA,0,308.3,4,210,1,0,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003577847.1,LM-RDJL,LM-RDJL,0,293.4,2,210,0,1,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003579044.1,LM-Lam,LM-Lam,0.000000012,43.2,16,69,1,0,1
Rhodobacter capsulatus SB 1003,0,0,NC_014034,YP_003579044.1,LM-Lam,LM-Lam,0.000000012,43.2,248,298,0,1,1
Zunongwangia profunda SM-A87,0,0,NC_014041,YP_003583143.1,LM-YuA,LM-YuA,0.26,19.1,399,494,1,0,1
Zunongwangia profunda SM-A87,0,0,NC_014041,YP_003583143.1,LM-YuA,LM-YuA,0.26,19.1,644,743,0,1,1
Caulobacter segnis ATCC 21756,0,0,NC_014100,YP_003592121.1,LM-YuA,LM-YuA,0,252.2,5,210,1,0,1
Caulobacter segnis ATCC 21756,0,0,NC_014100,YP_003592121.1,LM-RDJL,LM-RDJL,0,248.6,3,210,0,0,0
Enterobacter cloacae subsp. cloacae ATCC 13047,0,0,NC_014121,YP_003611852.1,LM-Lam,LM-Lam,0.00000000018,49.1,18,124,0,0,0
Enterobacter cloacae subsp. cloacae ATCC 13047,0,0,NC_014121,YP_003612218.1,LM-HK97,LM-HK97,1.90E-31,116.6,3,114,0,0,0
Enterobacter cloacae subsp. cloacae ATCC 13047,0,0,NC_014121,YP_003613669.1,LM-Lam,LM-Lam,0,50.4,18,124,0,0,0
Thiomonas sp. 3As,0,0,NC_014145,YP_003624450.1,LM-HK97,LM-HK97,1.20E-22,88.3,7,115,0,0,0
Arcobacter nitrofigilis DSM 7299,Spartina alterniflora,0,NC_014166,YP_003657017.1,LM-73,LM-73,3.3,14.5,22,130,0,1,1
Starkeya novella DSM 506,0,0,NC_014217,YP_003692665.1,LM-YuA,LM-YuA,0,262.3,5,213,1,0,1
Starkeya novella DSM 506,0,0,NC_014217,YP_003692665.1,LM-RDJL,LM-RDJL,0,283.7,3,213,0,0,0
Bacillus selenitireducens MLS10,0,0,NC_014219,YP_003700312.1,LM-YuA,LM-YuA,0.89,17.4,67,172,0,1,1
Croceibacter atlanticus HTCC2559,0,0,NC_014230,YP_003715008.1,LM-YuA,LM-YuA,9.9,14,426,471,1,0,1
Croceibacter atlanticus HTCC2559,0,0,NC_014230,YP_003715008.1,LM-YuA,LM-YuA,9.9,14,725,805,0,0,0
Croceibacter atlanticus HTCC2559,0,0,NC_014230,YP_003715117.1,LM-RDJL,LM-RDJL,0.85,17.3,288,348,0,1,1
Acinetobacter oleivorans DR1,0,0,NC_014259,YP_003733247.1,LM-YuA,LM-YuA,1.30E-38,140.9,2,213,1,1,1
Acinetobacter oleivorans DR1,0,0,NC_014259,YP_003733247.1,LM-RDJL,LM-RDJL,0.0051,24.6,1,120,1,0,1
Acinetobacter oleivorans DR1,0,0,NC_014259,YP_003733247.1,LM-RDJL,LM-RDJL,0.0051,24.6,134,208,0,0,0
Ralstonia solanacearum CFBP2957,0,0,NC_014307,YP_003746139.1,LM-HK97,LM-HK97,1.40E-32,120.3,3,111,0,1,1
Hyphomicrobium denitrificans ATCC 51888,0,0,NC_014313,YP_003755255.1,LM-YuA,LM-YuA,0,269.6,4,212,1,1,1
Hyphomicrobium denitrificans ATCC 51888,0,0,NC_014313,YP_003755255.1,LM-HK97,LM-HK97,0.15,20.4,6,102,1,0,1
Hyphomicrobium denitrificans ATCC 51888,0,0,NC_014313,YP_003755255.1,LM-RDJL,LM-RDJL,0,296,2,212,0,0,0
Hyphomicrobium denitrificans ATCC 51888,0,0,NC_014313,YP_003757081.1,LM-Lam,LM-Lam,0.00053,28.3,18,115,0,1,1
Candidatus Nitrospira defluvii,0,0,NC_014355,YP_003795828.1,LM-YuA,LM-YuA,0.9,17.4,122,178,1,1,1
Candidatus Nitrospira defluvii,0,0,NC_014355,YP_003795828.1,LM-73,LM-73,2.70E-18,74.1,107,211,1,0,1
Candidatus Nitrospira defluvii,0,0,NC_014355,YP_003795828.1,LM-73,LM-73,2.70E-18,74.1,230,509,0,0,0
Candidatus Nitrospira defluvii,0,0,NC_014355,YP_003798926.1,LM-73,LM-73,1.2,15.9,842,934,0,1,1
Brevundimonas subvibrioides ATCC 15264,0,0,NC_014375,YP_003818204.1,LM-YuA,LM-YuA,0,250.4,4,212,1,0,1
Brevundimonas subvibrioides ATCC 15264,0,0,NC_014375,YP_003818204.1,LM-RDJL,LM-RDJL,0,247.8,2,212,0,1,1
Parvularcula bermudensis HTCC2503,0,0,NC_014414,YP_003854820.1,LM-YuA,LM-YuA,0,211.8,6,207,1,0,1
Parvularcula bermudensis HTCC2503,0,0,NC_014414,YP_003854820.1,LM-RDJL,LM-RDJL,0,187.9,4,207,0,1,1
Maribacter sp. HTCC2170,0,0,NC_014472,YP_003861523.1,LM-YuA,LM-YuA,8.7,14.2,436,480,1,0,1
Maribacter sp. HTCC2170,0,0,NC_014472,YP_003861523.1,LM-YuA,LM-YuA,8.7,14.2,661,759,0,0,0
Spirochaeta thermophila DSM 6192,0,0,NC_014484,YP_003873345.1,LM-RDJL,LM-RDJL,0.14,19.9,318,414,0,0,0
Sulfurimonas autotrophica DSM 16294,0,0,NC_014506,YP_003893104.1,LM-Lam,LM-Lam,1.2,17.5,66,204,0,0,0
Halomonas elongata DSM 2581,0,0,NC_014532,YP_003897145.1,LM-Lam,LM-Lam,0,59.9,17,120,0,0,0
Enterobacteria phage T1,Escherichia coli,neg,NC_005833,YP_003908.1,LM-HK97,LM-HK97,1.10E-25,98,4,114,0,0,0
Enterobacter cloacae SCF1,0,0,NC_014618,YP_003941416.1,LM-HK97,LM-HK97,1.40E-26,101,3,114,0,1,1
Stigmatella aurantiaca DW4/3-1,0,0,NC_014623,YP_003950527.1,LM-YuA,LM-YuA,1.9,16.3,38,106,1,0,1
Stigmatella aurantiaca DW4/3-1,0,0,NC_014623,YP_003950527.1,LM-YuA,LM-YuA,1.9,16.3,144,178,0,1,1
Ketogulonicigenium vulgare Y25,0,0,NC_014625,YP_003963606.1,LM-YuA,LM-YuA,0,284.2,4,210,1,0,1
Ketogulonicigenium vulgare Y25,0,0,NC_014625,YP_003963606.1,LM-RDJL,LM-RDJL,0,273.2,2,210,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003980050.1,LM-Lam,LM-Lam,4.90E-18,73.5,16,121,0,1,1
Leadbetterella byssophila DSM 17132,0,0,NC_014655,YP_003996725.1,LM-YuA,LM-YuA,0.11,20.3,447,498,1,1,1
