Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Eubacterium limosum KIST612,0,0,NC_014624,YP_003961459.1,LK-mEp235,LK-mEp235,0.086,20.8,115,230,0,0,0
Ketogulonicigenium vulgare Y25,0,0,NC_014625,YP_003962937.1,LK-HK97,LK-HK97,0,59.8,165,261,0,0,0
Ketogulonicigenium vulgare Y25,0,0,NC_014625,YP_003965079.1,LK-mEp235,LK-mEp235,0.97,17.4,137,249,0,0,0
Ilyobacter polytropus DSM 2926,0,0,NC_014632,YP_003966651.1,LK-mEp235,LK-mEp235,7.8,14.5,121,221,0,0,0
Ilyobacter polytropus DSM 2926,0,0,NC_014632,YP_003967478.1,LK-mEp235,LK-mEp235,5.4,15,16,114,0,0,0
Bifidobacterium bifidum PRL2010,Homo sapiens,0,NC_014638,YP_003971045.1,LK-HK97,LK-HK97,0.28,19.4,38,140,0,0,0
Bifidobacterium bifidum PRL2010,Homo sapiens,0,NC_014638,YP_003971549.1,LK-HK97,LK-HK97,1.30E-21,84.8,171,268,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003971912.1,LK-HK97,LK-HK97,6.10E-32,118,212,318,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003972344.1,LK-HK97,LK-HK97,2.70E-26,99.8,366,467,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003972349.1,LK-HK97,LK-HK97,9.30E-26,98.1,175,276,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003972721.1,LK-HK97,LK-HK97,1.30E-24,94.5,185,292,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003973539.1,LK-HK97,LK-HK97,5.70E-26,98.8,315,416,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003974219.1,LK-mEp235,LK-mEp235,1,17.4,112,226,0,0,0
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003974911.1,LK-HK97,LK-HK97,4.50E-27,102.3,353,467,0,1,1
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003975014.1,LK-HK97,LK-HK97,0,273.1,48,155,1,1,1
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003975014.1,LK-HK97,LK-HK97,0,273.1,176,283,1,0,1
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003975014.1,LK-HK97,LK-HK97,0,273.1,304,409,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003977167.1,LK-mEp235,LK-mEp235,0.93,17.5,46,159,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003977629.1,LK-HK97,LK-HK97,2.70E-26,99.8,99,206,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003977828.1,LK-mEp235,LK-mEp235,0.0049,24.8,91,219,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003979000.1,LK-mEp235,LK-mEp235,9.9,14.2,12,92,0,0,0
Achromobacter xylosoxidans A8,0,0,NC_014640,YP_003979395.1,LK-HK97,LK-HK97,9.10E-32,117.4,75,183,0,0,0
Rothia dentocariosa ATCC 17931,Homo sapiens,0,NC_014643,YP_003983440.1,LK-HK97,LK-HK97,8.40E-19,75.7,117,211,0,0,0
Gardnerella vaginalis ATCC 14019,0,0,NC_014644,YP_003985648.1,LK-HK97,LK-HK97,8.80E-19,75.7,152,249,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003987669.1,LK-HK97,LK-HK97,1.90E-25,97.1,224,331,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003987725.1,LK-HK97,LK-HK97,9.50E-27,101.3,348,451,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003987736.1,LK-HK97,LK-HK97,6.70E-32,117.8,43,147,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003988377.1,LK-mEp235,LK-mEp235,0.46,18.5,90,221,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003989226.1,LK-HK97,LK-HK97,4.60E-26,99.1,165,272,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003989285.1,LK-mEp235,LK-mEp235,0.00000000016,48.8,14,139,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003989426.1,LK-HK97,LK-HK97,1.70E-25,97.2,51,157,0,0,0
Geobacillus sp. Y4.1MC1,0,0,NC_014650,YP_003990657.1,LK-HK97,LK-HK97,1.80E-32,119.7,44,149,0,0,0
Caldicellulosiruptor hydrothermalis 108,0,0,NC_014652,YP_003991990.1,LK-HK97,LK-HK97,2.30E-24,93.6,208,316,0,0,0
Caldicellulosiruptor hydrothermalis 108,0,0,NC_014652,YP_003992457.1,LK-HK97,LK-HK97,0.72,18.1,421,542,0,0,0
Caldicellulosiruptor hydrothermalis 108,0,0,NC_014652,YP_003992631.1,LK-mEp235,LK-mEp235,2.10E-18,74.2,5,124,0,0,0
Caldicellulosiruptor hydrothermalis 108,0,0,NC_014652,YP_003992867.1,LK-HK97,LK-HK97,0.12,20.6,121,254,0,0,0
Caldicellulosiruptor hydrothermalis 108,0,0,NC_014652,YP_003993171.1,LK-mEp235,LK-mEp235,1.6,16.7,117,220,0,0,0
Halanaerobium hydrogeniformans,0,0,NC_014654,YP_003994911.1,LK-mEp235,LK-mEp235,0.1,20.6,112,228,0,0,0
Leadbetterella byssophila DSM 17132,0,0,NC_014655,YP_003997242.1,LK-HK97,LK-HK97,4.30E-22,86.3,40,150,0,0,0
Leadbetterella byssophila DSM 17132,0,0,NC_014655,YP_003997306.1,LK-mEp235,LK-mEp235,1.3,17.1,117,216,0,0,0
Leadbetterella byssophila DSM 17132,0,0,NC_014655,YP_003997761.1,LK-HK97,LK-HK97,3,16.1,145,252,0,0,0
Bifidobacterium longum subsp. longum BBMN68,0,0,NC_014656,YP_004001290.1,LK-HK97,LK-HK97,0.000000012,43.1,103,212,0,0,0
Bifidobacterium longum subsp. longum BBMN68,0,0,NC_014656,YP_004001291.1,LK-HK97,LK-HK97,2.20E-17,71.2,146,239,0,0,0
Caldicellulosiruptor owensensis OL,0,0,NC_014657,YP_004001800.1,LK-mEp235,LK-mEp235,3.6,15.6,163,221,0,0,0
Caldicellulosiruptor owensensis OL,0,0,NC_014657,YP_004002954.1,LK-HK97,LK-HK97,5.10E-24,92.5,208,317,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004006063.1,LK-HK97,LK-HK97,9.60E-19,75.5,342,452,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004006270.1,LK-HK97,LK-HK97,3.10E-22,86.8,16,112,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004006979.1,LK-HK97,LK-HK97,5.20E-25,95.7,366,490,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004007516.1,LK-HK97,LK-HK97,5.20E-20,79.6,255,351,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004007517.1,LK-HK97,LK-HK97,1.00E-19,78.7,103,198,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004007549.1,LK-HK97,LK-HK97,4.50E-22,86.2,68,164,0,0,0
Rhodococcus equi 103S,Equus caballus,0,NC_014659,YP_004008100.1,LK-HK97,LK-HK97,1.50E-16,68.5,285,381,0,0,0
Rhodomicrobium vannielii ATCC 17100,0,0,NC_014664,YP_004010661.1,LK-mEp235,LK-mEp235,0.019,22.9,135,250,0,0,0
Rhodomicrobium vannielii ATCC 17100,0,0,NC_014664,YP_004012924.1,LK-HK97,LK-HK97,0,58.8,173,272,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004016833.1,LK-HK97,LK-HK97,3.50E-22,86.6,247,345,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004017242.1,LK-HK97,LK-HK97,0.028,22.6,25,132,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004019707.1,LK-mEp235,LK-mEp235,5.00E-23,89.1,8,125,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004020233.1,LK-HK97,LK-HK97,5.60E-25,95.6,312,410,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004020308.1,LK-HK97,LK-HK97,6.00E-18,73,105,184,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004020436.1,LK-HK97,LK-HK97,4.40E-20,79.8,202,301,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004020672.1,LK-HK97,LK-HK97,1.60E-21,84.4,253,353,0,0,0
Frankia sp. EuI1c,0,0,NC_014666,YP_004020974.1,LK-HK97,LK-HK97,1.70E-17,71.6,220,325,0,0,0
Caldicellulosiruptor kronotskyensis 2002,0,0,NC_014720,YP_004023414.1,LK-mEp235,LK-mEp235,0.063,21.3,46,159,0,0,0
Caldicellulosiruptor kronotskyensis 2002,0,0,NC_014720,YP_004023524.1,LK-HK97,LK-HK97,1.90E-24,93.9,208,316,0,0,0
Caldicellulosiruptor kronotskyensis 2002,0,0,NC_014720,YP_004024186.1,LK-mEp235,LK-mEp235,3.40E-19,76.7,5,124,0,0,0
Caldicellulosiruptor kronotskyensis 2002,0,0,NC_014720,YP_004024737.1,LK-mEp235,LK-mEp235,2,16.4,165,222,0,0,0
Caldicellulosiruptor kristjanssonii 177R1B,0,0,NC_014721,YP_004025944.1,LK-HK97,LK-HK97,5.30E-24,92.5,208,316,0,0,0
Caldicellulosiruptor kristjanssonii 177R1B,0,0,NC_014721,YP_004026291.1,LK-mEp235,LK-mEp235,7.80E-18,72.4,5,124,0,0,0
Caldicellulosiruptor kristjanssonii 177R1B,0,0,NC_014721,YP_004027122.1,LK-mEp235,LK-mEp235,2.1,16.4,165,222,0,0,0
Caldicellulosiruptor kristjanssonii 177R1B,0,0,NC_014721,YP_004027148.1,LK-mEp235,LK-mEp235,9.1,14.3,38,153,0,0,0
Burkholderia rhizoxinica HKI 454,0,0,NC_014722,YP_004028232.1,LK-mEp235,LK-mEp235,0.00059,27.8,96,234,0,0,0
Burkholderia rhizoxinica HKI 454,0,0,NC_014722,YP_004028957.1,LK-HK97,LK-HK97,1.20E-29,110.6,99,206,0,0,0
Burkholderia rhizoxinica HKI 454,0,0,NC_014722,YP_004029060.1,LK-HK97,LK-HK97,2.10E-25,96.9,96,203,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004031850.1,LK-HK97,LK-HK97,0.0000000016,45.9,49,169,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004031918.1,LK-HK97,LK-HK97,0.000000061,40.8,1418,1543,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032239.1,LK-HK97,LK-HK97,0.000047,31.5,1763,1857,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032659.1,LK-HK97,LK-HK97,2.30E-25,96.9,187,290,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032660.1,LK-HK97,LK-HK97,5.10E-25,95.7,150,254,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032661.1,LK-HK97,LK-HK97,1.30E-21,84.8,82,182,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032760.1,LK-HK97,LK-HK97,1.30E-23,91.2,56,160,0,0,0
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032811.1,LK-HK97,LK-HK97,0.017,23.3,26,148,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004033168.1,LK-HK97,LK-HK97,4.10E-22,86.4,263,364,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004033688.1,LK-mEp235,LK-mEp235,7.1,14.7,89,202,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034681.1,LK-HK97,LK-HK97,0,65.5,170,267,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034848.1,LK-HK97,LK-HK97,0,54.5,154,259,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034849.1,LK-HK97,LK-HK97,1.30E-18,75.1,146,252,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034850.1,LK-HK97,LK-HK97,1.80E-23,90.7,129,234,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034851.1,LK-HK97,LK-HK97,9.10E-23,88.5,154,259,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034852.1,LK-HK97,LK-HK97,5.50E-22,86,51,157,0,0,0
Lactobacillus delbrueckii subsp. bulgaricus ND02,0,0,NC_014727,YP_004034854.1,LK-HK97,LK-HK97,1.80E-21,84.3,55,161,0,0,0
Methylovorus sp. MP688,0,0,NC_014733,YP_004038775.1,LK-mEp235,LK-mEp235,1.7,16.7,105,220,0,0,0
Methylovorus sp. MP688,0,0,NC_014733,YP_004038881.1,LK-HK97,LK-HK97,5.40E-29,108.5,57,164,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004041491.1,LK-HK97,LK-HK97,9.00E-21,82.1,65,174,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004042529.1,LK-HK97,LK-HK97,2.80E-20,80.5,145,250,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004042722.1,LK-mEp235,LK-mEp235,1.10E-18,75.1,5,119,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004043323.1,LK-HK97,LK-HK97,7.90E-21,82.3,62,172,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004043327.1,LK-mEp235,LK-mEp235,0.12,20.4,32,229,0,0,0
Paludibacter propionicigenes WB4,0,0,NC_014734,YP_004043420.1,LK-mEp235,LK-mEp235,0.082,20.9,158,249,0,0,0
Riemerella anatipestifer ATCC 11845 = DSM 15868,Anas platyrhynchos,0,NC_014738,YP_004044820.1,LK-HK97,LK-HK97,2.40E-23,90.4,61,171,0,0,0
Riemerella anatipestifer ATCC 11845 = DSM 15868,Anas platyrhynchos,0,NC_014738,YP_004045193.1,LK-mEp235,LK-mEp235,0.051,21.5,80,221,0,0,0
Riemerella anatipestifer ATCC 11845 = DSM 15868,Anas platyrhynchos,0,NC_014738,YP_004045938.1,LK-HK97,LK-HK97,2.70E-25,96.6,109,218,0,0,0
Riemerella anatipestifer ATCC 11845 = DSM 15868,Anas platyrhynchos,0,NC_014738,YP_004046018.1,LK-HK97,LK-HK97,9.10E-21,82,124,228,0,0,0
Neisseria lactamica 020-06,0,0,NC_014752,YP_004048668.1,LK-mEp235,LK-mEp235,0.035,22.1,86,220,0,0,0
Neisseria lactamica 020-06,0,0,NC_014752,YP_004048829.1,LK-HK97,LK-HK97,1.80E-28,106.8,67,175,0,0,0
Neisseria lactamica 020-06,0,0,NC_014752,YP_004049499.1,LK-HK97,LK-HK97,5.00E-28,105.4,83,191,0,0,0
Calditerrivibrio nitroreducens DSM 19672,0,0,NC_014758,YP_004050549.1,LK-HK97,LK-HK97,0.000000003,45,252,370,0,0,0
Calditerrivibrio nitroreducens DSM 19672,0,0,NC_014758,YP_004051431.1,LK-HK97,LK-HK97,1.70E-27,103.7,127,231,0,0,0
Calditerrivibrio nitroreducens DSM 19672,0,0,NC_014758,YP_004051917.1,LK-HK97,LK-HK97,0.21,19.8,23,124,0,0,0
Marivirga tractuosa DSM 4126,0,0,NC_014759,YP_004052184.1,LK-HK97,LK-HK97,5.70E-19,76.3,149,256,0,0,0
Marivirga tractuosa DSM 4126,0,0,NC_014759,YP_004054362.1,LK-HK97,LK-HK97,2.50E-19,77.4,52,163,0,0,0
Marivirga tractuosa DSM 4126,0,0,NC_014759,YP_004055176.1,LK-mEp235,LK-mEp235,0.7,17.9,86,229,0,0,0
Oceanithermus profundus DSM 14977,0,0,NC_014761,YP_004056964.1,LK-HK97,LK-HK97,4.60E-22,86.2,138,241,0,0,0
Oceanithermus profundus DSM 14977,0,0,NC_014761,YP_004057310.1,LK-HK97,LK-HK97,0.000000044,41.3,271,382,0,0,0
Oceanithermus profundus DSM 14977,0,0,NC_014761,YP_004057602.1,LK-mEp235,LK-mEp235,1.90E-17,71.1,6,122,0,0,0
Sulfuricurvum kujiense DSM 16994,0,0,NC_014762,YP_004059856.1,LK-HK97,LK-HK97,0.000000057,40.9,328,431,0,0,0
Sulfuricurvum kujiense DSM 16994,0,0,NC_014762,YP_004060224.1,LK-HK97,LK-HK97,5.20E-25,95.7,149,254,0,0,0
Candidatus Liberibacter solanacearum CLso-ZC1,Bactericera cockerelli (potato psyllid),0,NC_014774,YP_004063172.1,LK-mEp235,LK-mEp235,0.49,18.4,125,233,0,0,0
Chlamydophila psittaci RD1,0,0,NC_014796,YP_004064490.1,LK-HK97,LK-HK97,0.0000000065,44,152,252,0,0,0
Campylobacter jejuni subsp. jejuni ICDCCJ07001,0,0,NC_014802,YP_004066449.1,LK-HK97,LK-HK97,0.000015,33.1,293,399,0,0,0
Campylobacter jejuni subsp. jejuni ICDCCJ07001,0,0,NC_014802,YP_004067055.1,LK-HK97,LK-HK97,4.70E-26,99,47,152,0,0,0
Helicobacter felis ATCC 49179,0,0,NC_014810,YP_004073862.1,LK-HK97,LK-HK97,0,51.7,280,390,0,0,0
Helicobacter felis ATCC 49179,0,0,NC_014810,YP_004074316.1,LK-HK97,LK-HK97,0.00000000029,48.3,566,679,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004076282.1,LK-mEp235,LK-mEp235,7.70E-23,88.5,5,122,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004076772.1,LK-HK97,LK-HK97,5.30E-23,89.2,279,376,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004077048.1,LK-HK97,LK-HK97,2.60E-19,77.4,47,206,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004077067.1,LK-HK97,LK-HK97,0.02,23.1,16,117,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004077461.1,LK-HK97,LK-HK97,5.30E-26,98.9,111,227,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004077462.1,LK-HK97,LK-HK97,1.20E-27,104.1,362,478,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004078643.1,LK-HK97,LK-HK97,0,58.8,260,356,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004079588.1,LK-mEp235,LK-mEp235,8.6,14.4,40,133,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004079622.1,LK-HK97,LK-HK97,7.20E-25,95.2,139,255,0,0,0
Mycobacterium gilvum Spyr1,0,0,NC_014814,YP_004079630.1,LK-HK97,LK-HK97,3.80E-19,76.9,263,359,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004079798.1,LK-HK97,LK-HK97,1.30E-24,94.4,236,334,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004079800.1,LK-HK97,LK-HK97,1.00E-19,78.7,244,340,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004080035.1,LK-HK97,LK-HK97,6.40E-18,72.9,308,417,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004081108.1,LK-mEp235,LK-mEp235,4.40E-23,89.2,5,122,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004082948.1,LK-HK97,LK-HK97,2.10E-16,68,223,316,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004083600.1,LK-HK97,LK-HK97,0,65.3,236,339,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004083880.1,LK-HK97,LK-HK97,7.30E-21,82.4,233,328,0,0,0
Micromonospora sp. L5,0,0,NC_014815,YP_004085626.1,LK-HK97,LK-HK97,3.80E-16,67.2,221,336,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004091793.1,LK-mEp235,LK-mEp235,6.6,14.7,128,229,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004091929.1,LK-HK97,LK-HK97,5.90E-26,98.7,329,437,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092016.1,LK-HK97,LK-HK97,9.10E-20,78.8,545,651,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092152.1,LK-HK97,LK-HK97,4.60E-19,76.6,465,571,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092204.1,LK-HK97,LK-HK97,1.50E-22,87.8,289,395,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092287.1,LK-mEp235,LK-mEp235,2.10E-17,71,5,123,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004093909.1,LK-HK97,LK-HK97,6.30E-27,101.9,272,374,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095171.1,LK-HK97,LK-HK97,2.50E-28,106.4,367,469,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095182.1,LK-HK97,LK-HK97,2.00E-20,81,239,352,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004096049.1,LK-HK97,LK-HK97,1.30E-28,107.3,217,321,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004096449.1,LK-HK97,LK-HK97,1.10E-25,97.9,308,418,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004096998.1,LK-HK97,LK-HK97,4.50E-27,102.3,438,540,0,0,0
Intrasporangium calvum DSM 43043,0,0,NC_014830,YP_004097316.1,LK-HK97,LK-HK97,3.20E-18,73.9,222,347,0,0,0
Intrasporangium calvum DSM 43043,0,0,NC_014830,YP_004098027.1,LK-HK97,LK-HK97,4.40E-22,86.3,168,261,0,0,0
Intrasporangium calvum DSM 43043,0,0,NC_014830,YP_004100318.1,LK-HK97,LK-HK97,1.90E-17,71.4,252,356,0,0,0
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004101944.1,LK-mEp235,LK-mEp235,7.60E-20,78.8,26,140,0,0,0
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004102538.1,LK-HK97,LK-HK97,2.10E-21,84.1,354,463,0,0,0
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004103025.1,LK-mEp235,LK-mEp235,0.42,18.6,205,349,0,0,0
Ruminococcus albus 7,0,0,NC_014833,YP_004104403.1,LK-HK97,LK-HK97,6.30E-20,79.3,379,486,0,0,0
Ruminococcus albus 7,0,0,NC_014833,YP_004106074.1,LK-mEp235,LK-mEp235,1.2,17.1,156,225,0,0,0
Ruminococcus albus 7,0,0,NC_014833,YP_004106330.1,LK-HK97,LK-HK97,1.5,17.1,77,247,0,0,0
Rhodopseudomonas palustris DX-1,0,0,NC_014834,YP_004106597.1,LK-mEp235,LK-mEp235,0.038,22,123,232,0,0,0
Rhodopseudomonas palustris DX-1,0,0,NC_014834,YP_004108013.1,LK-HK97,LK-HK97,0,54.3,175,270,0,0,0
Rhodopseudomonas palustris DX-1,0,0,NC_014834,YP_004109900.1,LK-HK97,LK-HK97,0.0064,24.7,19,141,0,0,0
Desulfurispirillum indicum S5,0,0,NC_014836,YP_004113039.1,LK-mEp235,LK-mEp235,2.7,16,9,213,0,0,0
Desulfurispirillum indicum S5,0,0,NC_014836,YP_004113431.1,LK-HK97,LK-HK97,0,50.6,300,403,0,0,0
Pantoea sp. At-9b,0,0,NC_014837,YP_004115527.1,LK-HK97,LK-HK97,4.90E-26,99,45,151,0,0,0
Pantoea sp. At-9b,0,0,NC_014837,YP_004115553.1,LK-HK97,LK-HK97,1.00E-27,104.3,144,254,0,1,1
Pantoea sp. At-9b,0,0,NC_014837,YP_004115978.1,LK-HK97,LK-HK97,0.0000000062,44,106,227,1,0,1
Pantoea sp. At-9b,0,0,NC_014837,YP_004115978.1,LK-mEp235,LK-mEp235,0.000011,33.4,8,104,0,0,0
Pantoea sp. At-9b,0,0,NC_014837,YP_004116515.1,LK-HK97,LK-HK97,1.10E-29,110.7,80,184,0,1,1
Pantoea sp. At-9b,0,0,NC_014837,YP_004116891.1,LK-HK97,LK-HK97,0.002,26.3,3,109,1,0,1
Pantoea sp. At-9b,0,0,NC_014837,YP_004116891.1,LK-HK97,LK-HK97,0.002,26.3,177,237,0,0,0
Pantoea sp. At-9b,0,0,NC_014837,YP_004117755.1,LK-mEp235,LK-mEp235,0.1,20.6,92,216,0,0,0
Desulfovibrio aespoeensis Aspo-2,0,0,NC_014844,YP_004119988.1,LK-HK97,LK-HK97,0.0000018,36.1,327,425,0,0,0
Desulfovibrio aespoeensis Aspo-2,0,0,NC_014844,YP_004122569.1,LK-mEp235,LK-mEp235,1,17.4,90,223,0,0,0
Desulfovibrio aespoeensis Aspo-2,0,0,NC_014844,YP_004122685.1,LK-HK97,LK-HK97,6.70E-22,85.7,71,178,0,0,0
Alicycliphilus denitrificans BC,0,0,NC_014910,YP_004124693.1,LK-HK97,LK-HK97,1.00E-20,81.9,53,158,0,0,0
Alicycliphilus denitrificans BC,0,0,NC_014910,YP_004126866.1,LK-HK97,LK-HK97,2.60E-27,103.1,59,166,0,0,0
Alicycliphilus denitrificans BC,0,0,NC_014910,YP_004127972.1,LK-mEp235,LK-mEp235,0.18,19.7,120,232,0,0,0
Alicycliphilus denitrificans BC,0,0,NC_014910,YP_004128622.1,LK-mEp235,LK-mEp235,0.058,21.4,46,159,0,0,0
Taylorella equigenitalis MCE9,Equus caballus,0,NC_014914,YP_004130184.1,LK-HK97,LK-HK97,2.20E-27,103.3,149,254,0,0,0
Taylorella equigenitalis MCE9,Equus caballus,0,NC_014914,YP_004130193.1,LK-mEp235,LK-mEp235,0.0072,24.3,106,220,0,0,0
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004131043.1,LK-HK97,LK-HK97,6.60E-33,121.1,44,149,0,0,0
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004131829.1,LK-HK97,LK-HK97,8.10E-26,98.3,231,338,0,0,0
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004133176.1,LK-mEp235,LK-mEp235,0.12,20.4,107,221,0,0,0
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004133810.1,LK-HK97,LK-HK97,2.10E-25,96.9,345,448,0,0,0
Haemophilus influenzae F3031,0,0,NC_014920,YP_004135104.1,LK-HK97,LK-HK97,3.90E-31,115.4,80,181,0,0,0
Haemophilus influenzae F3031,0,0,NC_014920,YP_004135308.1,LK-HK97,LK-HK97,1.70E-29,110.1,54,160,0,0,0
Haemophilus influenzae F3047,0,0,NC_014922,YP_004138588.1,LK-HK97,LK-HK97,2.10E-31,116.2,80,181,0,0,0
Haemophilus influenzae F3047,0,0,NC_014922,YP_004138745.1,LK-HK97,LK-HK97,1.70E-29,110.1,54,160,0,0,0
Mesorhizobium ciceri biovar biserrulae WSM1271,Biserrula pelecinus L.,0,NC_014923,YP_004143393.1,LK-mEp235,LK-mEp235,0.016,23.1,136,249,0,0,0
Mesorhizobium ciceri biovar biserrulae WSM1271,Biserrula pelecinus L.,0,NC_014923,YP_004144806.1,LK-mEp235,LK-mEp235,0.28,19.2,21,146,0,0,0
Mesorhizobium ciceri biovar biserrulae WSM1271,Biserrula pelecinus L.,0,NC_014923,YP_004145075.1,LK-HK97,LK-HK97,0,56.7,186,278,0,0,0
