Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462141.1,BH-phiETA,BH-phiETA,7.9,13.9,12,69,0,0,0
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464730.1,BH-phiETA,BH-phiETA,0.88,17,43,163,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464756.1,BH-phiETA,BH-phiETA,2.40E-31,117.5,411,726,1,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464756.1,BH-SPP1,BH-SPP1,2.10E-37,137.3,407,705,1,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464756.1,BH-Giles,BH-Giles,0.56,18,392,479,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464756.1,BH-Giles,BH-Giles,0.56,18,510,702,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464843.1,BH-phiETA,BH-phiETA,3.40E-30,113.7,31,338,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464843.1,BH-SPP1,BH-SPP1,1.80E-33,124.4,27,325,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004478966.1,Bl-MGAS315,Bl-MGAS315,0,658.6,1,607,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004478966.1,Bl-MGAS315,Bl-MGAS315,0,658.6,600,689,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004478966.1,Bl-MGAS315,Bl-MGAS315,0,658.6,682,811,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004478966.1,Bl-MGAS315,Bl-MGAS315,0,658.6,890,1081,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,BH-phiETA,BH-phiETA,0.11,20,184,633,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,BH-phiETA,BH-phiETA,0.11,20,702,791,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,BH-SPP1,BH-SPP1,0.00000000025,48.4,51,258,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,BH-SPP1,BH-SPP1,0.00000000025,48.4,669,767,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,Bl-MGAS315,Bl-MGAS315,0,244.5,1,264,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,Bl-MGAS315,Bl-MGAS315,0,244.5,636,863,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479380.1,Bl-MGAS315,Bl-MGAS315,0,244.5,869,980,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,BH-phiETA,BH-phiETA,8.7,13.8,37,632,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,BH-phiETA,BH-phiETA,8.7,13.8,697,790,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,BH-SPP1,BH-SPP1,0.00000000014,49.1,53,259,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,BH-SPP1,BH-SPP1,0.00000000014,49.1,665,766,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,Bl-MGAS315,Bl-MGAS315,0,245.2,1,277,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,Bl-MGAS315,Bl-MGAS315,0,245.2,635,862,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479404.1,Bl-MGAS315,Bl-MGAS315,0,245.2,868,979,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479710.1,Bl-MGAS315,Bl-MGAS315,0,244.9,3,403,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479710.1,Bl-MGAS315,Bl-MGAS315,0,244.9,395,484,1,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479710.1,Bl-MGAS315,Bl-MGAS315,0,244.9,475,567,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479710.1,Bl-MGAS315,Bl-MGAS315,0,244.9,601,912,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479711.1,BH-SPP1,BH-SPP1,0.0022,25.5,28,256,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479711.1,Bl-MGAS315,Bl-MGAS315,4.80E-18,73,1,262,0,0,0
Marinomonas posidonica IVIA-Po-181,Posidonia oceanica (seagrass),0,NC_015559,YP_004482738.1,BH-Giles,BH-Giles,3.6,15.3,35,182,0,1,1
Clostridium phage phiCD38-2,Clostridium difficile,pos,NC_015568,YP_004508396.1,BH-phiETA,BH-phiETA,0.000000029,41.6,7,262,1,0,1
Clostridium phage phiCD38-2,Clostridium difficile,pos,NC_015568,YP_004508396.1,BH-SPP1,BH-SPP1,2.00E-33,124.2,1,234,0,1,1
Synechococcus phage S-CRM01,Synechococcus sp. LC16,neg,NC_015569,YP_004508456.1,Bl-MGAS315,Bl-MGAS315,0.0097,22.4,10,84,1,1,1
Synechococcus phage S-CRM01,Synechococcus sp. LC16,neg,NC_015569,YP_004508456.1,Bl-MGAS315,Bl-MGAS315,0.0097,22.4,142,223,1,0,1
Synechococcus phage S-CRM01,Synechococcus sp. LC16,neg,NC_015569,YP_004508456.1,Bl-MGAS315,Bl-MGAS315,0.0097,22.4,209,273,0,0,0
Desulfotomaculum ruminis DSM 2154,sheep,0,NC_015589,YP_004543738.1,BH-Lb338,BH-Lb338,0.77,16,237,330,0,0,0
Desulfotomaculum ruminis DSM 2154,sheep,0,NC_015589,YP_004547029.1,BH-phiETA,BH-phiETA,1.7,16.1,78,428,0,0,0
Geobacillus thermoglucosidasius C56-YS93,0,0,NC_015660,YP_004586882.1,BH-Giles,BH-Giles,0,393.4,10,359,0,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605391.1,BH-phiETA,BH-phiETA,0.000000028,41.7,28,370,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605391.1,BH-SPP1,BH-SPP1,3.99E-43,156.1,22,349,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605391.1,BH-Lb338,BH-Lb338,1.70E-18,74.4,510,697,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605391.1,BH-Lb338,BH-Lb338,1.70E-18,74.4,640,759,1,0,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605391.1,BH-Lb338,BH-Lb338,1.70E-18,74.4,686,780,0,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-phiETA,BH-phiETA,0.00000016,39.2,56,223,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-phiETA,BH-phiETA,0.00000016,39.2,266,373,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-SPP1,BH-SPP1,1.30E-38,141.2,25,352,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-Lb338,BH-Lb338,1.10E-17,71.8,435,700,1,1,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-Lb338,BH-Lb338,1.10E-17,71.8,646,762,1,0,1
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606087.1,BH-Lb338,BH-Lb338,1.10E-17,71.8,681,786,0,0,0
Mesorhizobium opportunistum WSM2075,0,0,NC_015675,YP_004612993.1,Bl-MGAS315,Bl-MGAS315,1.1,15.6,12,151,0,0,0
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004634718.1,BH-SPP1,BH-SPP1,0,167.5,31,334,0,1,1
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004635778.1,BH-Lb338,BH-Lb338,0.000000054,39.6,41,250,1,1,1
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004635778.1,BH-Lb338,BH-Lb338,0.000000054,39.6,481,574,1,0,1
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004635778.1,BH-Lb338,BH-Lb338,0.000000054,39.6,648,833,0,0,0
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004635783.1,BH-Lb338,BH-Lb338,0.009,22.4,19,108,0,1,1
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004636543.1,BH-phiETA,BH-phiETA,0,64.8,23,335,1,0,1
Clostridium acetobutylicum DSM 1731,0,0,NC_015687,YP_004636543.1,BH-SPP1,BH-SPP1,0,287.4,19,314,0,0,0
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004639662.1,BH-Giles,BH-Giles,0,276.2,12,353,0,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,117,241,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,233,383,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,324,454,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,375,485,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,459,564,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,553,677,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,657,768,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,739,885,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,869,1000,1,1,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,985,1132,1,0,1
Paenibacillus mucilaginosus KNP414,0,0,NC_015690,YP_004644939.1,BH-Lb338,BH-Lb338,0,166.4,1069,1219,0,0,0
Lactobacillus reuteri SD2112,0,0,NC_015697,YP_004650609.1,BH-phiETA,BH-phiETA,0,190.5,7,635,0,1,1
Runella slithyformis DSM 19594,0,0,NC_015703,YP_004654539.1,BH-Giles,BH-Giles,2.6,15.8,235,300,1,0,1
Runella slithyformis DSM 19594,0,0,NC_015703,YP_004654539.1,BH-Giles,BH-Giles,2.6,15.8,315,372,0,0,0
Leuconostoc sp. C2,0,0,NC_015734,YP_004706043.1,BH-SPP1,BH-SPP1,4.70E-25,96.7,22,353,0,1,1
Zobellia galactanivorans,0,0,NC_015844,YP_004735389.1,Bl-MGAS315,Bl-MGAS315,1.5,15.2,17,67,1,0,1
Zobellia galactanivorans,0,0,NC_015844,YP_004735389.1,Bl-MGAS315,Bl-MGAS315,1.5,15.2,59,124,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004735395.1,Bl-MGAS315,Bl-MGAS315,1,15.7,12,70,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004735396.1,Bl-MGAS315,Bl-MGAS315,0.004,23.6,18,106,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004735990.1,Bl-MGAS315,Bl-MGAS315,0.0043,23.5,17,139,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004736256.1,Bl-MGAS315,Bl-MGAS315,0.34,17.3,16,117,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004736480.1,Bl-MGAS315,Bl-MGAS315,0.00078,26,8,107,0,0,0
Zobellia galactanivorans,0,0,NC_015844,YP_004737771.1,Bl-MGAS315,Bl-MGAS315,4.3,13.6,19,103,0,1,1
Capnocytophaga canimorsus Cc5,Homo sapiens,0,NC_015846,YP_004741364.1,Bl-MGAS315,Bl-MGAS315,0.016,21.6,16,62,1,0,1
Capnocytophaga canimorsus Cc5,Homo sapiens,0,NC_015846,YP_004741364.1,Bl-MGAS315,Bl-MGAS315,0.016,21.6,57,106,0,0,0
Corynebacterium variabile DSM 44702,0,0,NC_015859,YP_004759302.1,BH-Giles,BH-Giles,5.2,14.8,231,454,0,0,0
Megasphaera elsdenii DSM 20460,0,0,NC_015873,YP_004766980.1,BH-Lb338,BH-Lb338,0.0000008,35.8,107,368,0,0,0
Streptococcus pseudopneumoniae IS7493,0,0,NC_015875,YP_004767395.1,BH-SPP1,BH-SPP1,0,226,16,318,0,1,1
Cyclobacterium marinum DSM 745,0,0,NC_015914,YP_004772073.1,BH-phiETA,BH-phiETA,0.041,21.4,126,210,1,0,1
Cyclobacterium marinum DSM 745,0,0,NC_015914,YP_004772073.1,BH-phiETA,BH-phiETA,0.041,21.4,350,452,0,1,1
Lactococcus garvieae ATCC 49156,0,0,NC_015930,YP_004779275.1,BH-Lb338,BH-Lb338,0.000084,29.1,11,93,1,0,1
Lactococcus garvieae ATCC 49156,0,0,NC_015930,YP_004779275.1,BH-Lb338,BH-Lb338,0.000084,29.1,447,549,0,0,0
Muricauda ruestringensis DSM 13258,0,0,NC_015945,YP_004788345.1,BH-Lb338,BH-Lb338,0.72,16.1,82,283,0,0,0
Muricauda ruestringensis DSM 13258,0,0,NC_015945,YP_004788487.1,Bl-MGAS315,Bl-MGAS315,9.6,12.4,16,73,0,0,0
Lactobacillus ruminis ATCC 27782,0,0,NC_015975,YP_004831895.1,Bl-MGAS315,Bl-MGAS315,7.5,12.8,93,199,0,0,0
Lactobacillus ruminis ATCC 27782,0,0,NC_015975,YP_004831963.1,BH-SPP1,BH-SPP1,3.10E-25,97.3,50,352,0,1,1
Sphingobium sp. SYK-6,0,0,NC_015976,YP_004835354.1,BH-Lb338,BH-Lb338,0.0068,22.8,10,105,1,1,1
Sphingobium sp. SYK-6,0,0,NC_015976,YP_004835354.1,BH-Lb338,BH-Lb338,0.0068,22.8,697,879,1,1,1
Sphingobium sp. SYK-6,0,0,NC_015976,YP_004835354.1,BH-Lb338,BH-Lb338,0.0068,22.8,842,974,1,1,1
Sphingobium sp. SYK-6,0,0,NC_015976,YP_004835354.1,BH-Lb338,BH-Lb338,0.0068,22.8,959,1061,1,0,1
Sphingobium sp. SYK-6,0,0,NC_015976,YP_004835354.1,BH-Lb338,BH-Lb338,0.0068,22.8,1175,1385,0,1,1
Lactobacillus sanfranciscensis TMW 1.1304,0,0,NC_015978,YP_004840677.1,BH-phiETA,BH-phiETA,4.4,14.7,22,132,1,0,1
Lactobacillus sanfranciscensis TMW 1.1304,0,0,NC_015978,YP_004840677.1,BH-phiETA,BH-phiETA,4.4,14.7,146,268,0,0,0
Pseudogulbenkiania sp. NH8B,0,0,NC_016002,YP_004847106.1,BH-Lb338,BH-Lb338,0.27,17.5,24,100,0,0,0
Listeria ivanovii subsp. ivanovii PAM 55,0,0,NC_016011,YP_004855003.1,BH-SPP1,BH-SPP1,2.6,15.4,79,169,0,1,1
Oscillibacter valericigenes Sjm18-20,0,0,NC_016048,YP_004883846.1,BH-phiETA,BH-phiETA,8.8,13.7,265,354,1,0,1
Oscillibacter valericigenes Sjm18-20,0,0,NC_016048,YP_004883846.1,BH-Giles,BH-Giles,0,319.2,9,333,0,1,1
Tetragenococcus halophilus NBRC 12172,0,0,NC_016052,YP_004886367.1,BH-phiETA,BH-phiETA,0.0000000013,46,107,316,1,0,1
Tetragenococcus halophilus NBRC 12172,0,0,NC_016052,YP_004886367.1,BH-SPP1,BH-SPP1,0.000000075,40.2,113,295,0,1,1
Tetragenococcus halophilus NBRC 12172,0,0,NC_016052,YP_004887289.1,BH-phiETA,BH-phiETA,0.000000019,42.2,179,390,1,1,1
Tetragenococcus halophilus NBRC 12172,0,0,NC_016052,YP_004887289.1,BH-SPP1,BH-SPP1,0.0000079,33.6,29,151,1,0,1
Tetragenococcus halophilus NBRC 12172,0,0,NC_016052,YP_004887289.1,BH-SPP1,BH-SPP1,0.0000079,33.6,159,369,0,1,1
Lactobacillus plantarum WCFS1,0,0,NC_004567,YP_004888666.1,BH-phiETA,BH-phiETA,0.0000045,34.4,162,386,1,0,1
Lactobacillus plantarum WCFS1,0,0,NC_004567,YP_004888666.1,BH-SPP1,BH-SPP1,0.00000000024,48.4,110,363,0,0,0
Lactobacillus plantarum WCFS1,0,0,NC_004567,YP_004890100.1,BH-phiETA,BH-phiETA,0,291.8,32,354,0,1,1
Acidaminococcus intestini RyC-MR95,0,0,NC_016077,YP_004897173.1,Bl-MGAS315,Bl-MGAS315,0.6,16.4,15,104,1,0,1
Acidaminococcus intestini RyC-MR95,0,0,NC_016077,YP_004897173.1,Bl-MGAS315,Bl-MGAS315,0.6,16.4,95,175,0,0,0
Streptomyces cattleya NRRL 8057 = DSM 46488,0,0,NC_016111,YP_004911213.1,BH-Giles,BH-Giles,0,174.6,11,382,0,1,1
Pediococcus phage clP1,0,pos,NC_016161,YP_004934217.1,BH-phiETA,BH-phiETA,0,175.7,22,340,1,1,1
Pediococcus phage clP1,0,pos,NC_016161,YP_004934217.1,BH-SPP1,BH-SPP1,0.00089,26.8,55,315,1,1,1
Pediococcus phage clP1,0,pos,NC_016161,YP_004934217.1,BH-Giles,BH-Giles,0.35,18.6,258,320,1,0,1
Pediococcus phage clP1,0,pos,NC_016161,YP_004934217.1,BH-Giles,BH-Giles,0.35,18.6,397,485,0,0,0
Eubacterium limosum KIST612,0,0,NC_014624,YP_004940338.1,BH-Giles,BH-Giles,0,337.1,16,346,0,1,1
Eubacterium limosum KIST612,0,0,NC_014624,YP_004940406.1,Bl-MGAS315,Bl-MGAS315,0.00016,28.3,4,54,1,1,1
Eubacterium limosum KIST612,0,0,NC_014624,YP_004940406.1,Bl-MGAS315,Bl-MGAS315,0.00016,28.3,47,111,1,0,1
Eubacterium limosum KIST612,0,0,NC_014624,YP_004940406.1,Bl-MGAS315,Bl-MGAS315,0.00016,28.3,89,205,0,0,0
Propionibacterium acnes TypeIA2 P.acn31,0,0,NC_016511,YP_004944336.1,BH-Giles,BH-Giles,8.4,14.1,80,136,0,0,0
Propionibacterium acnes TypeIA2 P.acn17,0,0,NC_016512,YP_004946576.1,BH-Giles,BH-Giles,8.4,14.1,80,136,0,0,0
Enterobacter cloacae EcWSU1,0,0,NC_016514,YP_004952205.1,BH-Giles,BH-Giles,4.8,14.9,67,159,0,0,0
Propionibacterium acnes TypeIA2 P.acn33,0,0,NC_016516,YP_004955504.1,BH-Giles,BH-Giles,8.4,14.1,80,136,0,1,1
Nocardia phage NBR1,Nocardia brasiliensis,pos,NC_016569,YP_004957652.1,Bl-MGAS315,Bl-MGAS315,0.28,17.5,4,46,1,0,1
Nocardia phage NBR1,Nocardia brasiliensis,pos,NC_016569,YP_004957652.1,Bl-MGAS315,Bl-MGAS315,0.28,17.5,41,177,0,0,0
Niastella koreensis GR20-10,0,0,NC_016609,YP_005011975.1,BH-phiETA,BH-phiETA,5,14.6,105,155,0,0,0
Klebsiella oxytoca KCTC 1686,0,0,NC_016612,YP_005017872.1,BH-Giles,BH-Giles,4.2,15.1,183,293,0,0,0
Dechlorosoma suillum PS,0,0,NC_016616,YP_005028983.1,BH_Fam3,BH_Fam3,7.5,14,62,154,0,1,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048050.1,BH-phiETA,BH-phiETA,8.80E-31,115.6,1,312,1,1,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048050.1,BH-SPP1,BH-SPP1,3.10E-38,140,1,291,1,0,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048050.1,BH-Giles,BH-Giles,0.74,17.6,94,289,0,1,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048084.1,BH-phiETA,BH-phiETA,6.90E-32,119.3,411,726,1,1,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048084.1,BH-SPP1,BH-SPP1,2.40E-37,137.1,407,705,1,1,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048084.1,BH-Giles,BH-Giles,0.26,19.1,392,479,1,0,1
Clostridium clariflavum DSM 19732,0,0,NC_016627,YP_005048084.1,BH-Giles,BH-Giles,0.26,19.1,510,702,0,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,128,255,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,252,398,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,381,512,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,511,647,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,630,777,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,739,974,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,949,1138,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1054,1178,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1120,1313,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1289,1478,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1446,1534,1,1,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1496,1626,1,0,1
Paenibacillus terrae HPL-003,0,0,NC_016641,YP_005078352.1,BH-Lb338,BH-Lb338,0,192.6,1617,1739,0,0,0
Pseudovibrio sp. FO-BEG1,coral,0,NC_016642,YP_005080828.1,BH-phiETA,BH-phiETA,0.97,16.9,85,284,0,1,1
Cyanophage NATL1A-7,0,neg,NC_016658,YP_005087509.1,BH-Lb338,BH-Lb338,0.00015,28.3,178,323,1,1,1
Cyanophage NATL1A-7,0,neg,NC_016658,YP_005087509.1,BH-Lb338,BH-Lb338,0.00015,28.3,292,455,1,1,1
Cyanophage NATL1A-7,0,neg,NC_016658,YP_005087509.1,BH-Lb338,BH-Lb338,0.00015,28.3,391,482,1,1,1
Cyanophage NATL1A-7,0,neg,NC_016658,YP_005087509.1,BH-Lb338,BH-Lb338,0.00015,28.3,478,568,1,0,1
Cyanophage NATL1A-7,0,neg,NC_016658,YP_005087509.1,BH-Lb338,BH-Lb338,0.00015,28.3,710,819,0,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087526.1,BH-Lb338,BH-Lb338,0.000027,30.7,3,77,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087526.1,BH-Lb338,BH-Lb338,0.000027,30.7,50,227,1,0,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087526.1,BH-Lb338,BH-Lb338,0.000027,30.7,130,452,0,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,151,277,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,271,362,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,354,441,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,416,520,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,511,602,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,622,719,1,1,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,766,942,1,0,1
Cyanophage NATL2A-133,0,neg,NC_016659,YP_005087528.1,BH-Lb338,BH-Lb338,3.50E-20,80,921,1082,0,1,1
Marinitoga piezophila KA3,0,0,NC_016751,YP_005096086.1,BH-Lb338,BH-Lb338,0.00000047,36.5,820,965,1,1,1
Marinitoga piezophila KA3,0,0,NC_016751,YP_005096086.1,BH-Lb338,BH-Lb338,0.00000047,36.5,888,1005,1,1,1
Marinitoga piezophila KA3,0,0,NC_016751,YP_005096086.1,BH-Lb338,BH-Lb338,0.00000047,36.5,952,1075,1,0,1
Marinitoga piezophila KA3,0,0,NC_016751,YP_005096086.1,BH-Lb338,BH-Lb338,0.00000047,36.5,1006,1159,0,1,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005104354.1,BH-Lb338,BH-Lb338,1.7,14.8,27,119,1,0,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005104354.1,BH-Lb338,BH-Lb338,1.7,14.8,69,204,0,0,0
Bacillus cereus NC7401,0,0,NC_016771,YP_005104595.1,BH-SPP1,BH-SPP1,0,273.4,29,352,0,1,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005106304.1,BH-phiETA,BH-phiETA,0.0084,23.7,201,371,1,1,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005106304.1,BH-SPP1,BH-SPP1,0.0057,24.2,20,101,1,1,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005106304.1,BH-SPP1,BH-SPP1,0.0057,24.2,201,350,1,0,1
Bacillus cereus NC7401,0,0,NC_016771,YP_005106304.1,BH-Giles,BH-Giles,0,352.2,7,351,0,1,1
Bacteroides fragilis 638R,0,0,NC_016776,YP_005110208.1,BH-SPP1,BH-SPP1,7.5,13.9,15,43,1,0,1
Bacteroides fragilis 638R,0,0,NC_016776,YP_005110208.1,BH-SPP1,BH-SPP1,7.5,13.9,104,176,0,0,0
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129326.1,BH-Lb338,BH-Lb338,0.11,18.7,3,108,0,1,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129338.1,BH-phiETA,BH-phiETA,0.00000011,39.7,32,398,1,1,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129338.1,BH-SPP1,BH-SPP1,5.90E-22,86.6,28,272,1,1,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129338.1,BH-SPP1,BH-SPP1,5.90E-22,86.6,274,373,1,0,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005129338.1,BH-Lb338,BH-Lb338,0.00000000012,48.5,664,814,0,1,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005130547.1,BH-phiETA,BH-phiETA,0,227.5,220,557,1,0,1
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005130547.1,BH-SPP1,BH-SPP1,0.0000027,35.1,242,533,0,0,0
Bacillus amyloliquefaciens subsp. plantarum CAU B946,0,0,NC_016784,YP_005130558.1,Bl-MGAS315,Bl-MGAS315,3.8,13.8,17,91,0,1,1
